,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
32,13,10,13,11,Dartmouth,13,UCLA,13,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d
33,11,16,11,13,UCLA,11,Dartmouth,23,/teams/events/match_report/?EventGameId=oqWk%2bkQFlK9EHVYIMKrbTR1MXVmugkXwcITYXnPIBEc%3d
34,9,4,9,15,Dartmouth,9,Chaos (Independent),15,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d
35,15,8,15,9,Chaos (Independent),15,Dartmouth,12,/teams/events/match_report/?EventGameId=73YtnEateuEdEXMCrKoig%2fOuZ5NOAE5ZJEdhT3XQYYM%3d
36,12,22,12,7,Pittsburgh,12,UCLA,38,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d
37,7,16,7,12,UCLA,7,Pittsburgh,40,/teams/events/match_report/?EventGameId=L2DRuzTgo%2bMolm2QM0Czom6zTZ0ZMCYRjhRgCIkFu2M%3d
38,14,8,15,10,Chaos (Independent),15,British Columbia,12,/teams/events/match_report/?EventGameId=84DlSO78ACNHgrxotrctMni3xTChEp2RbqJw41Rl4uU%3d
39,10,7,10,15,British Columbia,10,Chaos (Independent),13,/teams/events/match_report/?EventGameId=84DlSO78ACNHgrxotrctMni3xTChEp2RbqJw41Rl4uU%3d
40,15,8,15,7,Ohio State,15,Washington,14,/teams/events/match_report/?EventGameId=tUawj4qjhB4TmvHH%2boMq5k57HpBwSWNpCtkR3KrGm7g%3d
41,6,7,7,15,Washington,7,Ohio State,18,/teams/events/match_report/?EventGameId=tUawj4qjhB4TmvHH%2boMq5k57HpBwSWNpCtkR3KrGm7g%3d
42,15,11,15,9,Southern California,15,Michigan,23,/teams/events/match_report/?EventGameId=n5EgqO0MUBRemmHM2vsLSRclFpIJgbtOPXaafrlGqI4%3d
43,9,8,9,15,Michigan,9,Southern California,26,/teams/events/match_report/?EventGameId=n5EgqO0MUBRemmHM2vsLSRclFpIJgbtOPXaafrlGqI4%3d
44,13,9,14,10,Washington,14,Stanford,19,/teams/events/match_report/?EventGameId=PjwQ1QjX0jH%2fWb3pqlBFIvlK8QA08K%2fOP1KLsFM%2bIdk%3d
45,10,4,10,14,Stanford,10,Washington,17,/teams/events/match_report/?EventGameId=PjwQ1QjX0jH%2fWb3pqlBFIvlK8QA08K%2fOP1KLsFM%2bIdk%3d
46,14,6,14,10,Ohio State,14,Michigan,19,/teams/events/match_report/?EventGameId=56KZ01bdj%2f0CtYTMJ%2bhCdZJw%2fR9HATcA7klIdrmM13k%3d
47,10,7,10,14,Michigan,10,Ohio State,21,/teams/events/match_report/?EventGameId=56KZ01bdj%2f0CtYTMJ%2bhCdZJw%2fR9HATcA7klIdrmM13k%3d
48,15,9,15,4,Southern California,15,Stanford,0,/teams/events/match_report/?EventGameId=95TjwDRIgwwty7bp4kv%2bwEbOJwAREYcNylJt%2fUr2%2bjk%3d
49,4,4,4,15,Stanford,4,Southern California,0,/teams/events/match_report/?EventGameId=95TjwDRIgwwty7bp4kv%2bwEbOJwAREYcNylJt%2fUr2%2bjk%3d
50,15,9,15,8,Southern California,15,Ohio State,19,/teams/events/match_report/?EventGameId=3J3xe33BSw56MgMkAtTwxJyYfV2T94tlWyT%2frC66FnQ%3d
51,8,10,8,15,Ohio State,8,Southern California,23,/teams/events/match_report/?EventGameId=3J3xe33BSw56MgMkAtTwxJyYfV2T94tlWyT%2frC66FnQ%3d
52,15,4,15,6,Michigan,15,Stanford,4,/teams/events/match_report/?EventGameId=QwnXVwq6jWis2cD9IcAq6tWiCYReN6qRIH6KMYDhuSo%3d
53,6,0,6,15,Stanford,6,Michigan,8,/teams/events/match_report/?EventGameId=QwnXVwq6jWis2cD9IcAq6tWiCYReN6qRIH6KMYDhuSo%3d
54,15,6,15,4,Southern California,15,Washington,9,/teams/events/match_report/?EventGameId=4xC65XFRE%2byp8GTr6arITs7UNmjSCxInsOJMymjEo%2bo%3d
55,4,3,4,15,Washington,4,Southern California,17,/teams/events/match_report/?EventGameId=4xC65XFRE%2byp8GTr6arITs7UNmjSCxInsOJMymjEo%2bo%3d
56,15,11,15,11,Ohio State,15,Stanford,18,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d
57,11,12,11,15,Stanford,11,Ohio State,21,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d
58,8,2,7,15,Michigan,7,Washington,10,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d
59,14,8,14,7,Washington,15,Michigan,12,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d
60,15,15,15,10,Wisconsin,15,Whitman,28,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d
61,10,11,10,15,Whitman,10,Wisconsin,32,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d
62,15,11,15,12,Ottawa,15,Texas,19,/teams/events/match_report/?EventGameId=LhWqnSJjpFHBw3QZ2mKxBWSq%2fLqQs%2bPLNsjcTGIxmEQ%3d
63,12,5,12,15,Texas,12,Ottawa,17,/teams/events/match_report/?EventGameId=LhWqnSJjpFHBw3QZ2mKxBWSq%2fLqQs%2bPLNsjcTGIxmEQ%3d
64,15,15,15,2,Ottawa,15,Central Florida,12,/teams/events/match_report/?EventGameId=2Dkfc6ijnQWQjcNoZrDovkgtZgXgqP6LL%2fl42g5NTpY%3d
65,2,5,2,15,Central Florida,2,Ottawa,14,/teams/events/match_report/?EventGameId=2Dkfc6ijnQWQjcNoZrDovkgtZgXgqP6LL%2fl42g5NTpY%3d
66,15,9,15,14,Wisconsin,15,Texas,17,/teams/events/match_report/?EventGameId=%2bF8NFN0nbqnTkBubh0MVqUFdfg6v2lYMTwyGbIxAfug%3d
67,14,10,14,15,Texas,14,Wisconsin,17,/teams/events/match_report/?EventGameId=%2bF8NFN0nbqnTkBubh0MVqUFdfg6v2lYMTwyGbIxAfug%3d
68,10,17,10,11,Whitman,10,Central Florida,31,/teams/events/match_report/?EventGameId=XxRdByAisC%2bbTFlIEEwFmSChy4ETe2NYPC5l852HSW8%3d
69,11,16,11,10,Central Florida,11,Whitman,26,/teams/events/match_report/?EventGameId=XxRdByAisC%2bbTFlIEEwFmSChy4ETe2NYPC5l852HSW8%3d
70,9,8,9,13,Texas,9,Central Florida,18,/teams/events/match_report/?EventGameId=zRSL1oqNkbugRYGT%2fDyWN2bmkFCQ9ibFc82jU1vLADg%3d
71,13,9,13,9,Central Florida,13,Texas,16,/teams/events/match_report/?EventGameId=zRSL1oqNkbugRYGT%2fDyWN2bmkFCQ9ibFc82jU1vLADg%3d
72,14,15,14,10,Ottawa,14,Wisconsin,27,/teams/events/match_report/?EventGameId=0wBw5xgxtTKMGmUb0addnXrMB87%2fVSLojHFsb5gM4sg%3d
73,10,9,10,14,Wisconsin,10,Ottawa,30,/teams/events/match_report/?EventGameId=0wBw5xgxtTKMGmUb0addnXrMB87%2fVSLojHFsb5gM4sg%3d
74,15,14,15,9,Ottawa,15,Whitman,24,/teams/events/match_report/?EventGameId=cGBuyEWwK4N1wfCkj%2fta0CDDtrkJo01%2fYepGloWZ%2fc8%3d
75,9,5,9,15,Whitman,9,Ottawa,26,/teams/events/match_report/?EventGameId=cGBuyEWwK4N1wfCkj%2fta0CDDtrkJo01%2fYepGloWZ%2fc8%3d
76,10,7,10,12,Wisconsin,11,Central Florida,15,/teams/events/match_report/?EventGameId=Rs6NFfOIzj4E6lQ%2fibtThYld%2bQeP0bHgs0KHV7Sez2M%3d
77,11,9,12,11,Central Florida,12,Wisconsin,11,/teams/events/match_report/?EventGameId=Rs6NFfOIzj4E6lQ%2fibtThYld%2bQeP0bHgs0KHV7Sez2M%3d
78,15,9,15,6,Texas,15,Whitman,17,/teams/events/match_report/?EventGameId=oHbfWlGHOrUWYKzQKQHs5knaNptbO9eYXpbKfrkq6Kc%3d
79,6,3,6,15,Whitman,6,Texas,24,/teams/events/match_report/?EventGameId=oHbfWlGHOrUWYKzQKQHs5knaNptbO9eYXpbKfrkq6Kc%3d
80,10,12,10,12,Stanford,10,Whitman,23,/teams/events/match_report/?EventGameId=kK8CwEkTuecNGzhmGt1pQRAxkp2zaHDolqiBv3%2baL50%3d
81,12,8,12,10,Whitman,12,Stanford,22,/teams/events/match_report/?EventGameId=kK8CwEkTuecNGzhmGt1pQRAxkp2zaHDolqiBv3%2baL50%3d
82,9,14,9,15,Whitman,9,Virginia,22,/teams/events/match_report/?EventGameId=IHb1QTBsBbfJjYLysrPQaot4kn4CcDkRGz0MrNUupV0%3d
83,15,9,15,9,Virginia,15,Whitman,17,/teams/events/match_report/?EventGameId=IHb1QTBsBbfJjYLysrPQaot4kn4CcDkRGz0MrNUupV0%3d
84,15,11,15,13,Oregon,15,Stanford,21,/teams/events/match_report/?EventGameId=YJCbYKvSwqpkc7MGILu%2bp%2bP4vHyejGG3hhfAItfIBLo%3d
85,13,7,13,15,Stanford,13,Oregon,22,/teams/events/match_report/?EventGameId=YJCbYKvSwqpkc7MGILu%2bp%2bP4vHyejGG3hhfAItfIBLo%3d
86,13,4,13,15,Virginia,13,Dartmouth,18,/teams/events/match_report/?EventGameId=78%2fg4wFpalKpNSlE5pcAIKcT25GvMEGXFYmhUuBl2zY%3d
87,15,6,15,13,Dartmouth,15,Virginia,15,/teams/events/match_report/?EventGameId=78%2fg4wFpalKpNSlE5pcAIKcT25GvMEGXFYmhUuBl2zY%3d
88,9,9,9,15,Whitman,9,British Columbia,16,/teams/events/match_report/?EventGameId=uEnfdGKgcznGZ6ALeG3PtXn3OWkncD2K7q3ZVEV9MJY%3d
89,15,9,15,9,British Columbia,15,Whitman,13,/teams/events/match_report/?EventGameId=uEnfdGKgcznGZ6ALeG3PtXn3OWkncD2K7q3ZVEV9MJY%3d
90,5,11,5,15,Stanford,5,Colorado,27,/teams/events/match_report/?EventGameId=m7iIZAOlYIy1q2xaaR2svvXTUxM6JadkwJHm7rEWa7c%3d
91,15,17,15,5,Colorado,15,Stanford,17,/teams/events/match_report/?EventGameId=m7iIZAOlYIy1q2xaaR2svvXTUxM6JadkwJHm7rEWa7c%3d
92,15,13,15,8,UCLA,15,Oregon,15,/teams/events/match_report/?EventGameId=KOo2MJ5HUDKRLcDvHkbEp3uZqiC4bypUO%2b5LpeXupTI%3d
93,8,10,8,15,Oregon,8,UCLA,15,/teams/events/match_report/?EventGameId=KOo2MJ5HUDKRLcDvHkbEp3uZqiC4bypUO%2b5LpeXupTI%3d
94,15,3,15,11,Washington,15,Dartmouth,5,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d
95,10,4,11,15,Dartmouth,11,Washington,9,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d
96,9,5,9,15,British Columbia,9,Michigan,18,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d
97,15,12,15,9,Michigan,15,British Columbia,14,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d
98,9,5,9,15,Colorado,9,Texas,22,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d
99,14,6,15,9,Texas,15,Colorado,17,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d
100,15,10,15,4,Wisconsin,15,Oregon,5,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d
101,4,5,4,15,Oregon,4,Wisconsin,3,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d
102,0,0,0,8,Ottawa,15,California,0,/teams/events/match_report/?EventGameId=NaOeALd20P3ehy1DI6MJh98uN19A26Mi3uuY9giwnus%3d
103,0,0,0,15,California,8,Ottawa,0,/teams/events/match_report/?EventGameId=NaOeALd20P3ehy1DI6MJh98uN19A26Mi3uuY9giwnus%3d
104,13,4,14,10,Ohio State,13,Chaos (Independent),16,/teams/events/match_report/?EventGameId=AypFV6jcYMDtmNrves9bBNU1whBRO3xFbFaElgmp19A%3d
105,0,0,0,13,Chaos (Independent),10,Ohio State,0,/teams/events/match_report/?EventGameId=AypFV6jcYMDtmNrves9bBNU1whBRO3xFbFaElgmp19A%3d
106,6,10,6,13,Colorado College,6,Central Florida,24,/teams/events/match_report/?EventGameId=UA1rqZBf0l8ut1sNxJLLbBG2oNr5Djte0zvhKiJz8ZM%3d
107,12,11,13,6,Central Florida,13,Colorado College,19,/teams/events/match_report/?EventGameId=UA1rqZBf0l8ut1sNxJLLbBG2oNr5Djte0zvhKiJz8ZM%3d
108,0,0,0,14,Pittsburgh,13,Southern California,0,/teams/events/match_report/?EventGameId=BRpRRqKGT%2f%2f3S%2bYQ9yWTY78xsIvrBjzoozfES1EeUWw%3d
109,0,0,0,13,Southern California,14,Pittsburgh,0,/teams/events/match_report/?EventGameId=BRpRRqKGT%2f%2f3S%2bYQ9yWTY78xsIvrBjzoozfES1EeUWw%3d
