,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
1,1,Timothy Robison,Dump,,,0,0,0,0,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,TIMOTHY ROBISON
2,2,Ryan Smith,Dump,,"7'9""",0,0,0,1,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,RYAN SMITH
3,4,Dylan Swoboda,Dump,,"6'1""",2,0,5,3,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,DYLAN SWOBODA
4,5,Michael Bryant,Dump,,,3,0,2,2,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,MICHAEL BRYANT
5,8,Jacob Dawson,Dump,,,1,0,0,1,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,JACOB DAWSON
6,10,Ibrahim El-sayed,Dump,,,2,1,0,0,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,IBRAHIM EL-SAYED
7,11,Jonathan Barnes,Dump,,,2,0,2,5,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,JONATHAN BARNES
8,12,Connor Ughetta,Handler,,"5'10""",0,14,1,23,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,CONNOR UGHETTA
9,13,Carter Hollo,Dump,,,5,2,2,13,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,CARTER HOLLO
10,16,Kyle Flaherty,Dump,,"5'11""",2,0,1,2,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,KYLE FLAHERTY
11,18,Casey Aldridge,Dump,,"6'2""",1,7,3,10,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,CASEY ALDRIDGE
12,20,Nicolas Ceaser,Dump,,"6'0""",0,1,0,7,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,NICOLAS CEASER
13,21,Carson Smith,Dump,,"6'8""",2,7,4,6,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,CARSON SMITH
14,22,Zach Marbach,Dump,,"5'11""",10,2,5,9,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,ZACH MARBACH
15,23,Alex Berend,Dump,,,0,0,0,0,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,ALEX BEREND
16,27,Colin Smith,Dump,,"6'4""",5,0,4,4,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,COLIN SMITH
17,80,Connor Cole,Dump,,"6'2""",0,0,0,0,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,CONNOR COLE
18,81,Luke Hebert,Dump,,"5'7""",4,2,1,5,/events/teams/?EventTeamId=ufjbughMPF5LZdHCKgklWnoQbxRinInp0F6GfSkOkRw%3d,Texas A&M,14,LUKE HEBERT
0,0,Gavin Clemmey,Deep,,"6'2""",5,8,1,8,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,GAVIN CLEMMEY
1,1,Pat Kunkel,Deep,,,1,8,0,16,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,PAT KUNKEL
2,2,Alex Jayakar,,,,2,0,2,10,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,ALEX JAYAKAR
3,3,Michael Rice,Mid,,"5'11""",9,6,8,11,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,MICHAEL RICE
4,4,Brody O'Brien,,,,0,0,1,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,BRODY O'BRIEN
5,5,Walter Esker,,,,0,1,0,1,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,WALTER ESKER
6,6,Darryle Wiggins,,,,0,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,DARRYLE WIGGINS
7,7,John Friedman,Defense (Cutter),,"6'2""",0,3,0,2,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,JOHN FRIEDMAN
8,9,Ryan Kennedy,Deep,,"6'0""",0,0,1,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,RYAN KENNEDY
9,10,Owen Casey,Defense (Cutter),,"5'10""",3,1,1,7,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,OWEN CASEY
10,11,Corey Danko,Defense (Cutter),,,7,0,2,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,COREY DANKO
11,14,Christopher Bohr,,,,3,1,0,5,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,CHRISTOPHER BOHR
12,15,Christopher Rodo,Deep,,,0,1,0,1,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,CHRISTOPHER RODO
13,16,Brian Abedon,,,,5,3,1,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,BRIAN ABEDON
14,18,Jordan Layne,Mid,,"5'10""",1,1,0,1,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,JORDAN LAYNE
15,20,Clayton Duffy,Defense (Cutter),,"6'2""",0,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,CLAYTON DUFFY
16,21,Jackson Hillner,,,,0,0,0,1,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,JACKSON HILLNER
17,22,Nathan Getz,Handler/Cutter,,"5'10""",0,2,1,8,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,NATHAN GETZ
18,23,Christopher Bedron,,,,0,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,CHRISTOPHER BEDRON
19,24,Steven Purugganan,,,,0,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,STEVEN PURUGGANAN
20,25,Jake Woodrow Hansen,Mid,,"6'0""",3,7,3,6,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,JAKE WOODROW HANSEN
21,27,Navarre Pratt,,,,1,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,NAVARRE PRATT
22,33,Daniel Reilly,,,,0,0,0,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,DANIEL REILLY
23,45,Philip Murray,,,,2,0,0,3,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,PHILIP MURRAY
24,55,Bryan Maloney,Defense (Cutter/Handler),,"5'7""",0,0,1,2,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,BRYAN MALONEY
25,74,Alex Fishman,Mid,,"6'1""",0,0,1,0,/events/teams/?EventTeamId=oFkZia%2bkGcdHByxKpq50L2tdb%2bUkw5AUMFiH%2fVgoW6o%3d,Connecticut,18,ALEX FISHMAN
0,1,Aaron Wan,,,,1,0,2,1,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,AARON WAN
1,2,Norman Archer,,,,8,1,2,2,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,NORMAN ARCHER
2,3,Thomas Clerkin,,,,0,0,1,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,THOMAS CLERKIN
3,4,Suraj Madiraju,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,SURAJ MADIRAJU
4,5,Nathan Kwon,,,"1'0""",3,4,5,4,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,NATHAN KWON
5,6,Ben Maxson,,,"5'11""",1,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,BEN MAXSON
6,7,Jesse Kovacs,,,"5'7""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,JESSE KOVACS
7,10,Marcus Rovner,,,"5'9""",3,1,4,5,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,MARCUS ROVNER
8,11,Taek Lee,,,,2,4,2,2,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,TAEK LEE
9,12,Elijah Long,,,"5'11""",3,2,2,4,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ELIJAH LONG
10,13,Andrew Cohen,,,"10'0""",3,14,0,5,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ANDREW COHEN
11,14,Nick Macleod,,,,7,6,0,6,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,NICK MACLEOD
12,16,Anders Juengst,,,"5'7""",7,1,0,4,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ANDERS JUENGST
13,17,Spencer Beck,,,"5'8""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,SPENCER BECK
14,20,Thomas Williams,,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,THOMAS WILLIAMS
15,21,Matthew Gouchoe-Hanas,,,"1'0""",9,10,3,2,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,MATTHEW GOUCHOE-HANAS
16,22,Jacob Zurbuch,,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,JACOB ZURBUCH
17,23,Walker Matthews,,,,3,2,1,3,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,WALKER MATTHEWS
18,24,Alexander Davis,,,"5'8""",1,0,0,1,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ALEXANDER DAVIS
19,25,David Voychuk,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,DAVID VOYCHUK
20,27,Christopher Humphrey,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,CHRISTOPHER HUMPHREY
21,28,John Watters,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,JOHN WATTERS
22,32,Yuma Kobayashi,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,YUMA KOBAYASHI
23,33,Joshua Krause,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,JOSHUA KRAUSE
24,40,Samuel Lee,,,,0,1,0,2,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,SAMUEL LEE
25,42,Alex (Evan) Grosskurth,,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ALEX (EVAN) GROSSKURTH
26,76,Chathan Driehuys,,,,0,0,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,CHATHAN DRIEHUYS
27,85,Andrew Mouw,,,,0,1,0,0,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,ANDREW MOUW
28,97,Kai Marcus,,,"6'0""",5,9,3,11,/events/teams/?EventTeamId=X65J%2b93TG6YfjNJ5zPHsxUJotxGnQP2GD0AlC2brwO4%3d,North Carolina,3,KAI MARCUS
0,0,Chris Padilla,Defense (Cutter/Handler),,"6'3""",1,0,3,3,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,CHRIS PADILLA
1,1,Owen Freed,Cutter,,"6'3""",1,1,2,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,OWEN FREED
2,2,Solomon Yanuck,,,"5'11""",3,9,2,11,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,SOLOMON YANUCK
3,3,Eli Miller,,,"1'0""",0,2,1,2,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ELI MILLER
4,5,Liam Holloway-Bidwell,Dump,,"3'9""",0,0,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,LIAM HOLLOWAY-BIDWELL
5,6,Alex Olson,Handler,,"5'11""",3,11,2,13,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ALEX OLSON
6,7,Cameron Hastings,,,,0,1,3,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,CAMERON HASTINGS
7,9,Nikita Fomichev,Dump,,"5'9""",0,0,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,NIKITA FOMICHEV
8,10,Henry Fisher,,,"6'5""",9,4,4,2,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,HENRY FISHER
9,11,Kohl Sparrman,Deep,,"5'11""",0,0,1,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,KOHL SPARRMAN
10,12,Timothy Schoch,,,"6'1""",5,4,3,2,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,TIMOTHY SCHOCH
11,13,Alexander Walker,,,,4,1,1,4,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ALEXANDER WALKER
12,14,Dillon Lanier,Dump,,"6'0""",5,7,0,6,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,DILLON LANIER
13,15,Eric C Taylor,Defense (Cutter),,"6'1""",7,8,1,6,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ERIC C TAYLOR
14,17,Adam Throne,,,"6'1""",1,0,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ADAM THRONE
15,19,Stanley Birdsong,,,"6'3""",10,4,1,3,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,STANLEY BIRDSONG
16,21,Ethan Bloodworth,Handler/Cutter,,"5'10""",2,4,0,2,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ETHAN BLOODWORTH
17,24,Noah Cohen,,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,NOAH COHEN
18,27,Elliot Mawby,Defense (Cutter),,"6'4""",4,1,2,2,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,ELLIOT MAWBY
19,30,Natan Lee-Engel,,,,2,4,0,5,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,NATAN LEE-ENGEL
20,33,Conor Eckert,Defense (Cutter),,"5'11""",1,1,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,CONOR ECKERT
21,46,Luke Webb,,,,3,1,3,1,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,LUKE WEBB
22,51,Jared Kannel,Dump,,"8'11""",0,0,0,0,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,JARED KANNEL
23,53,David Odea,Handler,,"6'1""",0,2,1,6,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,DAVID ODEA
24,55,Jake Ritmire,Handler,,"6'1""",2,1,3,7,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,JAKE RITMIRE
25,91,Joe White,Deep,,"5'11""",7,4,5,6,/events/teams/?EventTeamId=SqpwCCNWFn9gvSxsvqc2AU4LRYeCVghTZEysv6MqIyA%3d,Carleton College,6,JOE WHITE
0,0,Cody Wheeler,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,CODY WHEELER
1,3,James Hershey,,,,13,2,1,3,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,JAMES HERSHEY
2,5,Eric Sjostrom,,,"6'0""",3,15,1,15,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,ERIC SJOSTROM
3,6,Evan Caldwell,Mid,,"5'10""",0,3,5,6,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,EVAN CALDWELL
4,8,Matthew Zheng,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MATTHEW ZHENG
5,11,Jack Missildine,,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,JACK MISSILDINE
6,12,Jordan Quinn,,,"6'8""",0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,JORDAN QUINN
7,14,William Thompson,,,"6'1""",0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,WILLIAM THOMPSON
8,16,Benjamin Morgan,,,,1,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,BENJAMIN MORGAN
9,18,Chandler Purtle,Cutter,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,CHANDLER PURTLE
10,19,Robert Alongi,,,,2,1,3,3,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,ROBERT ALONGI
11,20,Mitch Parker,Defense (Cutter),,"5'9""",0,0,1,2,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MITCH PARKER
12,22,Rocco Magnella,Mid,,"6'9""",4,4,1,5,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,ROCCO MAGNELLA
13,23,Martin Newman,,,"6'0""",7,11,4,12,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MARTIN NEWMAN
14,24,Mark Shannon,,,,3,0,2,2,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MARK SHANNON
15,25,Reid Williams,Handler,,"1'8""",0,0,0,1,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,REID WILLIAMS
16,26,Hamilton Wasnick,,,,0,0,1,1,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,HAMILTON WASNICK
17,27,Michael Volz,,,,9,11,3,6,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MICHAEL VOLZ
18,28,Reid Thackerson,Defense (Handler),,"5'9""",0,1,0,3,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,REID THACKERSON
19,30,Jackson Crouch,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,JACKSON CROUCH
20,33,Samuel Murphree,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,SAMUEL MURPHREE
21,33,Kyle Raab,,,,2,2,1,2,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,KYLE RAAB
22,34,Austin Scott,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,AUSTIN SCOTT
23,35,James Missildine,Dump,,"10'11""",1,1,0,6,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,JAMES MISSILDINE
24,36,Noah Runyan,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,NOAH RUNYAN
25,37,Michael Strobel,Handler,,"4'10""",7,4,0,9,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,MICHAEL STROBEL
26,38,Ryan Weesner,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,RYAN WEESNER
27,43,Trevor Spengeman,,,,0,0,0,0,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,TREVOR SPENGEMAN
28,45,Harrison Lott,,,"5'11""",3,0,1,1,/events/teams/?EventTeamId=cYUt2jw%2bpLMJzu5NUP8xZ5XMnZCv%2b%2ful4ICO7xVAD78%3d,Auburn,15,HARRISON LOTT
