,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
76,13,13,13,10,Texas A&M,13,Pittsburgh,27,/teams/events/match_report/?EventGameId=O4HkclYif2llKzpKpaCrHrpdA6dFMA8KFZzf5mIt3No%3d
77,10,8,10,13,Pittsburgh,10,Texas A&M,29,/teams/events/match_report/?EventGameId=O4HkclYif2llKzpKpaCrHrpdA6dFMA8KFZzf5mIt3No%3d
78,13,13,13,10,Texas A&M,13,Pittsburgh,27,/teams/events/match_report/?EventGameId=O4HkclYif2llKzpKpaCrHrpdA6dFMA8KFZzf5mIt3No%3d
79,10,8,10,13,Pittsburgh,10,Texas A&M,29,/teams/events/match_report/?EventGameId=O4HkclYif2llKzpKpaCrHrpdA6dFMA8KFZzf5mIt3No%3d
80,15,10,15,8,Auburn,15,Carleton College,19,/teams/events/match_report/?EventGameId=MQZOcqoeGaiQOPZ1qo%2fDQ%2fm2dQC4AK7xgxYqZxhNbOE%3d
81,8,7,8,15,Carleton College,8,Auburn,25,/teams/events/match_report/?EventGameId=MQZOcqoeGaiQOPZ1qo%2fDQ%2fm2dQC4AK7xgxYqZxhNbOE%3d
82,15,10,15,8,Auburn,15,Carleton College,19,/teams/events/match_report/?EventGameId=MQZOcqoeGaiQOPZ1qo%2fDQ%2fm2dQC4AK7xgxYqZxhNbOE%3d
83,8,7,8,15,Carleton College,8,Auburn,25,/teams/events/match_report/?EventGameId=MQZOcqoeGaiQOPZ1qo%2fDQ%2fm2dQC4AK7xgxYqZxhNbOE%3d
84,15,2,15,12,Oregon State,15,Colorado,8,/teams/events/match_report/?EventGameId=agPpy9Dtb32yyJNegoyorWnVrn14AWnYStGIhUZH2SI%3d
85,12,2,12,15,Colorado,12,Oregon State,11,/teams/events/match_report/?EventGameId=agPpy9Dtb32yyJNegoyorWnVrn14AWnYStGIhUZH2SI%3d
86,15,2,15,12,Oregon State,15,Colorado,8,/teams/events/match_report/?EventGameId=agPpy9Dtb32yyJNegoyorWnVrn14AWnYStGIhUZH2SI%3d
87,12,2,12,15,Colorado,12,Oregon State,11,/teams/events/match_report/?EventGameId=agPpy9Dtb32yyJNegoyorWnVrn14AWnYStGIhUZH2SI%3d
88,15,12,15,10,Carleton College,15,North Carolina,17,/teams/events/match_report/?EventGameId=XtkEKyFcnP1QQbyrSaksS9u%2fFdCIuyu%2bPzwq0Mq5h%2f4%3d
89,10,5,10,15,North Carolina,10,Carleton College,22,/teams/events/match_report/?EventGameId=XtkEKyFcnP1QQbyrSaksS9u%2fFdCIuyu%2bPzwq0Mq5h%2f4%3d
90,15,12,15,10,Carleton College,15,North Carolina,17,/teams/events/match_report/?EventGameId=XtkEKyFcnP1QQbyrSaksS9u%2fFdCIuyu%2bPzwq0Mq5h%2f4%3d
91,10,5,10,15,North Carolina,10,Carleton College,22,/teams/events/match_report/?EventGameId=XtkEKyFcnP1QQbyrSaksS9u%2fFdCIuyu%2bPzwq0Mq5h%2f4%3d
92,13,3,13,14,Auburn,13,Colorado,12,/teams/events/match_report/?EventGameId=cZ3GfRIPd0HQTQlcRWIxvW5lDK6SxG8kGx%2bX3U8px4g%3d
93,14,3,14,13,Colorado,14,Auburn,12,/teams/events/match_report/?EventGameId=cZ3GfRIPd0HQTQlcRWIxvW5lDK6SxG8kGx%2bX3U8px4g%3d
94,13,3,13,14,Auburn,13,Colorado,12,/teams/events/match_report/?EventGameId=cZ3GfRIPd0HQTQlcRWIxvW5lDK6SxG8kGx%2bX3U8px4g%3d
95,14,3,14,13,Colorado,14,Auburn,12,/teams/events/match_report/?EventGameId=cZ3GfRIPd0HQTQlcRWIxvW5lDK6SxG8kGx%2bX3U8px4g%3d
96,14,3,14,6,Oregon State,14,North Carolina,11,/teams/events/match_report/?EventGameId=ermwkZeaOTdQ4ezN9%2bcEW8Wa60vTGP6ZfwEZnrDEiXU%3d
97,6,5,6,14,North Carolina,6,Oregon State,18,/teams/events/match_report/?EventGameId=ermwkZeaOTdQ4ezN9%2bcEW8Wa60vTGP6ZfwEZnrDEiXU%3d
98,14,3,14,6,Oregon State,14,North Carolina,11,/teams/events/match_report/?EventGameId=ermwkZeaOTdQ4ezN9%2bcEW8Wa60vTGP6ZfwEZnrDEiXU%3d
99,6,5,6,14,North Carolina,6,Oregon State,18,/teams/events/match_report/?EventGameId=ermwkZeaOTdQ4ezN9%2bcEW8Wa60vTGP6ZfwEZnrDEiXU%3d
100,15,4,15,11,Oregon State,15,Auburn,9,/teams/events/match_report/?EventGameId=%2fGGR8u%2fXLrJVk%2fiqyFbZ%2bg%2fWn68Dn%2f2MN3WlEKY3DRE%3d
101,11,4,11,15,Auburn,11,Oregon State,10,/teams/events/match_report/?EventGameId=%2fGGR8u%2fXLrJVk%2fiqyFbZ%2bg%2fWn68Dn%2f2MN3WlEKY3DRE%3d
102,15,4,15,11,Oregon State,15,Auburn,9,/teams/events/match_report/?EventGameId=%2fGGR8u%2fXLrJVk%2fiqyFbZ%2bg%2fWn68Dn%2f2MN3WlEKY3DRE%3d
103,11,4,11,15,Auburn,11,Oregon State,10,/teams/events/match_report/?EventGameId=%2fGGR8u%2fXLrJVk%2fiqyFbZ%2bg%2fWn68Dn%2f2MN3WlEKY3DRE%3d
104,12,3,12,13,Colorado,12,North Carolina,14,/teams/events/match_report/?EventGameId=2Wh%2f0jxSOsivg0VqIvuNKRggeeiLZ%2fq7N5IXxsUsSYI%3d
105,13,7,13,12,North Carolina,13,Colorado,13,/teams/events/match_report/?EventGameId=2Wh%2f0jxSOsivg0VqIvuNKRggeeiLZ%2fq7N5IXxsUsSYI%3d
106,12,3,12,13,Colorado,12,North Carolina,14,/teams/events/match_report/?EventGameId=2Wh%2f0jxSOsivg0VqIvuNKRggeeiLZ%2fq7N5IXxsUsSYI%3d
107,13,7,13,12,North Carolina,13,Colorado,13,/teams/events/match_report/?EventGameId=2Wh%2f0jxSOsivg0VqIvuNKRggeeiLZ%2fq7N5IXxsUsSYI%3d
108,15,9,15,8,Oregon State,15,Carleton College,12,/teams/events/match_report/?EventGameId=klX0zdtCD3%2f2F5B7VEIKq9tNMOEofzR2ZORALdvLTCs%3d
109,8,4,8,15,Carleton College,8,Oregon State,18,/teams/events/match_report/?EventGameId=klX0zdtCD3%2f2F5B7VEIKq9tNMOEofzR2ZORALdvLTCs%3d
