,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
21,12,0,13,14,Texas A&M,12,Cincinnati,0,/teams/events/match_report/?EventGameId=1YEKrQcXZB46Kzhs0ZPI27O%2fOurnwZeKsdQARtw505k%3d
22,14,0,14,11,Western Washington,15,Central Florida,0,/teams/events/match_report/?EventGameId=Q5k5tulN%2fMhFGMxyFZ%2bd6gcxE4LyJEE80nsMrTV4Afo%3d
23,10,0,8,15,Central Florida,11,Western Washington,0,/teams/events/match_report/?EventGameId=Q5k5tulN%2fMhFGMxyFZ%2bd6gcxE4LyJEE80nsMrTV4Afo%3d
24,11,0,11,14,Central Florida,11,Texas A&M,0,/teams/events/match_report/?EventGameId=jtKSIfseibD2p1DyEtP9HcqwTwuWbhtlcrla1v%2fIlBM%3d
25,14,0,14,11,Texas A&M,14,Central Florida,0,/teams/events/match_report/?EventGameId=jtKSIfseibD2p1DyEtP9HcqwTwuWbhtlcrla1v%2fIlBM%3d
26,14,0,14,11,Western Washington,14,Minnesota,0,/teams/events/match_report/?EventGameId=KQmDl0Bwaoxjc%2b%2bJSP0o9s%2bzR92BJl%2fQHdIZsAmxJ%2bY%3d
27,8,0,11,14,Minnesota,11,Western Washington,0,/teams/events/match_report/?EventGameId=KQmDl0Bwaoxjc%2b%2bJSP0o9s%2bzR92BJl%2fQHdIZsAmxJ%2bY%3d
28,15,0,15,12,Cincinnati,15,Minnesota,0,/teams/events/match_report/?EventGameId=XJoRx2FBFP%2frkQjsWUoXxNJ8vosUeWddVB3hhoJl6NM%3d
29,11,0,10,15,Minnesota,12,Cincinnati,0,/teams/events/match_report/?EventGameId=XJoRx2FBFP%2frkQjsWUoXxNJ8vosUeWddVB3hhoJl6NM%3d
30,13,0,13,15,Minnesota,13,Texas A&M,0,/teams/events/match_report/?EventGameId=qIVLoRSNvfbEpOxdG4oKR82hj7kK4NbssPymVYrJIVw%3d
31,14,0,14,13,Texas A&M,15,Minnesota,0,/teams/events/match_report/?EventGameId=qIVLoRSNvfbEpOxdG4oKR82hj7kK4NbssPymVYrJIVw%3d
32,15,0,15,11,Cincinnati,15,Central Florida,0,/teams/events/match_report/?EventGameId=ukA7llrUujP5iDWHpkjS7z6OIRumwvzNXpiCqll0rXU%3d
33,10,0,11,15,Central Florida,11,Cincinnati,0,/teams/events/match_report/?EventGameId=ukA7llrUujP5iDWHpkjS7z6OIRumwvzNXpiCqll0rXU%3d
34,10,0,13,13,Cincinnati,14,Western Washington,0,/teams/events/match_report/?EventGameId=Ix1czuxWIa0mtVHlkbH5%2bLB2dZT6C%2ftSSr6jxJwFluw%3d
35,13,0,13,14,Western Washington,13,Cincinnati,0,/teams/events/match_report/?EventGameId=Ix1czuxWIa0mtVHlkbH5%2bLB2dZT6C%2ftSSr6jxJwFluw%3d
36,15,0,15,10,Minnesota,15,Central Florida,0,/teams/events/match_report/?EventGameId=Xoe7EFnQwNzfoet4uuiu%2b5mwchwU3lzaup903eiaKSw%3d
37,10,0,10,15,Central Florida,10,Minnesota,0,/teams/events/match_report/?EventGameId=Xoe7EFnQwNzfoet4uuiu%2b5mwchwU3lzaup903eiaKSw%3d
38,15,0,14,9,Western Washington,15,Texas A&M,0,/teams/events/match_report/?EventGameId=vkifM3jbXU9nZKL%2fVptlKPdgNkDl7kocS0xWvq6zaFY%3d
39,9,0,9,15,Texas A&M,9,Western Washington,0,/teams/events/match_report/?EventGameId=vkifM3jbXU9nZKL%2fVptlKPdgNkDl7kocS0xWvq6zaFY%3d
40,15,0,13,12,Oregon,15,Florida State,0,/teams/events/match_report/?EventGameId=oy0XW8j0wfeIuQ5G71UQMYHNGXH3Kn37kU7FPaCr4XI%3d
41,12,0,12,15,Florida State,12,Oregon,0,/teams/events/match_report/?EventGameId=oy0XW8j0wfeIuQ5G71UQMYHNGXH3Kn37kU7FPaCr4XI%3d
42,13,0,13,15,Illinois,13,Maryland,0,/teams/events/match_report/?EventGameId=VFfBGcje73xx5sLw0%2bM%2bqGVxdVu5BA115JXlmAbShDk%3d
43,14,0,15,13,Maryland,15,Illinois,0,/teams/events/match_report/?EventGameId=VFfBGcje73xx5sLw0%2bM%2bqGVxdVu5BA115JXlmAbShDk%3d
44,13,0,13,10,Florida State,13,North Carolina,0,/teams/events/match_report/?EventGameId=PzDNQ%2bEimNkMRl4k%2b2H%2fMxr9mPw3OcTuC4Hz1WUhPaQ%3d
45,9,0,10,13,North Carolina,10,Florida State,0,/teams/events/match_report/?EventGameId=PzDNQ%2bEimNkMRl4k%2b2H%2fMxr9mPw3OcTuC4Hz1WUhPaQ%3d
46,15,0,15,11,Oregon,15,Maryland,0,/teams/events/match_report/?EventGameId=jqDm3w0bVDy5OfvBZpmPGeiX%2bVcnyMAvEsqT%2frfDNJk%3d
47,11,0,11,15,Maryland,11,Oregon,0,/teams/events/match_report/?EventGameId=jqDm3w0bVDy5OfvBZpmPGeiX%2bVcnyMAvEsqT%2frfDNJk%3d
48,15,0,15,12,Illinois,15,North Carolina,0,/teams/events/match_report/?EventGameId=JG%2folyoRuSUVFqv31Ti5PSn%2bzG2lNAB04ughA1bNQWA%3d
49,12,0,12,15,North Carolina,12,Illinois,0,/teams/events/match_report/?EventGameId=JG%2folyoRuSUVFqv31Ti5PSn%2bzG2lNAB04ughA1bNQWA%3d
50,14,0,14,7,Illinois,15,Oregon,0,/teams/events/match_report/?EventGameId=XL2r9OPsgBtyTzndlN1M4SrkDD6I%2b%2fXfUUg4LZwUAZs%3d
51,6,0,7,15,Oregon,7,Illinois,0,/teams/events/match_report/?EventGameId=XL2r9OPsgBtyTzndlN1M4SrkDD6I%2b%2fXfUUg4LZwUAZs%3d
52,15,0,15,11,Maryland,15,North Carolina,0,/teams/events/match_report/?EventGameId=smg2lo6aE4OO3pVRh0xzjpEFNxQ%2f8N0yp6whhLrw7sk%3d
53,11,0,11,15,North Carolina,11,Maryland,0,/teams/events/match_report/?EventGameId=smg2lo6aE4OO3pVRh0xzjpEFNxQ%2f8N0yp6whhLrw7sk%3d
54,15,0,15,11,Illinois,15,Florida State,0,/teams/events/match_report/?EventGameId=ZWYaC59T6XN8cVEnd8RhsXGasXo8g4E6cTJdrokV0HQ%3d
55,11,0,11,15,Florida State,11,Illinois,0,/teams/events/match_report/?EventGameId=ZWYaC59T6XN8cVEnd8RhsXGasXo8g4E6cTJdrokV0HQ%3d
56,5,0,5,15,Oregon,5,North Carolina,0,/teams/events/match_report/?EventGameId=I4FAbc7RmJn%2fal%2bkIwCC0WuG6eJGGx9ONNlazB5b1h4%3d
57,15,0,15,5,North Carolina,15,Oregon,0,/teams/events/match_report/?EventGameId=I4FAbc7RmJn%2fal%2bkIwCC0WuG6eJGGx9ONNlazB5b1h4%3d
58,15,0,15,11,Maryland,15,Florida State,0,/teams/events/match_report/?EventGameId=efActqNcF%2b6cJaj3HknhQUlw3%2fxEzZ1NFMbUDtPWOkY%3d
59,10,0,11,15,Florida State,11,Maryland,0,/teams/events/match_report/?EventGameId=efActqNcF%2b6cJaj3HknhQUlw3%2fxEzZ1NFMbUDtPWOkY%3d
60,13,0,14,12,California-Santa Barbara,14,Colorado,0,/teams/events/match_report/?EventGameId=kzhumrJnIKS467PUCDzF8mHEgX9v6f65wMZdFJoW7pE%3d
61,12,0,13,14,Colorado,12,California-Santa Barbara,0,/teams/events/match_report/?EventGameId=kzhumrJnIKS467PUCDzF8mHEgX9v6f65wMZdFJoW7pE%3d
62,15,0,15,7,Cornell,15,Massachusetts,0,/teams/events/match_report/?EventGameId=%2fm9pZiJiipEKTX3CVLI8ORkEOovHMVw2mRiH5S8HWEQ%3d
63,8,0,8,15,Massachusetts,7,Cornell,0,/teams/events/match_report/?EventGameId=%2fm9pZiJiipEKTX3CVLI8ORkEOovHMVw2mRiH5S8HWEQ%3d
64,14,0,14,10,Cornell,14,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=boQYMJgBL%2bqs1MJKut8ndhhzHeYJxz7ZqrkPsvJ7AgI%3d
65,10,0,10,14,North Carolina-Wilmington,10,Cornell,0,/teams/events/match_report/?EventGameId=boQYMJgBL%2bqs1MJKut8ndhhzHeYJxz7ZqrkPsvJ7AgI%3d
66,15,0,15,7,California-Santa Barbara,15,Massachusetts,0,/teams/events/match_report/?EventGameId=OeIcBXiIc3MzBYLUtj6aKUGfaaUYHstmY5BMrS%2b962c%3d
67,7,0,7,15,Massachusetts,7,California-Santa Barbara,0,/teams/events/match_report/?EventGameId=OeIcBXiIc3MzBYLUtj6aKUGfaaUYHstmY5BMrS%2b962c%3d
68,13,0,13,14,Colorado,13,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=0UeQNVJfClB5GwWoafgPVrvMUldT57%2fx1ZP%2fKqs5Fyg%3d
69,14,0,14,13,North Carolina-Wilmington,14,Colorado,0,/teams/events/match_report/?EventGameId=0UeQNVJfClB5GwWoafgPVrvMUldT57%2fx1ZP%2fKqs5Fyg%3d
70,9,0,9,15,Massachusetts,9,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=AX56EkJMkuDxygLRsAYWWOsxy8zCvM1hJFBY3Vp3BYk%3d
71,15,0,15,9,North Carolina-Wilmington,15,Massachusetts,0,/teams/events/match_report/?EventGameId=AX56EkJMkuDxygLRsAYWWOsxy8zCvM1hJFBY3Vp3BYk%3d
72,12,0,14,10,Cornell,15,California-Santa Barbara,0,/teams/events/match_report/?EventGameId=Kd7bYw%2b7xzAnJDPyaTv2dO7ntOlgo6j6vliOdD0HFsg%3d
73,10,0,10,15,California-Santa Barbara,10,Cornell,0,/teams/events/match_report/?EventGameId=Kd7bYw%2b7xzAnJDPyaTv2dO7ntOlgo6j6vliOdD0HFsg%3d
74,15,0,15,11,Cornell,15,Colorado,0,/teams/events/match_report/?EventGameId=A%2fXDp2xlqtTVcel2nZB%2fKyGphsx4zH5MmYXwXijbmkw%3d
75,11,0,11,15,Colorado,11,Cornell,0,/teams/events/match_report/?EventGameId=A%2fXDp2xlqtTVcel2nZB%2fKyGphsx4zH5MmYXwXijbmkw%3d
76,14,0,14,13,California-Santa Barbara,14,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=XJJfnDmfBD%2f0aLkgqozxZHcworVLozY5ej6zqdBvbqI%3d
77,13,0,13,14,North Carolina-Wilmington,13,California-Santa Barbara,0,/teams/events/match_report/?EventGameId=XJJfnDmfBD%2f0aLkgqozxZHcworVLozY5ej6zqdBvbqI%3d
78,12,0,12,15,Massachusetts,12,Colorado,0,/teams/events/match_report/?EventGameId=HLvJZxfvAOo64dVIxXMaoed9DsbsHo7Fj%2fEw5sxQfkI%3d
79,15,0,15,12,Colorado,15,Massachusetts,0,/teams/events/match_report/?EventGameId=HLvJZxfvAOo64dVIxXMaoed9DsbsHo7Fj%2fEw5sxQfkI%3d
80,6,6,6,15,North Carolina,6,Oregon,29,/teams/events/match_report/?EventGameId=LHpEGN%2fi8DD%2bMmXZKF5kwhrZQx4lnJowWyZRARurHEM%3d
81,15,11,15,6,Oregon,15,North Carolina,21,/teams/events/match_report/?EventGameId=LHpEGN%2fi8DD%2bMmXZKF5kwhrZQx4lnJowWyZRARurHEM%3d
82,15,5,15,12,Florida State,15,Oregon,18,/teams/events/match_report/?EventGameId=G6Gh1IjvIoJ9PBG7kaijD08kFM%2fvt%2foSWrQyaJz7M%2bA%3d
83,12,4,12,15,Oregon,12,Florida State,18,/teams/events/match_report/?EventGameId=G6Gh1IjvIoJ9PBG7kaijD08kFM%2fvt%2foSWrQyaJz7M%2bA%3d
84,15,10,15,10,Central Florida,15,North Carolina,19,/teams/events/match_report/?EventGameId=bW%2fQxx09dZKVdQnsD1cgL9PgwWhBxED36GrQ9nv5gKI%3d
85,10,9,10,15,North Carolina,10,Central Florida,22,/teams/events/match_report/?EventGameId=bW%2fQxx09dZKVdQnsD1cgL9PgwWhBxED36GrQ9nv5gKI%3d
86,15,9,15,9,Texas,15,Oregon,8,/teams/events/match_report/?EventGameId=nqqUjgbjosEmRd3sHA9MJjUfoAthZ27cXEPS1Xr%2blMw%3d
87,7,0,7,15,Oregon,9,Texas,10,/teams/events/match_report/?EventGameId=nqqUjgbjosEmRd3sHA9MJjUfoAthZ27cXEPS1Xr%2blMw%3d
88,12,1,12,10,Massachusetts,12,Florida State,10,/teams/events/match_report/?EventGameId=5asc1dZdYKf0AqTklpvM3jHr%2fPr62RWUyMdv8zcr%2fJY%3d
89,10,6,10,12,Florida State,10,Massachusetts,11,/teams/events/match_report/?EventGameId=5asc1dZdYKf0AqTklpvM3jHr%2fPr62RWUyMdv8zcr%2fJY%3d
90,9,3,9,15,North Carolina,9,Colorado,10,/teams/events/match_report/?EventGameId=SDkuS3K7JoWqvJ5Mv0sWJqPG7Q8BCGajfe0V%2bo8yEqQ%3d
91,15,7,15,9,Colorado,15,North Carolina,4,/teams/events/match_report/?EventGameId=SDkuS3K7JoWqvJ5Mv0sWJqPG7Q8BCGajfe0V%2bo8yEqQ%3d
92,9,5,9,15,Central Florida,9,Pittsburgh,10,/teams/events/match_report/?EventGameId=XR6dtIWTd5KKw4XBfmwxUWjXkHt3mxWNyf%2fgdDDCrew%3d
93,15,1,15,9,Pittsburgh,15,Central Florida,3,/teams/events/match_report/?EventGameId=XR6dtIWTd5KKw4XBfmwxUWjXkHt3mxWNyf%2fgdDDCrew%3d
94,10,0,11,14,Oregon,11,Minnesota,0,/teams/events/match_report/?EventGameId=4hbkj72Om6HOl9RMBGzcTloQZsGDSjBE%2bBXaiWitt7U%3d
95,14,0,13,11,Minnesota,14,Oregon,0,/teams/events/match_report/?EventGameId=4hbkj72Om6HOl9RMBGzcTloQZsGDSjBE%2bBXaiWitt7U%3d
96,15,0,15,12,Texas A&M,15,Florida State,0,/teams/events/match_report/?EventGameId=mxrmTi8A%2f9B1Fy1bvKXVaLhaedqWIb3vGOSOgSgrrp8%3d
97,12,0,12,15,Florida State,12,Texas A&M,0,/teams/events/match_report/?EventGameId=mxrmTi8A%2f9B1Fy1bvKXVaLhaedqWIb3vGOSOgSgrrp8%3d
98,14,0,14,9,Georgia,14,Colorado,0,/teams/events/match_report/?EventGameId=y9iuxhKlVPJZKhCkC5T0Bp5wSZt77Y0qcbFVJzFanWQ%3d
99,9,0,9,14,Colorado,9,Georgia,0,/teams/events/match_report/?EventGameId=y9iuxhKlVPJZKhCkC5T0Bp5wSZt77Y0qcbFVJzFanWQ%3d
100,14,0,14,11,North Carolina-Wilmington,14,Pittsburgh,0,/teams/events/match_report/?EventGameId=y34ooLq9kyC1B3F5wH%2fPMnDUyqmq%2f3J8x39KC8ylJ0g%3d
101,11,0,11,14,Pittsburgh,11,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=y34ooLq9kyC1B3F5wH%2fPMnDUyqmq%2f3J8x39KC8ylJ0g%3d
102,15,6,15,12,Cornell,15,Wisconsin,12,/teams/events/match_report/?EventGameId=1K%2b7tSEG5Mc3mfJsWYwy9HMm7weeTNocP7bSuZDaYo4%3d
103,12,1,12,15,Wisconsin,12,Cornell,13,/teams/events/match_report/?EventGameId=1K%2b7tSEG5Mc3mfJsWYwy9HMm7weeTNocP7bSuZDaYo4%3d
104,10,5,10,15,Western Washington,10,Maryland,20,/teams/events/match_report/?EventGameId=QmtabGF%2fnFAfGf8ZvERV%2bn9%2b9YujD6xVZQTJ3tWIji8%3d
105,15,11,15,10,Maryland,15,Western Washington,16,/teams/events/match_report/?EventGameId=QmtabGF%2fnFAfGf8ZvERV%2bn9%2b9YujD6xVZQTJ3tWIji8%3d
