,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
1,0,1,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
2,0,2,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
3,0,3,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
4,1,3,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
5,1,4,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
6,1,5,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
7,2,5,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
8,2,6,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
9,3,6,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
10,3,7,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
11,4,7,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
12,5,7,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
13,6,7,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
14,7,7,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
15,7,8,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
16,7,9,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
17,8,9,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
18,8,10,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
19,8,11,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
20,8,12,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
21,8,13,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
22,9,13,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
23,9,14,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
24,10,14,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
25,10,15,/teams/events/match_report/?EventGameId=Q28BlE6Nt1vx6ZleAV61fMp7wIo6ncElYKncgYtmhf0%3d,AMP,Mischief,1,7,10,15
0,0,0,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
1,1,0,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
2,1,1,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
3,2,1,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
4,2,2,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
5,3,2,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
6,4,2,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
7,4,3,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
8,4,4,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
9,5,4,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
10,5,5,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
11,6,5,/teams/events/match_report/?EventGameId=o5e%2f8CQ5VDu0D9y9%2bnGQvrxIcqL7sParOZ5XA9cag5k%3d,Blackbird,Space Heater,8,3,11,15
