,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
56,0,0,0,11,Underground,12,6ixers,0,/teams/events/match_report/?EventGameId=cRAEcBWiQ%2fOD8W%2bw8EKeeKfz4lxT5AwBxlQQR0rwr90%3d
57,0,0,0,12,6ixers,11,Underground,0,/teams/events/match_report/?EventGameId=cRAEcBWiQ%2fOD8W%2bw8EKeeKfz4lxT5AwBxlQQR0rwr90%3d
58,6,11,6,12,Underground,6,Showdown,24,/teams/events/match_report/?EventGameId=NiauJ%2bNd4PUavzN5%2bJt4cNcb2Yj%2f6V5l4GrrjV43rFY%3d
59,12,0,12,6,Showdown,12,Underground,0,/teams/events/match_report/?EventGameId=NiauJ%2bNd4PUavzN5%2bJt4cNcb2Yj%2f6V5l4GrrjV43rFY%3d
60,10,10,10,12,Pop,10,Showdown,21,/teams/events/match_report/?EventGameId=pOPwvthdmSkjLxx5myIZBoPJmtORfLq3kaur7NptbRI%3d
61,12,10,12,10,Showdown,12,Pop,23,/teams/events/match_report/?EventGameId=pOPwvthdmSkjLxx5myIZBoPJmtORfLq3kaur7NptbRI%3d
62,15,5,15,8,Traffic,15,Molly Brown,15,/teams/events/match_report/?EventGameId=sbj6zpgcuE1eJLLb3oExosK816j2HSS4RzF1PdLAl6I%3d
63,7,4,8,15,Molly Brown,8,Traffic,20,/teams/events/match_report/?EventGameId=sbj6zpgcuE1eJLLb3oExosK816j2HSS4RzF1PdLAl6I%3d
64,8,7,8,15,Traffic,8,Pop,19,/teams/events/match_report/?EventGameId=aTFL8yqGvjZj73vBapbcVHr8cVYD4RN83DPWOcK0PF0%3d
65,13,8,13,8,Pop,15,Traffic,16,/teams/events/match_report/?EventGameId=aTFL8yqGvjZj73vBapbcVHr8cVYD4RN83DPWOcK0PF0%3d
66,13,6,13,12,6ixers,13,Scandal,22,/teams/events/match_report/?EventGameId=E5W5dALEWjoR2Sa08Wt417xe6jDIl9Tei2jskeyQLgo%3d
67,12,7,12,13,Scandal,12,6ixers,21,/teams/events/match_report/?EventGameId=E5W5dALEWjoR2Sa08Wt417xe6jDIl9Tei2jskeyQLgo%3d
68,15,10,15,6,Heist,15,Molly Brown,16,/teams/events/match_report/?EventGameId=23QyE%2fKY%2b6t2MHDaRzv7gNNt6y9A0NTlJPQV6JPdEw4%3d
69,6,8,6,15,Molly Brown,6,Heist,20,/teams/events/match_report/?EventGameId=23QyE%2fKY%2b6t2MHDaRzv7gNNt6y9A0NTlJPQV6JPdEw4%3d
70,15,7,15,13,Scandal,15,Traffic,16,/teams/events/match_report/?EventGameId=3fp5uxD2EJiP79kdy7ZGr4ubueg5h1h%2fsZ%2fzRegRRlM%3d
71,13,10,13,15,Traffic,13,Scandal,22,/teams/events/match_report/?EventGameId=3fp5uxD2EJiP79kdy7ZGr4ubueg5h1h%2fsZ%2fzRegRRlM%3d
72,15,9,15,11,Heist,15,Traffic,22,/teams/events/match_report/?EventGameId=lqkliXr6oM2nEVdkhDS23ztyJipEKS5XyHMuGUt64X8%3d
73,11,11,11,15,Traffic,11,Heist,23,/teams/events/match_report/?EventGameId=lqkliXr6oM2nEVdkhDS23ztyJipEKS5XyHMuGUt64X8%3d
74,12,8,15,4,Nightlock,15,Fury,11,/teams/events/match_report/?EventGameId=A71T27Xx%2bz0bZiE3GK5wld%2fAx6bjF3EI49PdilAOjiM%3d
75,4,0,4,15,Fury,4,Nightlock,15,/teams/events/match_report/?EventGameId=A71T27Xx%2bz0bZiE3GK5wld%2fAx6bjF3EI49PdilAOjiM%3d
76,12,9,12,6,Pop,12,Ozone,29,/teams/events/match_report/?EventGameId=dy%2fK6CY7A5A6l1UUlD1OqRL4TlChCSG7IHAlaGBfezc%3d
77,6,13,6,12,Ozone,6,Pop,35,/teams/events/match_report/?EventGameId=dy%2fK6CY7A5A6l1UUlD1OqRL4TlChCSG7IHAlaGBfezc%3d
78,0,0,0,0,Molly Brown,0,Ozone,0,/teams/events/match_report/?EventGameId=%2bApXTzB77%2bhZaT1LBNIKLgcDq1BJrED1zT9RjUB8hp4%3d
79,0,0,0,0,Ozone,0,Molly Brown,0,/teams/events/match_report/?EventGameId=%2bApXTzB77%2bhZaT1LBNIKLgcDq1BJrED1zT9RjUB8hp4%3d
