,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,13,4,13,11,11,Florida United,13,12,Doublewide,10,/teams/events/match_report/?EventGameId=LutbBtmof%2bnnbxH2PDtrwf1YuhLadvs39XEnJBSjm9s%3d
1,11,7,11,13,12,Doublewide,11,11,Florida United,11,/teams/events/match_report/?EventGameId=LutbBtmof%2bnnbxH2PDtrwf1YuhLadvs39XEnJBSjm9s%3d
0,14,6,14,9,10,GOAT,15,6,Ironside,5,/teams/events/match_report/?EventGameId=kx0l9aGGWPPck3dgZnzx%2fMo71VHYpaRAHPpcF10bXuI%3d
1,9,7,9,15,6,Ironside,9,10,GOAT,7,/teams/events/match_report/?EventGameId=kx0l9aGGWPPck3dgZnzx%2fMo71VHYpaRAHPpcF10bXuI%3d
0,14,3,14,11,15,Patrol,14,16,SoCal Condors,8,/teams/events/match_report/?EventGameId=m1gNVhLgRNBEL5imZx1Idnn%2f96oMrVeCAPkduWvShvE%3d
1,8,3,7,14,16,SoCal Condors,11,15,Patrol,9,/teams/events/match_report/?EventGameId=m1gNVhLgRNBEL5imZx1Idnn%2f96oMrVeCAPkduWvShvE%3d
0,15,13,15,4,14,PoNY,15,1,Revolver,9,/teams/events/match_report/?EventGameId=%2fzs7NIH9LNjj6TIOdnJTN44TDPZY2WeigNWtCqXhbnY%3d
1,4,2,4,15,1,Revolver,4,14,PoNY,20,/teams/events/match_report/?EventGameId=%2fzs7NIH9LNjj6TIOdnJTN44TDPZY2WeigNWtCqXhbnY%3d
0,6,0,6,10,13,Sub Zero,13,14,PoNY,0,/teams/events/match_report/?EventGameId=wrjDST1W3OjH40Xj5MVoTfRnLOOb6ct8QRP07hWCBSM%3d
1,5,0,5,13,14,PoNY,10,13,Sub Zero,0,/teams/events/match_report/?EventGameId=wrjDST1W3OjH40Xj5MVoTfRnLOOb6ct8QRP07hWCBSM%3d
0,14,6,14,12,9,Dig,15,6,Ironside,11,/teams/events/match_report/?EventGameId=JQHDJp3ZYKd969KV1jwHHGIxBL3OJ1qVBXnBRLZZhY0%3d
1,12,6,12,15,6,Ironside,12,9,Dig,11,/teams/events/match_report/?EventGameId=JQHDJp3ZYKd969KV1jwHHGIxBL3OJ1qVBXnBRLZZhY0%3d
0,9,5,9,15,12,Doublewide,9,5,Johnny Bravo,20,/teams/events/match_report/?EventGameId=%2fofmUoC1gMpaCdWb5VWppOXbbt1d7utvZ41fP2RYtRg%3d
1,15,8,15,9,5,Johnny Bravo,15,12,Doublewide,16,/teams/events/match_report/?EventGameId=%2fofmUoC1gMpaCdWb5VWppOXbbt1d7utvZ41fP2RYtRg%3d
0,14,6,14,11,5,Johnny Bravo,14,4,Truck Stop,6,/teams/events/match_report/?EventGameId=NCZbcdBY1x6haAgg5yeMwe50oFpp1yqX9lLGS8IUSaA%3d
1,11,6,10,14,4,Truck Stop,11,5,Johnny Bravo,7,/teams/events/match_report/?EventGameId=NCZbcdBY1x6haAgg5yeMwe50oFpp1yqX9lLGS8IUSaA%3d
0,8,4,11,14,14,PoNY,11,7,Chicago Machine,18,/teams/events/match_report/?EventGameId=HkOElPZh%2f1UkASIwfMThW6xFCM4ULuVPJohPUZ0XkY0%3d
1,14,9,13,11,7,Chicago Machine,14,14,PoNY,19,/teams/events/match_report/?EventGameId=HkOElPZh%2f1UkASIwfMThW6xFCM4ULuVPJohPUZ0XkY0%3d
0,8,6,8,14,11,Florida United,8,2,Sockeye,14,/teams/events/match_report/?EventGameId=eJ%2bdpMXhNeXwZYI%2fE09GBp9FwAZf96AJ5bhz5kVWQX8%3d
1,12,6,14,8,2,Sockeye,14,11,Florida United,8,/teams/events/match_report/?EventGameId=eJ%2bdpMXhNeXwZYI%2fE09GBp9FwAZf96AJ5bhz5kVWQX8%3d
0,12,2,10,13,15,Patrol,15,8,HIGH FIVE,5,/teams/events/match_report/?EventGameId=sV1BpgQbQsXh5A7zAJVWyHQ8Bn3jx9wpKsF4LFM8qpo%3d
1,9,2,10,15,8,HIGH FIVE,13,15,Patrol,7,/teams/events/match_report/?EventGameId=sV1BpgQbQsXh5A7zAJVWyHQ8Bn3jx9wpKsF4LFM8qpo%3d
0,15,4,15,10,12,Doublewide,15,1,Revolver,10,/teams/events/match_report/?EventGameId=eci50IoZxU0xSSctLcJeMPN8fB5Wek9a95ASqtsYbu8%3d
1,10,5,10,15,1,Revolver,10,12,Doublewide,16,/teams/events/match_report/?EventGameId=eci50IoZxU0xSSctLcJeMPN8fB5Wek9a95ASqtsYbu8%3d
0,13,7,13,14,8,HIGH FIVE,13,10,GOAT,15,/teams/events/match_report/?EventGameId=sNz55zgXIhGhDg717P5ENgSt4b6kD8rNE5fPIxUqxls%3d
1,14,7,14,13,10,GOAT,14,8,HIGH FIVE,14,/teams/events/match_report/?EventGameId=sNz55zgXIhGhDg717P5ENgSt4b6kD8rNE5fPIxUqxls%3d
0,14,6,13,13,16,SoCal Condors,14,2,Sockeye,11,/teams/events/match_report/?EventGameId=HbihvKKe1baELByFS%2fJlqbi1YA%2fSBWkKQw88oYQxqZo%3d
1,13,5,12,14,2,Sockeye,13,16,SoCal Condors,5,/teams/events/match_report/?EventGameId=HbihvKKe1baELByFS%2fJlqbi1YA%2fSBWkKQw88oYQxqZo%3d
0,6,4,6,15,9,Dig,6,11,Florida United,21,/teams/events/match_report/?EventGameId=5gxVipfFQr0AymgjMyWHyR8tk%2fp4AX6Ro1w2td%2fV3vg%3d
1,15,8,15,6,11,Florida United,15,9,Dig,13,/teams/events/match_report/?EventGameId=5gxVipfFQr0AymgjMyWHyR8tk%2fp4AX6Ro1w2td%2fV3vg%3d
0,6,5,7,15,3,Ring of Fire,7,7,Chicago Machine,19,/teams/events/match_report/?EventGameId=tgBE7V3zBgfwtIosKq8bCzVt%2f41n0vgVFtczKauWWQ8%3d
1,15,6,15,7,7,Chicago Machine,15,3,Ring of Fire,13,/teams/events/match_report/?EventGameId=tgBE7V3zBgfwtIosKq8bCzVt%2f41n0vgVFtczKauWWQ8%3d
0,13,11,14,7,15,Patrol,14,3,Ring of Fire,15,/teams/events/match_report/?EventGameId=wnbANRMVjNy66hCil%2bkxr%2bnpfDHhZb6PvXw2OQBTlFI%3d
1,7,9,7,14,3,Ring of Fire,7,15,Patrol,17,/teams/events/match_report/?EventGameId=wnbANRMVjNy66hCil%2bkxr%2bnpfDHhZb6PvXw2OQBTlFI%3d
0,15,6,15,13,10,GOAT,14,2,Sockeye,11,/teams/events/match_report/?EventGameId=uzivGMmv7PhCCJxgaidkrClyWxMfDK1SqijM5KDPdrk%3d
1,12,5,11,14,2,Sockeye,13,10,GOAT,14,/teams/events/match_report/?EventGameId=uzivGMmv7PhCCJxgaidkrClyWxMfDK1SqijM5KDPdrk%3d
0,10,3,10,14,4,Truck Stop,10,6,Ironside,12,/teams/events/match_report/?EventGameId=9mQfUM%2fvzDjNOnDacuw1l%2bIqkTO65lZjPlWHHD4fdIY%3d
1,13,6,14,10,6,Ironside,14,4,Truck Stop,9,/teams/events/match_report/?EventGameId=9mQfUM%2fvzDjNOnDacuw1l%2bIqkTO65lZjPlWHHD4fdIY%3d
0,15,5,15,8,13,Sub Zero,15,1,Revolver,4,/teams/events/match_report/?EventGameId=28d90enyYa6WpGFLjIKGJS89KLGEEou8vZOnztMcZ2w%3d
1,8,1,6,15,1,Revolver,8,13,Sub Zero,6,/teams/events/match_report/?EventGameId=28d90enyYa6WpGFLjIKGJS89KLGEEou8vZOnztMcZ2w%3d
0,13,9,13,12,10,GOAT,13,14,PoNY,15,/teams/events/match_report/?EventGameId=dMJFdDfLVTuBE8CqSHb6DdS6Td9z%2bKOolHDhN3TFO1c%3d
1,12,9,12,13,14,PoNY,12,10,GOAT,16,/teams/events/match_report/?EventGameId=dMJFdDfLVTuBE8CqSHb6DdS6Td9z%2bKOolHDhN3TFO1c%3d
0,15,7,15,12,8,HIGH FIVE,15,1,Revolver,13,/teams/events/match_report/?EventGameId=sXpk1m0svVF8oD0wthPtZYdb%2bYlOsYvQCedlpozvEN8%3d
1,11,4,12,15,1,Revolver,12,8,HIGH FIVE,12,/teams/events/match_report/?EventGameId=sXpk1m0svVF8oD0wthPtZYdb%2bYlOsYvQCedlpozvEN8%3d
0,0,3,0,15,7,Chicago Machine,0,15,Patrol,19,/teams/events/match_report/?EventGameId=aNqQkLkqBgSVe8qIaWizS0jUD5fgKASWRRMK5l6troQ%3d
1,12,16,15,0,15,Patrol,15,7,Chicago Machine,5,/teams/events/match_report/?EventGameId=aNqQkLkqBgSVe8qIaWizS0jUD5fgKASWRRMK5l6troQ%3d
0,11,8,11,9,9,Dig,11,3,Ring of Fire,17,/teams/events/match_report/?EventGameId=xMtcEf5CfiBjSG90Gt5B44%2bmLixl%2f1MZQZ8Xo5Zz15o%3d
1,9,7,9,11,3,Ring of Fire,9,9,Dig,18,/teams/events/match_report/?EventGameId=xMtcEf5CfiBjSG90Gt5B44%2bmLixl%2f1MZQZ8Xo5Zz15o%3d
0,14,12,14,12,16,SoCal Condors,14,4,Truck Stop,18,/teams/events/match_report/?EventGameId=heKtFu7l98rPqpiOlVheaT%2fVuGvHECVQJIlZVuC66vY%3d
1,12,6,12,14,4,Truck Stop,12,16,SoCal Condors,19,/teams/events/match_report/?EventGameId=heKtFu7l98rPqpiOlVheaT%2fVuGvHECVQJIlZVuC66vY%3d
0,11,3,10,14,11,Florida United,11,7,Chicago Machine,8,/teams/events/match_report/?EventGameId=4rXVMHWUdz73Ln4YWFlAqEo5UFsl0hboCVNGpbAxuoA%3d
1,14,8,13,11,7,Chicago Machine,14,11,Florida United,7,/teams/events/match_report/?EventGameId=4rXVMHWUdz73Ln4YWFlAqEo5UFsl0hboCVNGpbAxuoA%3d
0,14,5,14,12,14,PoNY,14,11,Florida United,12,/teams/events/match_report/?EventGameId=nqmxzItsBoxFZq6BtXUmzBG94r%2btJoncJrtjnnBJTyM%3d
1,10,9,12,14,11,Florida United,12,14,PoNY,10,/teams/events/match_report/?EventGameId=nqmxzItsBoxFZq6BtXUmzBG94r%2btJoncJrtjnnBJTyM%3d
0,12,9,12,10,16,SoCal Condors,12,9,Dig,19,/teams/events/match_report/?EventGameId=0qrphCbcTt8LQyN0YQRd4tAM8rH9JjQzvGmXR6x%2f%2b7k%3d
1,10,6,9,12,9,Dig,10,16,SoCal Condors,17,/teams/events/match_report/?EventGameId=0qrphCbcTt8LQyN0YQRd4tAM8rH9JjQzvGmXR6x%2f%2b7k%3d
0,12,8,12,14,12,Doublewide,12,8,HIGH FIVE,13,/teams/events/match_report/?EventGameId=fQDtLQ5HD1EFvgkkU%2bY4VTARXMvOQndP%2bGPh9cYCxP4%3d
1,14,1,14,12,8,HIGH FIVE,14,12,Doublewide,5,/teams/events/match_report/?EventGameId=fQDtLQ5HD1EFvgkkU%2bY4VTARXMvOQndP%2bGPh9cYCxP4%3d
0,14,8,14,12,10,GOAT,15,3,Ring of Fire,13,/teams/events/match_report/?EventGameId=lLL3ezqbN67Erm6fXbrlOR2IjtcyMf7i41O%2bNeLjuq8%3d
1,12,7,12,15,3,Ring of Fire,12,10,GOAT,8,/teams/events/match_report/?EventGameId=lLL3ezqbN67Erm6fXbrlOR2IjtcyMf7i41O%2bNeLjuq8%3d
0,14,8,14,11,16,SoCal Condors,14,5,Johnny Bravo,13,/teams/events/match_report/?EventGameId=t%2bUq%2fw8yb%2bF7zpQ0ahgqQGaUkh8OIvmsHpL6qYVN6a8%3d
1,11,3,11,14,5,Johnny Bravo,11,16,SoCal Condors,14,/teams/events/match_report/?EventGameId=t%2bUq%2fw8yb%2bF7zpQ0ahgqQGaUkh8OIvmsHpL6qYVN6a8%3d
0,14,4,14,11,4,Truck Stop,14,3,Ring of Fire,10,/teams/events/match_report/?EventGameId=0PL9WQ1mnl0FXdCCm%2fOI1vcRybtR21DMkQkBozFutbA%3d
1,11,5,8,14,3,Ring of Fire,11,4,Truck Stop,14,/teams/events/match_report/?EventGameId=0PL9WQ1mnl0FXdCCm%2fOI1vcRybtR21DMkQkBozFutbA%3d
0,13,2,13,12,2,Sockeye,13,5,Johnny Bravo,3,/teams/events/match_report/?EventGameId=kqLVLXfqaevzpFZcywV9Ia63eBqJZTcjx6URrjQUvsU%3d
1,12,2,12,13,5,Johnny Bravo,12,2,Sockeye,5,/teams/events/match_report/?EventGameId=kqLVLXfqaevzpFZcywV9Ia63eBqJZTcjx6URrjQUvsU%3d
0,15,0,15,9,5,Johnny Bravo,15,14,PoNY,0,/teams/events/match_report/?EventGameId=NHuuKYThKZOVt6z8cxb39Xhfg%2bRRP4U01jtiJPZfnVw%3d
1,9,0,9,15,14,PoNY,9,5,Johnny Bravo,0,/teams/events/match_report/?EventGameId=NHuuKYThKZOVt6z8cxb39Xhfg%2bRRP4U01jtiJPZfnVw%3d
0,13,14,12,7,11,Florida United,15,13,Sub Zero,15,/teams/events/match_report/?EventGameId=Sy5fAjVgFAVMjiL%2brlQnln1qz6gEujoSx8KlxgAcJMg%3d
1,7,3,7,15,13,Sub Zero,7,11,Florida United,28,/teams/events/match_report/?EventGameId=Sy5fAjVgFAVMjiL%2brlQnln1qz6gEujoSx8KlxgAcJMg%3d
0,6,1,6,15,10,GOAT,8,16,SoCal Condors,10,/teams/events/match_report/?EventGameId=ivga6mf3pyO7Lo0p8J1OvAIV9N1Mj8rQFP%2fwwQLZd1U%3d
1,10,3,10,8,16,SoCal Condors,15,10,GOAT,6,/teams/events/match_report/?EventGameId=ivga6mf3pyO7Lo0p8J1OvAIV9N1Mj8rQFP%2fwwQLZd1U%3d
0,11,3,12,14,13,Sub Zero,12,8,HIGH FIVE,4,/teams/events/match_report/?EventGameId=m4CPD%2fuR%2bll%2fZohUWyGTv49A%2bGtcAkx9rjSPzbuoPgQ%3d
1,13,4,12,12,8,HIGH FIVE,14,13,Sub Zero,5,/teams/events/match_report/?EventGameId=m4CPD%2fuR%2bll%2fZohUWyGTv49A%2bGtcAkx9rjSPzbuoPgQ%3d
0,15,3,15,14,14,PoNY,15,6,Ironside,10,/teams/events/match_report/?EventGameId=2nZAugimwamNnEM8PJ33A7pA7stcIkvc1enYflheypY%3d
1,14,3,14,15,6,Ironside,14,14,PoNY,13,/teams/events/match_report/?EventGameId=2nZAugimwamNnEM8PJ33A7pA7stcIkvc1enYflheypY%3d
0,12,11,13,10,3,Ring of Fire,13,1,Revolver,20,/teams/events/match_report/?EventGameId=ajlS4nfGbIscGsqaNSnHzbPnFpvpIUPCftDSqywig%2b4%3d
1,10,9,10,13,1,Revolver,10,3,Ring of Fire,25,/teams/events/match_report/?EventGameId=ajlS4nfGbIscGsqaNSnHzbPnFpvpIUPCftDSqywig%2b4%3d
0,15,3,15,10,13,Sub Zero,15,8,HIGH FIVE,10,/teams/events/match_report/?EventGameId=LGT%2fDT8LwaGaD9tCN8QiBksxLrx8scvCgyfCLMcyYR0%3d
1,10,5,10,15,8,HIGH FIVE,10,13,Sub Zero,15,/teams/events/match_report/?EventGameId=LGT%2fDT8LwaGaD9tCN8QiBksxLrx8scvCgyfCLMcyYR0%3d
0,14,3,12,10,15,Patrol,15,13,Sub Zero,6,/teams/events/match_report/?EventGameId=zHDd37HeU%2f%2fyDkM%2btlY8%2fPt8QIfDml03yGyoSP1jJgo%3d
1,10,3,9,15,13,Sub Zero,10,15,Patrol,10,/teams/events/match_report/?EventGameId=zHDd37HeU%2f%2fyDkM%2btlY8%2fPt8QIfDml03yGyoSP1jJgo%3d
0,0,0,0,0,7,Chicago Machine,0,2,Sockeye,0,/teams/events/match_report/?EventGameId=sdzuKfBhkMZmDVoTMoEdiKHE8c2rAGDSNkq%2bITvTe3Q%3d
1,0,0,0,0,2,Sockeye,0,7,Chicago Machine,0,/teams/events/match_report/?EventGameId=sdzuKfBhkMZmDVoTMoEdiKHE8c2rAGDSNkq%2bITvTe3Q%3d
0,13,13,14,10,8,HIGH FIVE,14,4,Truck Stop,16,/teams/events/match_report/?EventGameId=e4W5NNBm8BawXRgFzGVnlq2cwudTu42SVjETwlwT2qs%3d
1,10,11,10,14,4,Truck Stop,10,8,HIGH FIVE,19,/teams/events/match_report/?EventGameId=e4W5NNBm8BawXRgFzGVnlq2cwudTu42SVjETwlwT2qs%3d
0,11,2,11,12,14,PoNY,11,2,Sockeye,13,/teams/events/match_report/?EventGameId=IXX95iERtDO72YwsMhCNGjlHn8pX3MI6eV%2bbxdJxRBc%3d
1,11,5,12,11,2,Sockeye,12,14,PoNY,13,/teams/events/match_report/?EventGameId=IXX95iERtDO72YwsMhCNGjlHn8pX3MI6eV%2bbxdJxRBc%3d
0,13,8,13,12,15,Patrol,13,6,Ironside,8,/teams/events/match_report/?EventGameId=7NuJOvOnH7M85TUbeW6t%2fK1hVL9OgYP%2fBcuQr3SsFBI%3d
1,11,6,12,13,6,Ironside,12,15,Patrol,10,/teams/events/match_report/?EventGameId=7NuJOvOnH7M85TUbeW6t%2fK1hVL9OgYP%2fBcuQr3SsFBI%3d
