,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
20,66,Lakshmi Narayan,LAKSHMI NARAYAN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
21,69,Meeri Chang,MEERI CHANG,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
22,70,Marisa Mead,MARISA MEAD,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
23,71,Magon Liu,MAGON LIU,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
24,72,Katie Ryan,KATIE RYAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
25,73,Sharon Lin,SHARON LIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Fury,1,15,Showdown,9,5
0,1,Katie Metzler,KATIE METZLER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
1,2,Elise Bjork,ELISE BJORK,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
2,3,Domenica Sutherland,DOMENICA SUTHERLAND,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
3,4,Cameron Bryan,CAMERON BRYAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
4,5,Andrea Esparza,ANDREA ESPARZA,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
5,6,Ivy Harrison,IVY HARRISON,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
6,7,Laura Reed,LAURA REED,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
7,8,Elise Franke,ELISE FRANKE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
8,9,Laura Landis,LAURA LANDIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
9,12,Anne Ortiz,ANNE ORTIZ,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
10,13,Julia Schmaltz,JULIA SCHMALTZ,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
11,16,Sarah Levinn,SARAH LEVINN,0,0,3,3,1,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
12,17,Marissa Land,MARISSA LAND,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
13,18,Laura Gerencser,LAURA GERENCSER,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
14,19,Tiffany Schumacher,TIFFANY SCHUMACHER,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
15,20,Michelle Landis,MICHELLE LANDIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
16,21,Valerie Pinillos,VALERIE PINILLOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
17,23,Lillian White,LILLIAN WHITE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
18,24,Susan Gilbert,SUSAN GILBERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
19,28,Mindy Radike,MINDY RADIKE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
20,31,Ashley Shelor,ASHLEY SHELOR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
21,32,Rebecca Forth,REBECCA FORTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
22,46,Helen Eifert,HELEN EIFERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
23,55,Bethani Eberhart,BETHANI EBERHART,1,1,1,1,0,3,3,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
24,95,Megan Mendieta,MEGAN MENDIETA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KFcgBG5CD%2bRaVVN2RcmPev%2fostKKJmoFMf51IpMaGvA%3d,Showdown,9,5,Fury,1,15
0,0,Melissa Devlin,MELISSA DEVLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
1,2,Jesse Shofner,JESSE SHOFNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
2,3,Maggie Chen,MAGGIE CHEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
3,4,Liza Minor,LIZA MINOR,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
4,5,Nhi Nguyen,NHI NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
5,6,Samantha Peletier,SAMANTHA PELETIER,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
6,7,Paige Applegate,PAIGE APPLEGATE,0,0,3,3,0,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
7,8,Victoria Elmore,VICTORIA ELMORE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
8,10,Lauren Baecher,LAUREN BAECHER,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
9,11,Dena Slattery,DENA SLATTERY,0,0,3,3,3,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
10,12,Liz Kaloupek,LIZ KALOUPEK,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
11,13,Alika Johnston,ALIKA JOHNSTON,0,0,1,1,1,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
12,15,Sara Taggart,SARA TAGGART,0,0,1,1,1,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
13,18,Manuela Cardenas,MANUELA CARDENAS,0,0,2,2,2,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
14,20,Kiera Lindgren,KIERA LINDGREN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
15,21,Chelsea Twohig,CHELSEA TWOHIG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
16,22,Allysha Dixon,ALLYSHA DIXON,5,5,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
17,24,Alex Hardesty,ALEX HARDESTY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
18,26,Lisa Pitcaithley,LISA PITCAITHLEY,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
19,31,Carolyn Vlach,CAROLYN VLACH,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
20,42,Lisi Lohre,LISI LOHRE,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
21,47,Rebecca Miller,REBECCA MILLER,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
22,52,Claire Chastain,CLAIRE CHASTAIN,1,1,0,0,4,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
23,65,Megan Ives,MEGAN IVES,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
24,97,Sarah Pesch,SARAH PESCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Molly Brown,3,15,Siege,12,10
0,0,Molly Morgan,MOLLY MORGAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
1,2,Chelsea Mower,CHELSEA MOWER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
2,3,Analise Huysentruyt,ANALISE HUYSENTRUYT,0,0,1,1,0,2,2,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
3,4,Jacqueline Willwerth,JACQUELINE WILLWERTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
4,9,Tracey Lum,TRACEY LUM,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
5,10,Renata Pepi,RENATA PEPI,1,1,0,0,2,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
6,11,Xenia Rudenko,XENIA RUDENKO,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
7,14,Charlotte Doran,CHARLOTTE DORAN,0,0,3,3,3,2,2,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
8,15,Laura Fradin,LAURA FRADIN,0,0,1,1,0,3,3,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
9,16,"Tessa ""Kirby"" Jones","TESSA ""KIRBY"" JONES",0,0,0,0,0,4,4,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
10,17,Shirlee Wohl,SHIRLEE WOHL,0,0,1,1,0,4,4,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
11,19,Caroline Collis,CAROLINE COLLIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
12,22,Melissa Ellis,MELISSA ELLIS,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
13,23,Katrina Meserve,KATRINA MESERVE,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
14,33,Samantha Gray,SAMANTHA GRAY,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
15,38,Nikki Ross,NIKKI ROSS,1,1,0,0,0,4,4,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
16,42,Clara Stewart,CLARA STEWART,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
17,44,Kennedy McCarthy,KENNEDY MCCARTHY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
18,83,Zoe Hecht,ZOE HECHT,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
19,99,Annie Shriver,ANNIE SHRIVER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=37CZDa%2fa7H5IeyV7AmwDTUGGAYE9ZUNvdyIDVaS%2bS9I%3d,Siege,12,10,Molly Brown,3,15
0,2,Nancy Haskell,NANCY HASKELL,0,0,1,1,2,3,3,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
1,3,Molly Barlow,MOLLY BARLOW,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
2,5,Stephanie (Stevie) Miller,STEPHANIE (STEVIE) MILLER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
3,6,Corinn Pruitt,CORINN PRUITT,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
4,7,Sara Nitz,SARA NITZ,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
5,8,"Becky ""Tots"" Moore","BECKY ""TOTS"" MOORE",0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
6,9,Janine Walker,JANINE WALKER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
7,10,Kristen Smiach,KRISTEN SMIACH,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
8,12,Jessica Mast,JESSICA MAST,0,0,3,3,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
9,14,Theresa Zettner,THERESA ZETTNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
10,15,Brittany Wright,BRITTANY WRIGHT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
11,16,Sarah Craycraft,SARAH CRAYCRAFT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
12,18,Caitlin Harley,CAITLIN HARLEY,0,0,3,3,3,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
13,20,Sophia Knowles,SOPHIA KNOWLES,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
14,21,Mallory Griffith,MALLORY GRIFFITH,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
15,22,Talia Barth,TALIA BARTH,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
16,23,Nichole Kwee,NICHOLE KWEE,0,0,1,1,1,2,2,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
17,24,Julia Weinert,JULIA WEINERT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=YgPzW5hh2KMffGD%2be3uc76IpwezA7Q9OMJemqCx5z0k%3d,Rival,7,14,Pop,11,8
