,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
1,0,1,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
2,1,1,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
3,1,2,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
4,2,2,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
5,2,3,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
6,2,4,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
7,2,5,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
8,2,6,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
9,2,7,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
10,2,8,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
11,3,8,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
12,3,9,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
13,3,10,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
14,3,11,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
15,3,12,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
16,3,13,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
17,4,13,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
18,4,14,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
19,5,14,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
20,5,15,/teams/events/match_report/?EventGameId=QO%2b%2fm1BaKjiFs3oiE1wKDIkKf%2fBqXp68QnLx5Ry5Bco%3d,Carleton College-Syzygy,Dartmouth,4,5,5,15
0,0,0,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
1,1,0,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
2,1,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
3,2,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
4,3,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
5,4,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
6,5,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
7,6,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
8,7,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
9,8,1,/teams/events/match_report/?EventGameId=CuHYYo6PVJItDH%2fYowLivp59%2fOiskDLvl88ly8Iqu6A%3d,North Carolina,UCLA,1,12,15,5
