,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
0,2,Sophainara Long,SOPHAINARA LONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
1,4,Andriana Tompary,ANDRIANA TOMPARY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
2,5,Ryan Gorman,RYAN GORMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
3,6,Patrick McCarthy,PATRICK MCCARTHY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
4,7,Bryan Walsh,BRYAN WALSH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
5,10,Emily Wang,EMILY WANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
6,12,Jasmine Draper-Matthew,JASMINE DRAPER-MATTHEW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
7,13,Kristin Baxter,KRISTIN BAXTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
8,16,Jaclyn Herr,JACLYN HERR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
9,18,Sydney Olund,SYDNEY OLUND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
10,21,Scott Schriner,SCOTT SCHRINER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
11,22,Brittany Winner,BRITTANY WINNER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
12,23,Xavier Payne,XAVIER PAYNE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
13,32,Dan Cunningham,DAN CUNNINGHAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
14,33,Austin Winner,AUSTIN WINNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
15,45,Kristen Kaweck,KRISTEN KAWECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
16,51,Chris Ginet,CHRIS GINET,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
17,53,Jane Lucas,JANE LUCAS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
18,66,Daniel Conrad,DANIEL CONRAD,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
19,77,Daniel Khoe,DANIEL KHOE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
20,87,Josh Becker,JOSH BECKER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
21,99,Stephanie Yanosik,STEPHANIE YANOSIK,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,Steamboat,10,3,XIST,15,13
0,1,Robert Smith,ROBERT SMITH,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=AGpJic3JC7EPDCQzl7eM0tNhfS4vHcUOYptnj0KSWnk%3d,XIST,15,13,Steamboat,10,3
