,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
1,1,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
2,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
3,2,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
4,2,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
5,3,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
6,3,3,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
7,4,3,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
8,4,4,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
9,5,4,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
10,6,4,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
11,6,5,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
12,6,6,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
13,7,6,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
14,7,7,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
15,8,7,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
16,9,7,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,Nemesis,5,9,14,9
