,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
18,36,David Shields,,,"5'9""",1,6,0,4,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,DAVID SHIELDS
19,43,Nathan Prior,,,,0,7,2,10,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,NATHAN PRIOR
20,45,Jeff Wodatch,Cutter,,,8,4,2,1,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,JEFF WODATCH
21,52,Gus Norrbom,,,,2,3,1,0,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,GUS NORRBOM
22,70,Christopher Strub,Defense (Handler),,"5'9""",4,0,1,1,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,CHRISTOPHER STRUB
23,87,Matt Kerrigan,,,"6'0""",0,1,0,0,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,MATT KERRIGAN
24,90,Markham Shofner,,,,5,13,1,5,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,MARKHAM SHOFNER
25,91,Troy Holland,,,"6'0""",3,0,1,1,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,TROY HOLLAND
26,97,Bradley Scott,,,,1,2,0,1,/events/teams/?EventTeamId=P7FvcYUceg7mCGhFgBpKn%2fhBwZsRflmbQ7Nga9BmRyg%3d,Truck Stop,6,BRADLEY SCOTT
0,2,Brandon Lafferty,,,,1,3,0,2,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,BRANDON LAFFERTY
1,6,Cody Bjorklund,,,,4,16,1,9,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,CODY BJORKLUND
2,7,Kristian Grobecker,,,"1'0""",2,0,2,2,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,KRISTIAN GROBECKER
3,8,Benjamin Whitenack,,,,9,4,1,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,BENJAMIN WHITENACK
4,9,Chris Hancock,Handler,,"5'8""",2,1,0,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,CHRIS HANCOCK
5,10,Colby Chuck,,,,0,1,2,2,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,COLBY CHUCK
6,12,Jonathan Lee,Mid,,"6'0""",7,3,0,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,JONATHAN LEE
7,13,Timmy Perston,,,,2,1,0,0,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,TIMMY PERSTON
8,15,Mario Bundy,,,"5'11""",0,1,2,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,MARIO BUNDY
9,17,Raphael Hayes,Cutter,,,16,5,3,9,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,RAPHAEL HAYES
10,20,Will Shaw,,,,8,8,1,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,WILL SHAW
11,21,Spencer Latarski,,,,0,0,0,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,SPENCER LATARSKI
12,22,Grant Cole,Defense (Handler),,,1,1,0,0,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,GRANT COLE
13,24,Adam Rees,,,,4,5,3,8,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,ADAM REES
14,26,Colton Clark,,,,3,4,0,5,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,COLTON CLARK
15,27,Trevor Smith,,,,3,9,1,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,TREVOR SMITH
16,28,Hylke Snieder,,,,5,0,0,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,HYLKE SNIEDER
17,30,Sam Franer,Defense (Cutter),,"5'10""",2,1,1,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,SAM FRANER
18,31,Will Beck,Cutter,,"6'1""",2,0,0,0,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,WILL BECK
19,33,Sam Gordon-Koven,,,"6'5""",1,0,0,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,SAM GORDON-KOVEN
20,35,Andrew Halpin,,,,1,0,0,0,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,ANDREW HALPIN
21,40,Vinh Bui,,,,0,3,1,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,VINH BUI
22,42,Will Lohre,,,,4,3,1,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,WILL LOHRE
23,44,Owen Murphy,,,,1,12,0,2,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,OWEN MURPHY
24,62,Quinn Buermeyer,Handler/Cutter,,"5'10""",3,1,2,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,QUINN BUERMEYER
25,64,Leandro Marx,,,,1,4,3,3,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,LEANDRO MARX
26,91,Aaron Adamson,,,,4,1,2,1,/events/teams/?EventTeamId=UUk8sj1%2b1ufXLaa4iIsjyRj48aF6bpK97rjEXO55fuc%3d,Rhino Slam,10,AARON ADAMSON
0,0,Jonathan Helton,Cutter,,"6'0""",3,3,1,3,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JONATHAN HELTON
1,1,Justin Allen,Cutter,,,2,2,0,4,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JUSTIN ALLEN
2,3,Josh Mullen,Handler,,,0,0,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JOSH MULLEN
3,4,Dillon Lanier,Cutter,,"6'0""",6,8,0,6,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,DILLON LANIER
4,6,Jacob Mouw,,,,0,0,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JACOB MOUW
5,7,Jonathan Nethercutt,Handler,,,4,24,0,10,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JONATHAN NETHERCUTT
6,8,Terrence Mitchell,Cutter,,"1'0""",2,0,0,2,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,TERRENCE MITCHELL
7,9,JD Hastings,Handler,,"6'6""",2,0,0,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JD HASTINGS
8,10,Henry Fisher,Cutter,,"6'5""",9,0,1,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,HENRY FISHER
9,11,Mischa Freystaetter,,,,7,2,3,2,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,MISCHA FREYSTAETTER
10,12,Joey Cretella,Cutter,,,0,1,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JOEY CRETELLA
11,13,Shane Sisco,Cutter,,"5'11""",0,0,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,SHANE SISCO
12,14,Liam Searles-Bohs,Dump,,"6'1""",0,2,1,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,LIAM SEARLES-BOHS
13,15,Eric C Taylor,Cutter,,"6'1""",0,0,1,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,ERIC C TAYLOR
14,18,Elijah Long,,,"5'11""",0,2,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,ELIJAH LONG
15,20,Jacob Fairfax,Cutter,,,2,1,3,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JACOB FAIRFAX
16,21,Matthew Gouchoe-Hanas,Handler,,"1'0""",6,3,0,2,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,MATTHEW GOUCHOE-HANAS
17,22,Solomon Yanuck,Handler,,"5'11""",0,3,0,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,SOLOMON YANUCK
18,24,Noah Saul,Handler,,,2,5,1,4,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,NOAH SAUL
19,25,Bob Liu,Handler,,"5'8""",1,0,1,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,BOB LIU
20,26,Allan Laviolette,,,,6,5,3,4,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,ALLAN LAVIOLETTE
21,28,Jack Williams,Cutter,,,13,6,4,4,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JACK WILLIAMS
22,30,Andrew McKelvey,,,"1'0""",0,0,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,ANDREW MCKELVEY
23,45,Brett Matzuka,Handler,,,0,0,1,2,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,BRETT MATZUKA
24,51,Timothy McAllister,Cutter,,"10'11""",5,1,0,0,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,TIMOTHY MCALLISTER
25,84,David Richardson,Cutter,,"6'3""",1,2,2,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,DAVID RICHARDSON
26,99,Joshua Hartzog,Cutter,,,0,0,1,1,/events/teams/?EventTeamId=HEclrGDAwJOQ3J5KnFiss67RmeQ%2fzIK2%2bJ94cjGdHMc%3d,Ring of Fire,4,JOSHUA HARTZOG
0,0,Jesse White,Cutter,,"6'0""",5,3,3,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,JESSE WHITE
1,5,Bradley Bolliger,Cutter,,,2,0,0,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,BRADLEY BOLLIGER
2,7,Kurt Gibson,Mid,,"6'2""",7,22,1,8,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,KURT GIBSON
3,8,Stephan Mance,Handler,,"1'0""",1,4,0,4,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,STEPHAN MANCE
4,10,Von Alanguilan,Cutter,,"1'0""",3,0,6,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,VON ALANGUILAN
5,11,Nathan Goff,Cutter,,,2,6,2,2,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,NATHAN GOFF
6,12,Kyle Rutledge,Handler,,,5,0,1,2,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,KYLE RUTLEDGE
7,13,Alex Evangelides,Cutter,,"6'1""",6,7,2,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,ALEX EVANGELIDES
8,14,Jeffrey Weis,Cutter,,,4,3,0,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,JEFFREY WEIS
9,15,Andrew Sheehan,Handler,,"5'11""",1,1,2,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,ANDREW SHEEHAN
10,16,Yiding Hou,Handler,,"5'9""",5,2,0,4,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,YIDING HOU
11,17,Jack Shanahan,Cutter,,"6'1""",5,4,0,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,JACK SHANAHAN
12,18,Cullen Geppert,Cutter,,"6'1""",0,2,0,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,CULLEN GEPPERT
13,19,Jack Shey,Cutter,,"6'1""",1,0,1,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,JACK SHEY
14,22,Alex Champe,Cutter,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,ALEX CHAMPE
15,24,Michael Pardo,Cutter,,"6'3""",0,0,0,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,MICHAEL PARDO
16,25,Ross Barker,Cutter,,"5'11""",3,3,1,4,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,ROSS BARKER
17,26,Kevin Kelly,Cutter,,"6'4""",2,0,3,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,KEVIN KELLY
18,28,Joseph Cari,Handler,,"5'6""",0,0,0,0,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,JOSEPH CARI
19,31,Walden Nelson,Handler,,,1,1,1,2,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,WALDEN NELSON
20,32,Sam Kanner,Handler,,,2,5,0,1,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,SAM KANNER
21,36,Timothy Fergus,Handler,,,1,2,0,3,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,TIMOTHY FERGUS
22,37,Travis Carpenter,Cutter,,"6'0""",7,7,1,7,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,TRAVIS CARPENTER
23,51,Andrew (AJ) Nelson,Cutter,,"6'4""",16,5,0,5,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,ANDREW (AJ) NELSON
24,55,Pawel Janas,Handler,,"5'10""",5,9,0,6,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,PAWEL JANAS
25,64,Neal Phelps,Handler,,,2,1,3,2,/events/teams/?EventTeamId=hrh%2fBF%2f4skCo6Gjhpx6YZYOfK9Bb9jz0QKFkjFbRBwU%3d,Chicago Machine,9,NEAL PHELPS
0,0,Robbie Brennan,,,,5,0,1,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ROBBIE BRENNAN
1,3,Alistair Robb,,,,0,2,2,1,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ALISTAIR ROBB
2,4,Dawson Pasin,Handler,,"6'0""",4,0,1,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,DAWSON PASIN
3,5,Ty Barbieri,,,,20,3,3,4,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,TY BARBIERI
4,6,Andre Gailits,,,,5,6,2,5,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ANDRE GAILITS
5,7,Charles Eyrich,Defense (Cutter),,,0,0,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,CHARLES EYRICH
6,8,Morgan Hibbert,,,,5,2,1,2,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,MORGAN HIBBERT
7,9,Brayden Gee,,,"5'9""",0,1,1,1,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,BRAYDEN GEE
8,11,Ari Nitikman,,,,0,1,0,1,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ARI NITIKMAN
9,16,Tim Tsang,,,,11,13,0,9,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,TIM TSANG
10,17,Mathew Goodkey,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,MATHEW GOODKEY
11,20,Kevin Chan,,,,0,1,0,1,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,KEVIN CHAN
12,21,Andrew Dick,,,,5,4,0,5,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ANDREW DICK
13,23,Fred Lam,Defense (Cutter),,"6'1""",4,0,0,3,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,FRED LAM
14,24,Peter Yu,Handler,,"5'7""",2,2,1,1,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,PETER YU
15,27,Alexander Davis,Defense (Cutter),,"6'2""",1,1,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,ALEXANDER DAVIS
16,29,Kevin Lore,,,"5'10""",0,1,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,KEVIN LORE
17,44,Devon Thomson,,,,4,4,0,2,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,DEVON THOMSON
18,45,Malcolm Bryson,,,,4,16,1,7,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,MALCOLM BRYSON
19,50,Jonah Lee-Ash,Cutter,,"6'1""",1,0,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,JONAH LEE-ASH
20,68,David Neilson,Defense (Cutter),,"6'4""",2,0,0,0,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,DAVID NEILSON
21,77,Hugh Knapp,,,,2,9,3,8,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,HUGH KNAPP
22,81,Rumi Tejpar,,,"5'10""",2,6,1,5,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,RUMI TEJPAR
23,89,Kevin Underhill,Handler,,"6'1""",6,13,4,6,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,KEVIN UNDERHILL
24,98,Brendan Wong,,,,9,7,2,2,/events/teams/?EventTeamId=FtpzfdVj4hb2hHH7O7vhZhXGjY4b5RnBtUUQ%2bfJvJLU%3d,Furious George,5,BRENDAN WONG
0,0,Daniel Sperling,,,"5'11""",7,4,1,2,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,DANIEL SPERLING
1,1,Will Lindquist,,,,7,4,0,1,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,WILL LINDQUIST
2,2,Austin Taylor,Mid,,"5'10""",7,8,1,8,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,AUSTIN TAYLOR
3,3,Matthew Knowles,Handler,,"5'11""",1,4,1,3,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,MATTHEW KNOWLES
4,4,Player Pierce,Defense (Handler),,"6'3""",4,12,1,9,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,PLAYER PIERCE
5,5,Michael Fairley,Deep,,"6'4""",3,3,1,3,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,MICHAEL FAIRLEY
6,7,Parker Bray,,,"6'0""",0,1,0,3,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,PARKER BRAY
7,8,Christian Olsen,,,"5'10""",7,9,1,1,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,CHRISTIAN OLSEN
8,9,Kyle Stapleton,,,,0,0,0,0,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,KYLE STAPLETON
9,10,Danny On,,,"5'6""",3,0,3,1,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,DANNY ON
10,11,Christopher Calhoun,Mid,,"5'8""",1,0,0,0,/events/teams/?EventTeamId=2h750UT1d9d0nqjDvne7NHDZGhL342goTth68%2b8ymnQ%3d,Chain Lightning,16,CHRISTOPHER CALHOUN
