,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,13,14,13,12,4,Carleton College-Syzygy,13,3,California-San Diego,44,/teams/events/match_report/?EventGameId=qbgX4sQ%2bnDh3o7HtjrT%2bmk6TjQeUA2j0LERdZYieM9U%3d
0,14,16,14,10,10,Georgia,14,3,California-San Diego,33,/teams/events/match_report/?EventGameId=hJG7SMZ9kTTPo%2f%2bOT6yYdzipvgYeyMBAlt0PsQpfdgo%3d
1,10,11,10,14,3,California-San Diego,10,10,Georgia,32,/teams/events/match_report/?EventGameId=hJG7SMZ9kTTPo%2f%2bOT6yYdzipvgYeyMBAlt0PsQpfdgo%3d
0,12,14,12,10,17,Oregon,12,4,Carleton College-Syzygy,44,/teams/events/match_report/?EventGameId=rrQbjbQVJ4deeiRskh0VzVmNsEbwSyf5REUqdYWZM8E%3d
1,9,13,10,12,4,Carleton College-Syzygy,10,17,Oregon,46,/teams/events/match_report/?EventGameId=rrQbjbQVJ4deeiRskh0VzVmNsEbwSyf5REUqdYWZM8E%3d
0,13,14,13,8,19,Northwestern,13,15,Tufts,41,/teams/events/match_report/?EventGameId=eIDpMokSuDfPlyOi3O53dmjy%2bxWbJ2ReW71a0ApPMQs%3d
1,9,19,9,13,15,Tufts,8,19,Northwestern,45,/teams/events/match_report/?EventGameId=eIDpMokSuDfPlyOi3O53dmjy%2bxWbJ2ReW71a0ApPMQs%3d
0,14,14,15,4,20,Cornell,15,4,Carleton College-Syzygy,23,/teams/events/match_report/?EventGameId=sPnG%2fziVZPbv9uqmIky%2f3lYjA%2bYRguwyDJdsM3aTyb4%3d
1,4,7,4,15,4,Carleton College-Syzygy,4,20,Cornell,33,/teams/events/match_report/?EventGameId=sPnG%2fziVZPbv9uqmIky%2f3lYjA%2bYRguwyDJdsM3aTyb4%3d
0,11,10,11,14,1,North Carolina,11,7,California-Santa Barbara,32,/teams/events/match_report/?EventGameId=OM3WTu92J3cHNBVg6WOuX4i1f0uml0WYBJgenROTV5Y%3d
1,14,14,14,11,7,California-Santa Barbara,14,1,North Carolina,28,/teams/events/match_report/?EventGameId=OM3WTu92J3cHNBVg6WOuX4i1f0uml0WYBJgenROTV5Y%3d
0,14,12,14,8,15,Tufts,13,6,Western Washington,32,/teams/events/match_report/?EventGameId=vTwA6fTjrtnakmzbByYwpUQKtLibMrRxd4eUk%2fOu3Zw%3d
1,9,11,9,13,6,Western Washington,8,15,Tufts,37,/teams/events/match_report/?EventGameId=vTwA6fTjrtnakmzbByYwpUQKtLibMrRxd4eUk%2fOu3Zw%3d
0,14,8,14,6,16,Wisconsin,14,4,Carleton College-Syzygy,18,/teams/events/match_report/?EventGameId=wIooO%2fX5j4pLfkJyEP%2bPEzynSDyNYjjLnaDekgeGgwI%3d
1,6,9,6,14,4,Carleton College-Syzygy,6,16,Wisconsin,20,/teams/events/match_report/?EventGameId=wIooO%2fX5j4pLfkJyEP%2bPEzynSDyNYjjLnaDekgeGgwI%3d
0,11,22,11,12,16,Wisconsin,11,9,Texas,45,/teams/events/match_report/?EventGameId=UPFcKZ8dlkKksGOduEJqgB59q0g3AkVCZ272LPc%2fGig%3d
1,12,14,12,11,9,Texas,12,16,Wisconsin,43,/teams/events/match_report/?EventGameId=UPFcKZ8dlkKksGOduEJqgB59q0g3AkVCZ272LPc%2fGig%3d
0,15,22,15,3,17,Oregon,15,1,North Carolina,42,/teams/events/match_report/?EventGameId=yWHWCgCI5RAsBzkLSUVMkCNUiH0A9dGowJjBFk0CyJY%3d
1,3,8,3,15,1,North Carolina,3,17,Oregon,54,/teams/events/match_report/?EventGameId=yWHWCgCI5RAsBzkLSUVMkCNUiH0A9dGowJjBFk0CyJY%3d
0,12,13,12,8,14,Minnesota,12,6,Western Washington,43,/teams/events/match_report/?EventGameId=u7Cq91Jbvh9Rm%2b5jXmtekYrdtsIHC5DgEqvotn5dvBw%3d
1,8,7,8,12,6,Western Washington,8,14,Minnesota,46,/teams/events/match_report/?EventGameId=u7Cq91Jbvh9Rm%2b5jXmtekYrdtsIHC5DgEqvotn5dvBw%3d
0,8,12,8,5,8,Pittsburgh,8,9,Texas,41,/teams/events/match_report/?EventGameId=FZvpeIEPfKHnK%2bwYCjwiFPG%2fkxRHd%2fARm7Seo5uzSe8%3d
1,5,13,5,8,9,Texas,5,8,Pittsburgh,44,/teams/events/match_report/?EventGameId=FZvpeIEPfKHnK%2bwYCjwiFPG%2fkxRHd%2fARm7Seo5uzSe8%3d
0,15,8,15,10,20,Cornell,15,9,Texas,26,/teams/events/match_report/?EventGameId=FHXknLH%2bbCXdOF4FtikTiQh3oHkaC9vTX5UmyDFL9tk%3d
1,10,8,10,15,9,Texas,10,20,Cornell,30,/teams/events/match_report/?EventGameId=FHXknLH%2bbCXdOF4FtikTiQh3oHkaC9vTX5UmyDFL9tk%3d
0,10,12,10,12,5,Dartmouth,10,1,North Carolina,25,/teams/events/match_report/?EventGameId=R5KwT9Xw5kfxlzuyeRe4B6K2DbME67dchioLq8INvTw%3d
1,12,9,12,10,1,North Carolina,12,5,Dartmouth,24,/teams/events/match_report/?EventGameId=R5KwT9Xw5kfxlzuyeRe4B6K2DbME67dchioLq8INvTw%3d
0,11,14,11,10,11,Northeastern,11,2,Ohio State,43,/teams/events/match_report/?EventGameId=nbBRdn0WhcPu7bb85zzWe%2fhNry6L%2by%2fpxdpISuwlviE%3d
1,9,12,10,11,2,Ohio State,10,11,Northeastern,47,/teams/events/match_report/?EventGameId=nbBRdn0WhcPu7bb85zzWe%2fhNry6L%2by%2fpxdpISuwlviE%3d
0,13,20,13,5,13,Colorado,13,1,North Carolina,52,/teams/events/match_report/?EventGameId=EozZVALwmd0PTL66AEBUTUfNxddGgc%2bxRD6CdLngOqo%3d
1,5,20,5,13,1,North Carolina,5,13,Colorado,58,/teams/events/match_report/?EventGameId=EozZVALwmd0PTL66AEBUTUfNxddGgc%2bxRD6CdLngOqo%3d
0,10,13,9,13,15,Tufts,10,3,California-San Diego,49,/teams/events/match_report/?EventGameId=LMUH06IhmeRcg0MCU%2bjTRdaUz9zaxIaxwTB9a3DoIl8%3d
1,13,11,13,10,3,California-San Diego,13,15,Tufts,49,/teams/events/match_report/?EventGameId=LMUH06IhmeRcg0MCU%2bjTRdaUz9zaxIaxwTB9a3DoIl8%3d
0,14,18,14,11,11,Northeastern,14,7,California-Santa Barbara,50,/teams/events/match_report/?EventGameId=fSSfnJzaZxIhnaXZEUT5INrALuS05aqNnuMj9TfUjw0%3d
1,11,13,11,14,7,California-Santa Barbara,11,11,Northeastern,52,/teams/events/match_report/?EventGameId=fSSfnJzaZxIhnaXZEUT5INrALuS05aqNnuMj9TfUjw0%3d
0,9,15,9,12,17,Oregon,9,8,Pittsburgh,29,/teams/events/match_report/?EventGameId=f9PunYyXqMFor6Q3oflV%2bzn8O53f1zSxbj14qv2oEsk%3d
1,12,5,12,9,8,Pittsburgh,12,17,Oregon,27,/teams/events/match_report/?EventGameId=f9PunYyXqMFor6Q3oflV%2bzn8O53f1zSxbj14qv2oEsk%3d
0,15,12,15,7,16,Wisconsin,15,5,Dartmouth,18,/teams/events/match_report/?EventGameId=WjCXX1SEnvDPWTqWExnXkVQLoNmnQExY2jKS9zKoe3g%3d
1,7,7,7,15,5,Dartmouth,7,16,Wisconsin,28,/teams/events/match_report/?EventGameId=WjCXX1SEnvDPWTqWExnXkVQLoNmnQExY2jKS9zKoe3g%3d
0,7,18,7,6,15,Tufts,7,18,Washington,32,/teams/events/match_report/?EventGameId=V15MHKt%2bvsppPGnRkKu1MM3QgXc6CRPphpVoKD3ffMY%3d
1,6,12,6,7,18,Washington,6,15,Tufts,30,/teams/events/match_report/?EventGameId=V15MHKt%2bvsppPGnRkKu1MM3QgXc6CRPphpVoKD3ffMY%3d
0,7,23,7,10,13,Colorado,7,8,Pittsburgh,54,/teams/events/match_report/?EventGameId=9aNi%2f%2fwKI06B%2bA%2fg45f5ZZf8Akh5bo5%2fApx2iWXGhVU%3d
1,10,22,9,7,8,Pittsburgh,10,13,Colorado,56,/teams/events/match_report/?EventGameId=9aNi%2f%2fwKI06B%2bA%2fg45f5ZZf8Akh5bo5%2fApx2iWXGhVU%3d
0,15,11,15,5,20,Cornell,15,12,UCLA,30,/teams/events/match_report/?EventGameId=V8%2fApB835jUUGDwEQF6yIonS2VrElPjrhmCjStrs0bA%3d
1,5,8,5,15,12,UCLA,5,20,Cornell,39,/teams/events/match_report/?EventGameId=V8%2fApB835jUUGDwEQF6yIonS2VrElPjrhmCjStrs0bA%3d
0,9,19,9,11,17,Oregon,9,13,Colorado,45,/teams/events/match_report/?EventGameId=AJTppJtcDQNJ2pUVARW%2boiGUiqGNPwSyQTmeff240HM%3d
1,11,8,11,9,13,Colorado,11,17,Oregon,46,/teams/events/match_report/?EventGameId=AJTppJtcDQNJ2pUVARW%2boiGUiqGNPwSyQTmeff240HM%3d
0,15,18,15,4,19,Northwestern,15,3,California-San Diego,43,/teams/events/match_report/?EventGameId=FNH9laBzXjKdVqOC6yhCldMti3G7zMl%2fwRRP17pmcog%3d
1,4,22,4,15,3,California-San Diego,4,19,Northwestern,52,/teams/events/match_report/?EventGameId=FNH9laBzXjKdVqOC6yhCldMti3G7zMl%2fwRRP17pmcog%3d
0,12,10,12,10,10,Georgia,12,7,California-Santa Barbara,31,/teams/events/match_report/?EventGameId=LcxBPmR3IbqOL8A%2fXAwbnlMbXOTLouA9PqxiusdcYKQ%3d
1,8,10,8,12,7,California-Santa Barbara,10,10,Georgia,32,/teams/events/match_report/?EventGameId=LcxBPmR3IbqOL8A%2fXAwbnlMbXOTLouA9PqxiusdcYKQ%3d
0,11,16,12,11,17,Oregon,12,12,UCLA,45,/teams/events/match_report/?EventGameId=xYpmBh2DZfipv2HbtgBLc%2fKhZPUojO3TAl0C3EDhxr0%3d
1,11,11,11,12,12,UCLA,11,17,Oregon,42,/teams/events/match_report/?EventGameId=xYpmBh2DZfipv2HbtgBLc%2fKhZPUojO3TAl0C3EDhxr0%3d
0,12,15,12,6,18,Washington,12,14,Minnesota,43,/teams/events/match_report/?EventGameId=YoroSR54Ch1Bh7PfDJc2HpTSU%2fn7s4wt7E8VzPj17%2fU%3d
1,7,11,7,12,14,Minnesota,6,18,Washington,47,/teams/events/match_report/?EventGameId=YoroSR54Ch1Bh7PfDJc2HpTSU%2fn7s4wt7E8VzPj17%2fU%3d
0,0,0,0,0,3,California-San Diego,0,5,Dartmouth,0,/teams/events/match_report/?EventGameId=8z3hK%2fpQ7qX3TaQx0Wu%2fz2D0VyHW4AlKgPW7sqbtw4w%3d
1,0,0,0,0,5,Dartmouth,0,3,California-San Diego,0,/teams/events/match_report/?EventGameId=8z3hK%2fpQ7qX3TaQx0Wu%2fz2D0VyHW4AlKgPW7sqbtw4w%3d
0,15,7,15,8,9,Texas,15,4,Carleton College-Syzygy,24,/teams/events/match_report/?EventGameId=YJ9BEMP7MkfTMhEg7xLWy%2f4PQr2BGH2VY49%2bxjwb%2fbU%3d
1,8,8,8,15,4,Carleton College-Syzygy,8,9,Texas,31,/teams/events/match_report/?EventGameId=YJ9BEMP7MkfTMhEg7xLWy%2f4PQr2BGH2VY49%2bxjwb%2fbU%3d
0,15,12,15,8,14,Minnesota,15,7,California-Santa Barbara,34,/teams/events/match_report/?EventGameId=ijTXZ%2bwHmg6kZbekHCp559K%2b8OKUC%2fcUIOSCfaE%2fvBo%3d
1,8,13,8,15,7,California-Santa Barbara,8,14,Minnesota,40,/teams/events/match_report/?EventGameId=ijTXZ%2bwHmg6kZbekHCp559K%2b8OKUC%2fcUIOSCfaE%2fvBo%3d
0,6,17,6,11,13,Colorado,6,12,UCLA,60,/teams/events/match_report/?EventGameId=QPBSrjvvi%2b9nIN2OYJBhYD51C9pikg9oJSqgHo21PFA%3d
1,11,24,11,6,12,UCLA,11,13,Colorado,51,/teams/events/match_report/?EventGameId=QPBSrjvvi%2b9nIN2OYJBhYD51C9pikg9oJSqgHo21PFA%3d
0,11,15,11,2,8,Pittsburgh,11,1,North Carolina,41,/teams/events/match_report/?EventGameId=PfU9JDId3yeNCBVxTp0W9YZ86pHGtfdmx1SvZUsqYD8%3d
1,2,19,2,11,1,North Carolina,2,8,Pittsburgh,53,/teams/events/match_report/?EventGameId=PfU9JDId3yeNCBVxTp0W9YZ86pHGtfdmx1SvZUsqYD8%3d
0,9,9,9,12,12,UCLA,9,8,Pittsburgh,39,/teams/events/match_report/?EventGameId=2i8KSc414Qk4t38oucP6SJdJpkd%2b9mS9nfUlng%2bPGPI%3d
1,12,14,12,9,8,Pittsburgh,12,12,UCLA,36,/teams/events/match_report/?EventGameId=2i8KSc414Qk4t38oucP6SJdJpkd%2b9mS9nfUlng%2bPGPI%3d
0,14,6,15,7,14,Minnesota,15,2,Ohio State,26,/teams/events/match_report/?EventGameId=d6TAgQFQp1VkbEsq4cryK5L4cvuEzOdzWw6b2uO%2bnz8%3d
1,7,5,7,15,2,Ohio State,7,14,Minnesota,32,/teams/events/match_report/?EventGameId=d6TAgQFQp1VkbEsq4cryK5L4cvuEzOdzWw6b2uO%2bnz8%3d
0,12,9,12,11,19,Northwestern,12,10,Georgia,32,/teams/events/match_report/?EventGameId=OmrjDMUMvEmNgsDjpINEz5FgalzSx2rTPRY4gKov3b0%3d
1,11,18,11,12,10,Georgia,11,19,Northwestern,32,/teams/events/match_report/?EventGameId=OmrjDMUMvEmNgsDjpINEz5FgalzSx2rTPRY4gKov3b0%3d
0,15,15,15,5,10,Georgia,15,6,Western Washington,26,/teams/events/match_report/?EventGameId=XapR8jP6gNyjFcfmQ1JFBA3Kjr23%2bW3xEJ5RNaHdhgc%3d
1,5,9,5,15,6,Western Washington,5,10,Georgia,33,/teams/events/match_report/?EventGameId=XapR8jP6gNyjFcfmQ1JFBA3Kjr23%2bW3xEJ5RNaHdhgc%3d
0,13,7,12,12,7,California-Santa Barbara,13,2,Ohio State,36,/teams/events/match_report/?EventGameId=m%2fBxcPUO7%2bKg6WC9RGPmK7YbdtFDVKbccVzgSXkTds8%3d
1,12,5,12,13,2,Ohio State,12,7,California-Santa Barbara,26,/teams/events/match_report/?EventGameId=m%2fBxcPUO7%2bKg6WC9RGPmK7YbdtFDVKbccVzgSXkTds8%3d
0,15,23,15,6,19,Northwestern,15,6,Western Washington,43,/teams/events/match_report/?EventGameId=tRg6S%2bjHvzBprv1cYN86QBKetReH3lFVs7p3bxO%2fZ3c%3d
1,6,11,5,15,6,Western Washington,6,19,Northwestern,46,/teams/events/match_report/?EventGameId=tRg6S%2bjHvzBprv1cYN86QBKetReH3lFVs7p3bxO%2fZ3c%3d
0,15,6,15,9,20,Cornell,15,16,Wisconsin,41,/teams/events/match_report/?EventGameId=nEkj%2fV5mymo6pvSppFbp%2bZa8AtxqoEgNK8MoqWbt1fM%3d
1,9,11,9,15,16,Wisconsin,9,20,Cornell,43,/teams/events/match_report/?EventGameId=nEkj%2fV5mymo6pvSppFbp%2bZa8AtxqoEgNK8MoqWbt1fM%3d
0,15,17,15,4,20,Cornell,15,5,Dartmouth,27,/teams/events/match_report/?EventGameId=8wV5YqwtLftXnGvzi0jrucGgq5s079T4y8NCzuh%2b%2fFc%3d
1,4,9,4,15,5,Dartmouth,4,20,Cornell,35,/teams/events/match_report/?EventGameId=8wV5YqwtLftXnGvzi0jrucGgq5s079T4y8NCzuh%2b%2fFc%3d
0,14,15,14,5,9,Texas,14,5,Dartmouth,42,/teams/events/match_report/?EventGameId=cxumewlGdNZskQadLZklJQGAKk%2bBUFNoWial0mTFNw0%3d
1,5,13,5,14,5,Dartmouth,5,9,Texas,49,/teams/events/match_report/?EventGameId=cxumewlGdNZskQadLZklJQGAKk%2bBUFNoWial0mTFNw0%3d
0,10,3,10,11,5,Dartmouth,10,6,Western Washington,18,/teams/events/match_report/?EventGameId=C5dfeChwPDfev9w%2fKxm1C4BSUNwKw5aHDVwakVbbKh0%3d
1,11,8,11,10,6,Western Washington,11,5,Dartmouth,22,/teams/events/match_report/?EventGameId=C5dfeChwPDfev9w%2fKxm1C4BSUNwKw5aHDVwakVbbKh0%3d
0,11,10,11,4,18,Washington,11,11,Northeastern,52,/teams/events/match_report/?EventGameId=iCQ92b1GJRq0YNDYTAK93rlsrB9zSXy3V%2f%2fVSED%2fZxI%3d
1,4,16,4,11,11,Northeastern,4,18,Washington,51,/teams/events/match_report/?EventGameId=iCQ92b1GJRq0YNDYTAK93rlsrB9zSXy3V%2f%2fVSED%2fZxI%3d
0,10,20,10,6,11,Northeastern,10,19,Northwestern,49,/teams/events/match_report/?EventGameId=XV3EceKvEOWQ9ZAO8xbrxz%2fVJbbaIRE18Jbiio7s8Pk%3d
1,6,16,6,10,19,Northwestern,6,11,Northeastern,53,/teams/events/match_report/?EventGameId=XV3EceKvEOWQ9ZAO8xbrxz%2fVJbbaIRE18Jbiio7s8Pk%3d
0,5,10,5,13,14,Minnesota,5,11,Northeastern,51,/teams/events/match_report/?EventGameId=m6HnSDULNt8bfiX6oG4ycztQuiTd3V9V%2fFOLw3pQmY0%3d
1,13,16,13,5,11,Northeastern,13,14,Minnesota,44,/teams/events/match_report/?EventGameId=m6HnSDULNt8bfiX6oG4ycztQuiTd3V9V%2fFOLw3pQmY0%3d
0,15,5,15,5,2,Ohio State,15,3,California-San Diego,12,/teams/events/match_report/?EventGameId=o6wP0S%2f2%2b2GUCsqVFvEw6jNIqlp3mCCyXmurpsRv34g%3d
1,5,5,5,15,3,California-San Diego,5,2,Ohio State,21,/teams/events/match_report/?EventGameId=o6wP0S%2f2%2b2GUCsqVFvEw6jNIqlp3mCCyXmurpsRv34g%3d
0,11,11,11,14,2,Ohio State,11,16,Wisconsin,30,/teams/events/match_report/?EventGameId=%2frcdCOOZ%2bCB94iv7eg%2ftrXBACgc6dNGRciEudGylxJQ%3d
1,14,9,13,11,16,Wisconsin,14,2,Ohio State,27,/teams/events/match_report/?EventGameId=%2frcdCOOZ%2bCB94iv7eg%2ftrXBACgc6dNGRciEudGylxJQ%3d
0,14,12,14,12,15,Tufts,14,10,Georgia,33,/teams/events/match_report/?EventGameId=LFtihTljhIgvBkwg92pl90nPPv7vLX7TnB56HZtTEH4%3d
1,12,12,12,14,10,Georgia,12,15,Tufts,35,/teams/events/match_report/?EventGameId=LFtihTljhIgvBkwg92pl90nPPv7vLX7TnB56HZtTEH4%3d
