,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
1,1,0,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
2,2,0,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
3,2,1,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
4,3,1,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
5,3,2,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
6,3,3,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
7,3,4,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
8,4,4,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
9,5,4,/teams/events/match_report/?EventGameId=bSHhGlR2ZUKubd6JBMyXgt19RySoS7O%2bwzBq1jbgIV4%3d,Seattle Mixtape,Drag'n Thrust,6,3,14,15
