,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
1,0,1,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
2,0,2,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
3,0,3,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
4,0,4,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
5,1,4,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
6,1,5,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
7,2,5,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
8,3,5,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
9,3,6,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
10,4,6,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
11,5,6,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
12,5,7,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
13,5,8,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
14,5,9,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
15,6,9,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
16,6,10,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
17,7,10,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
18,7,11,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
19,7,12,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
20,8,12,/teams/events/match_report/?EventGameId=bdOd6EXYSa%2bnSMZ1OU92dWon4c%2bgeBiWGQ1cHzquJSQ%3d,Texas,Georgia,11,6,9,14
