,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,12,6,12,15,12,Sub Zero,13,13,HIGH FIVE,12,/teams/events/match_report/?EventGameId=OiAjvLnzgh0s%2fOQB%2fbuTqvxT56RJe%2fI1%2b6nYjJLGoaA%3d
0,14,6,14,7,16,Chain Lightning,15,9,Chicago Machine,4,/teams/events/match_report/?EventGameId=XVtLmsbWhQ%2bX6jiEa2VlL86MGzKKnn7NCEYSlA9GM1s%3d
1,7,0,7,15,9,Chicago Machine,7,16,Chain Lightning,15,/teams/events/match_report/?EventGameId=XVtLmsbWhQ%2bX6jiEa2VlL86MGzKKnn7NCEYSlA9GM1s%3d
0,14,5,15,10,13,HIGH FIVE,15,1,Revolver,4,/teams/events/match_report/?EventGameId=zE%2fbVp2KBhK0rao403%2b2MP%2bjichcj3J1T7wkxt8msh0%3d
1,10,4,10,15,1,Revolver,10,13,HIGH FIVE,7,/teams/events/match_report/?EventGameId=zE%2fbVp2KBhK0rao403%2b2MP%2bjichcj3J1T7wkxt8msh0%3d
0,11,1,11,15,6,Truck Stop,11,7,DiG,7,/teams/events/match_report/?EventGameId=40cHOGlquuLfLkt1RSM1MuuhnS0MX0kmxXnrzXr7sWU%3d
1,15,4,15,11,7,DiG,15,6,Truck Stop,4,/teams/events/match_report/?EventGameId=40cHOGlquuLfLkt1RSM1MuuhnS0MX0kmxXnrzXr7sWU%3d
0,12,1,12,15,13,HIGH FIVE,12,8,Madison Club,6,/teams/events/match_report/?EventGameId=TzEHdkRI6xZAKhjR%2f1fXVoSEe3RBHGa0XFRS3e6av3c%3d
1,15,4,15,12,8,Madison Club,15,13,HIGH FIVE,5,/teams/events/match_report/?EventGameId=TzEHdkRI6xZAKhjR%2f1fXVoSEe3RBHGa0XFRS3e6av3c%3d
0,13,7,13,12,5,Furious George,13,4,Ring of Fire,11,/teams/events/match_report/?EventGameId=3nooj7y8TLvqKjc130XmB6eoGDsvhjQMeYcexpWy3lo%3d
1,12,2,12,13,4,Ring of Fire,12,5,Furious George,12,/teams/events/match_report/?EventGameId=3nooj7y8TLvqKjc130XmB6eoGDsvhjQMeYcexpWy3lo%3d
0,10,0,10,15,16,Chain Lightning,10,8,Madison Club,8,/teams/events/match_report/?EventGameId=4F5ciEhtZQX1fYNb0zZ1asHMRva%2bgeBaTJxZu3rn8PM%3d
1,14,1,14,10,8,Madison Club,15,16,Chain Lightning,4,/teams/events/match_report/?EventGameId=4F5ciEhtZQX1fYNb0zZ1asHMRva%2bgeBaTJxZu3rn8PM%3d
0,15,9,15,11,14,Pittsburgh Temper,15,2,Sockeye,9,/teams/events/match_report/?EventGameId=8qLjgr57cbOfTPr72NcgZ2kHefD%2b75ov9CdxJRBH%2f9k%3d
1,11,2,11,15,2,Sockeye,11,14,Pittsburgh Temper,15,/teams/events/match_report/?EventGameId=8qLjgr57cbOfTPr72NcgZ2kHefD%2b75ov9CdxJRBH%2f9k%3d
0,15,4,15,11,6,Truck Stop,15,1,Revolver,5,/teams/events/match_report/?EventGameId=b2qwVoc%2bYwfhP%2bd4D3%2ftSD6haOxhDB9zWxkd5wToUnU%3d
1,11,3,11,15,1,Revolver,11,6,Truck Stop,8,/teams/events/match_report/?EventGameId=b2qwVoc%2bYwfhP%2bd4D3%2ftSD6haOxhDB9zWxkd5wToUnU%3d
0,15,0,15,13,16,Chain Lightning,15,10,Rhino Slam,5,/teams/events/match_report/?EventGameId=imCeVv3vy3BD65eUPqgbua7WvP5XqSjJYGUDZeZ7%2b2c%3d
1,13,2,13,15,10,Rhino Slam,13,16,Chain Lightning,6,/teams/events/match_report/?EventGameId=imCeVv3vy3BD65eUPqgbua7WvP5XqSjJYGUDZeZ7%2b2c%3d
0,15,3,15,9,14,Pittsburgh Temper,15,10,Rhino Slam,9,/teams/events/match_report/?EventGameId=OjU0cTA%2fSq7kXSnYGghIXZVjheM8kver%2fPLTh9PAo%2bc%3d
1,9,4,9,15,10,Rhino Slam,9,14,Pittsburgh Temper,13,/teams/events/match_report/?EventGameId=OjU0cTA%2fSq7kXSnYGghIXZVjheM8kver%2fPLTh9PAo%2bc%3d
0,10,1,10,15,2,Sockeye,10,12,Sub Zero,10,/teams/events/match_report/?EventGameId=M6ReKEFUrQS3ym0iD5C5XXj%2fEsokxM7n5oAGLktBC44%3d
1,15,3,15,10,12,Sub Zero,15,2,Sockeye,6,/teams/events/match_report/?EventGameId=M6ReKEFUrQS3ym0iD5C5XXj%2fEsokxM7n5oAGLktBC44%3d
0,14,8,14,10,14,Pittsburgh Temper,14,13,HIGH FIVE,13,/teams/events/match_report/?EventGameId=WL4QGIXA0UpCadmmTGH%2bHVxtyAui%2bJpYYo%2bhD5MmaqU%3d
1,10,5,10,14,13,HIGH FIVE,10,14,Pittsburgh Temper,14,/teams/events/match_report/?EventGameId=WL4QGIXA0UpCadmmTGH%2bHVxtyAui%2bJpYYo%2bhD5MmaqU%3d
0,13,2,11,11,7,DiG,15,2,Sockeye,5,/teams/events/match_report/?EventGameId=NMFy7MSioU%2bVVPXLQvGgXxNeoTT2hSusd%2fuOzNDgL8I%3d
1,11,1,11,15,2,Sockeye,11,7,DiG,8,/teams/events/match_report/?EventGameId=NMFy7MSioU%2bVVPXLQvGgXxNeoTT2hSusd%2fuOzNDgL8I%3d
0,15,1,15,11,11,Doublewide,15,6,Truck Stop,7,/teams/events/match_report/?EventGameId=ZXPc8SyN1ExZfKbqOKUk6L00956KM1h3vjsjIqk2mhQ%3d
1,11,4,11,15,6,Truck Stop,11,11,Doublewide,10,/teams/events/match_report/?EventGameId=ZXPc8SyN1ExZfKbqOKUk6L00956KM1h3vjsjIqk2mhQ%3d
0,13,4,13,12,7,DiG,13,16,Chain Lightning,6,/teams/events/match_report/?EventGameId=Z%2bszGtpzNPhYmEHo0uabaoQsL7rkS19TgyUqSWVFdQw%3d
1,11,2,12,13,16,Chain Lightning,12,7,DiG,8,/teams/events/match_report/?EventGameId=Z%2bszGtpzNPhYmEHo0uabaoQsL7rkS19TgyUqSWVFdQw%3d
0,14,2,15,13,16,Chain Lightning,15,4,Ring of Fire,6,/teams/events/match_report/?EventGameId=mwXPaujdeLyWe5cU%2biuNELXB6frdWCgaJuYkYwfVAbU%3d
1,13,2,13,15,4,Ring of Fire,13,16,Chain Lightning,7,/teams/events/match_report/?EventGameId=mwXPaujdeLyWe5cU%2biuNELXB6frdWCgaJuYkYwfVAbU%3d
0,10,4,10,14,4,Ring of Fire,10,11,Doublewide,13,/teams/events/match_report/?EventGameId=PD1OpwvLNnROtCbzAc3mde4J8%2bFhu5t4QQcEXltXiTQ%3d
1,14,9,14,10,11,Doublewide,14,4,Ring of Fire,11,/teams/events/match_report/?EventGameId=PD1OpwvLNnROtCbzAc3mde4J8%2bFhu5t4QQcEXltXiTQ%3d
0,15,5,14,6,8,Madison Club,15,10,Rhino Slam,4,/teams/events/match_report/?EventGameId=P8YcruyCrqLl47wRy6vRnKfGjY36SySf%2fs18lENgXwg%3d
1,6,2,6,15,10,Rhino Slam,6,8,Madison Club,12,/teams/events/match_report/?EventGameId=P8YcruyCrqLl47wRy6vRnKfGjY36SySf%2fs18lENgXwg%3d
0,15,4,15,13,11,Doublewide,15,7,DiG,10,/teams/events/match_report/?EventGameId=joOlerVqJ%2b46UeMYz3ah3a3FnnGLm1m5ZDPcWJ7nmlQ%3d
1,13,3,13,15,7,DiG,13,11,Doublewide,12,/teams/events/match_report/?EventGameId=joOlerVqJ%2b46UeMYz3ah3a3FnnGLm1m5ZDPcWJ7nmlQ%3d
