,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
5,7,Steve Rosso,,,"5'11""",5,1,1,2,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,STEVE ROSSO
6,8,Luke Ryan,Defense (Cutter),,"6'2""",8,5,2,3,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,LUKE RYAN
7,9,Andrea Desabato,,,,0,3,1,3,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,ANDREA DESABATO
8,10,Spencer Deroos,Handler/Cutter,,"5'10""",3,2,0,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,SPENCER DEROOS
9,11,Ryan Flamberg,,,,4,0,2,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,RYAN FLAMBERG
10,12,Malti McKinnon,,,,1,0,1,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,MALTI MCKINNON
11,13,Nico Lake,,,"5'11""",2,8,2,3,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,NICO LAKE
12,16,Richard Robinson,,,,2,1,3,4,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,RICHARD ROBINSON
13,17,Stephen Ng,Defense (Handler),,"5'7""",2,4,3,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,STEPHEN NG
14,18,Emily Shields,,,,10,1,1,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,EMILY SHIELDS
15,19,Anna Thompson,,,"5'3""",5,5,1,2,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,ANNA THOMPSON
16,20,Ben Pelleg,,,,3,4,1,4,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,BEN PELLEG
17,21,Linda Morse,Cutter,,"5'10""",10,2,2,2,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,LINDA MORSE
18,23,Natalie Bova,,,,1,3,4,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,NATALIE BOVA
19,24,Danielle Walsh,,,,1,0,1,1,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,DANIELLE WALSH
20,27,Yuge Xiao,,,,2,0,3,0,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,YUGE XIAO
21,29,Nick Spiva,,,,6,18,6,14,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,NICK SPIVA
22,33,Calvin Trisolini,Handler,,"6'1""",2,10,0,7,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,CALVIN TRISOLINI
23,36,Carolyn Normile,Handler,,"5'3""",6,6,1,6,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,CAROLYN NORMILE
24,44,Max Charles,Deep,,"5'6""",2,2,1,2,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,MAX CHARLES
25,81,Sean Mott,,,,11,7,3,4,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,SEAN MOTT
26,99,Eric Nardelli,,,"6'0""",2,1,3,0,/events/teams/?EventTeamId=%2fJrDwtDic4wYe9RvRmalPdQrf1L5SDJBqGhrOExS%2foM%3d,AMP,1,ERIC NARDELLI
0,2,Jolien Munsterhuis,,,,3,0,1,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JOLIEN MUNSTERHUIS
1,3,Brenna Sund,,,,0,0,0,0,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,BRENNA SUND
2,4,Anthony (Tony) Michaelson,,,,0,1,0,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ANTHONY (TONY) MICHAELSON
3,7,Brianna Andrighetti,Handler/Cutter,,"5'3""",2,1,0,1,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,BRIANNA ANDRIGHETTI
4,9,Tyler McKean,Dump,,"1'0""",0,0,0,4,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,TYLER MCKEAN
5,13,Paul Norgaard,,,,1,12,2,13,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,PAUL NORGAARD
6,14,Ben Nelson,Handler,,"6'2""",2,2,4,3,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,BEN NELSON
7,15,Elisabeth Biehl,,,,1,1,1,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ELISABETH BIEHL
8,16,Lindsay Trosvig,,,"5'6""",1,1,1,0,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,LINDSAY TROSVIG
9,17,Kristina Golling,,,"5'9""",1,0,1,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,KRISTINA GOLLING
10,19,Alyson (Sunny) Gagner,,,"1'0""",0,0,2,1,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ALYSON (SUNNY) GAGNER
11,20,Jimmy James McDonald,,,,5,2,1,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JIMMY JAMES MCDONALD
12,24,Justin Simanson,,,,6,8,1,9,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JUSTIN SIMANSON
13,26,Joe Andrighetti,Cutter,,"6'1""",3,4,0,7,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JOE ANDRIGHETTI
14,27,Michael Swain,Cutter,,"6'0""",3,1,4,4,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,MICHAEL SWAIN
15,29,Samuel Pepe,,,,3,5,1,8,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,SAMUEL PEPE
16,31,Anna Shanedling,,,,0,0,0,0,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ANNA SHANEDLING
17,32,Rachel Elbing,,,,6,0,1,1,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,RACHEL ELBING
18,38,Arthi Padmanabhan,,,,2,0,3,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ARTHI PADMANABHAN
19,42,Sam Valesano,,,,14,11,2,6,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,SAM VALESANO
20,64,Michael Lin,Deep,,"5'3""",3,4,5,6,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,MICHAEL LIN
21,78,Jeremy Keiser,,,"5'9""",1,3,1,5,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JEREMY KEISER
22,83,Jeremiah Gagner,Defense (Cutter),,"6'0""",1,1,2,2,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,JEREMIAH GAGNER
23,88,Patrick Jensen,Cutter,,"6'4""",4,10,2,10,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,PATRICK JENSEN
24,96,Brian Edgerton,,,"6'0""",0,2,1,9,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,BRIAN EDGERTON
25,99,Anna Hagstrom,,,,5,0,3,1,/events/teams/?EventTeamId=EBTl%2fiZaZuZnD9zJd%2fVUaLQNRn8koaXNK8ko%2fYS4YV4%3d,No Touching!,12,ANNA HAGSTROM
0,0,Brielle Le Clear,,,"6'0""",1,0,0,2,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,BRIELLE LE CLEAR
1,1,Kirkwood Alex Cloud,,,"1'0""",1,1,1,3,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,KIRKWOOD ALEX CLOUD
2,2,Margie Quinn,,,,0,1,3,4,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,MARGIE QUINN
3,5,Matthew Thomas,,,,1,1,0,5,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,MATTHEW THOMAS
4,7,Lyra Olson,,,,1,1,2,6,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,LYRA OLSON
5,8,Heather Zimmerman,,,,9,8,0,8,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,HEATHER ZIMMERMAN
6,9,George Guthrie,,,,0,4,2,5,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,GEORGE GUTHRIE
7,10,Theran Riedel,,,,0,0,2,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,THERAN RIEDEL
8,11,Emma Peaslee,,,,3,3,1,2,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,EMMA PEASLEE
9,13,Kathryn Morrison,,,,3,0,3,2,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,KATHRYN MORRISON
10,14,Tanner Barcus,,,"6'1""",14,4,6,7,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,TANNER BARCUS
11,15,Kerry Green,,,,2,0,0,1,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,KERRY GREEN
12,17,Dylan Shields,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,DYLAN SHIELDS
13,19,Tracy Darbeloff,,,"5'8""",0,0,0,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,TRACY DARBELOFF
14,21,Vikram Sethuraman,,,,2,2,3,2,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,VIKRAM SETHURAMAN
15,22,Lucas Darden,,,,4,10,2,13,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,LUCAS DARDEN
16,25,Michael Pannone,,,,5,0,7,3,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,MICHAEL PANNONE
17,27,Toni Gomes,,,,2,2,0,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,TONI GOMES
18,30,Gentry Maddox,,,,0,0,0,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,GENTRY MADDOX
19,31,Alex Kaja,Handler/Cutter,,"5'9""",5,14,0,7,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,ALEX KAJA
20,32,Jake Coleman,Defense (Cutter),,"6'3""",8,1,6,0,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,JAKE COLEMAN
21,34,Tristan Green,,,,3,14,4,12,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,TRISTAN GREEN
22,43,Matthew Wilson,,,,3,4,4,7,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,MATTHEW WILSON
23,47,Ian Lawson,,,,2,2,0,2,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,IAN LAWSON
24,66,Paul Weeks,Handler,,"6'0""",4,7,1,4,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,PAUL WEEKS
25,88,Christine Bookhout,,,,10,5,3,6,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,CHRISTINE BOOKHOUT
26,95,Jackie Wang,,,,4,5,5,8,/events/teams/?EventTeamId=LhAtblcmwrX%2b0Jq2hjcth2VhW2z9%2bETiWRVdBMhYVcw%3d,Toro,13,JACKIE WANG
0,0,Alicia Carr,Handler,,"5'6""",1,3,0,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,ALICIA CARR
1,2,Brett Sullivan,,,,0,0,0,0,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,BRETT SULLIVAN
2,3,Patrick Niles,,,,0,2,0,3,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,PATRICK NILES
3,4,Erica Baken,,,,0,6,4,8,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,ERICA BAKEN
4,5,Greta Regan,,,,1,0,0,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,GRETA REGAN
5,7,Blake Trantina,,,"1'0""",4,1,3,1,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,BLAKE TRANTINA
6,8,Claire Oakley,,,,1,3,0,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,CLAIRE OAKLEY
7,9,Emily Regan,,,,7,1,1,5,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,EMILY REGAN
8,10,Martha Lien,Handler,,"5'2""",2,1,1,4,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,MARTHA LIEN
9,12,Marty Adams,,,,8,4,3,3,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,MARTY ADAMS
10,13,Jacob Lien,,,"5'11""",3,2,3,8,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,JACOB LIEN
11,14,Austin Lien,,,"5'8""",2,2,0,3,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,AUSTIN LIEN
12,16,Brian Schoenrock,Defense (Cutter),,"6'1""",9,4,1,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,BRIAN SCHOENROCK
13,17,James Hron,,,,8,4,4,0,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,JAMES HRON
14,18,Ellie Sjordal,Cutter,,"5'4""",0,2,2,1,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,ELLIE SJORDAL
15,19,Tavis Leighton,,,,0,3,3,1,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,TAVIS LEIGHTON
16,20,Neal Hanke,,,,2,3,3,4,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,NEAL HANKE
17,21,Tyler Thomegreene,,,,1,4,1,3,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,TYLER THOMEGREENE
18,22,Kathryn Ritzmann,,,,3,4,7,1,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,KATHRYN RITZMANN
19,25,Eva Maxson,,,,1,0,0,1,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,EVA MAXSON
20,31,Josh Hemmesch,,,,2,0,1,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,JOSH HEMMESCH
21,33,Jaime Glader,,,"5'1""",4,2,3,4,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,JAIME GLADER
22,37,Sierra Barthen,,,,0,1,0,2,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,SIERRA BARTHEN
23,43,Bryan Vohnoutka,,,,6,8,2,5,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,BRYAN VOHNOUTKA
24,44,Sarah Meckstroth,,,"5'8""",10,11,5,11,/events/teams/?EventTeamId=G%2beSry0pX8723YIBOldpjR62ZVIPqn9vKnYILkVnOiY%3d,Drag'n Thrust,2,SARAH MECKSTROTH
