,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
13,16,Trent Dillon,Defense (Cutter/Handler),"5'11""",4.0,3.0,1.0,2.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,TRENT DILLON
14,22,William Katz,,,,2.0,3.0,1.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,WILLIAM KATZ
15,23,Xander Cuizon Tice,,,7.0,1.0,,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,XANDER CUIZON TICE
16,24,Tony Venneri,,,2.0,,1.0,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,TONY VENNERI
17,27,Dylan Freechild,,,14.0,8.0,,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,DYLAN FREECHILD
18,28,Duncan Linn,Deep,"6'1""",1.0,1.0,1.0,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,DUNCAN LINN
19,30,Matthew Russell,,,6.0,4.0,,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,MATTHEW RUSSELL
20,31,Matthew Rehder,,,9.0,9.0,,5.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,MATTHEW REHDER
21,34,John Randolph,Defense (Cutter),"6'0""",1.0,2.0,,1.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,JOHN RANDOLPH
22,70,Julian Hausman,,,5.0,,3.0,1.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,JULIAN HAUSMAN
23,77,Ben Snell,,,,6.0,,4.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,BEN SNELL
24,87,Chris Kosednar,,,4.0,12.0,,4.0,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,CHRIS KOSEDNAR
25,89,Milan Ravenell,,"6'2""",,,,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,MILAN RAVENELL
26,90,Shane Worthington,,,2.0,,1.0,,/events/teams/?EventTeamId=rDP8fX09YDrAIIrRhZuqxYi9FLBcKvFW9MJvYuQCtEk%3d,Sockeye,1,SHANE WORTHINGTON
0,0,Jesse White,Cutter,"6'0""",,,,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JESSE WHITE
1,2,Joey Kennedy,,,4.0,1.0,1.0,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JOEY KENNEDY
2,3,Jeffrey Holm,,,2.0,,2.0,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JEFFREY HOLM
3,4,Seth Weaver,Handler/Cutter,"5'9""",2.0,3.0,1.0,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,SETH WEAVER
4,5,Johnny Bansfield,Handler,"5'9""",2.0,6.0,3.0,3.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JOHNNY BANSFIELD
5,6,Dex Dremann,Handler/Cutter,"6'0""",4.0,1.0,1.0,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,DEX DREMANN
6,7,Kurt Gibson,Mid,"6'2""",,,,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,KURT GIBSON
7,8,Stephan Mance,Handler,"1'0""",1.0,1.0,,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,STEPHAN MANCE
8,9,Jeffrey Weis,Cutter,,1.0,3.0,1.0,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JEFFREY WEIS
9,10,Von Alanguilan,Cutter,"1'0""",2.0,1.0,2.0,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,VON ALANGUILAN
10,11,Nathan Goff,Cutter,,2.0,4.0,6.0,3.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,NATHAN GOFF
11,12,Kyle Rutledge,Handler,,8.0,5.0,1.0,2.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,KYLE RUTLEDGE
12,13,Alex Evangelides,Cutter,"6'1""",3.0,6.0,,4.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,ALEX EVANGELIDES
13,16,Yiding Hou,Handler,"5'9""",5.0,2.0,,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,YIDING HOU
14,19,Paul Arters,Handler,"6'0""",2.0,7.0,1.0,3.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,PAUL ARTERS
15,24,Michael Pardo,Cutter,"6'3""",5.0,1.0,,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,MICHAEL PARDO
16,25,Ross Barker,Cutter,"5'11""",4.0,4.0,7.0,3.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,ROSS BARKER
17,26,Peter Graffy,,"6'3""",,1.0,3.0,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,PETER GRAFFY
18,27,Zane Rankin,Defense (Cutter),"6'2""",5.0,8.0,4.0,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,ZANE RANKIN
19,31,Walden Nelson,Handler,,3.0,2.0,,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,WALDEN NELSON
20,55,Pawel Janas,Handler,"5'10""",6.0,7.0,,2.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,PAWEL JANAS
21,61,Eric Schumacher,,"6'1""",4.0,1.0,,,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,ERIC SCHUMACHER
22,88,Timothy Schoch,,"6'1""",3.0,1.0,,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,TIMOTHY SCHOCH
23,91,Joe White,Deep,"5'11""",10.0,13.0,1.0,5.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JOE WHITE
24,94,Jack Shanahan,Cutter,"6'1""",5.0,3.0,,1.0,/events/teams/?EventTeamId=zvvVPXOil%2fw%2fleEiy6AyzhZ4HQy3fbvgMKk0dsT%2f7JE%3d,Chicago Machine,8,JACK SHANAHAN
0,5,Jhon Jairo Valderrama Castiblanco,Handler/Cutter,,3.0,5.0,2.0,13.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,JHON JAIRO VALDERRAMA CASTIBLANCO
1,10,Andres Cardona,Defense (Cutter/Handler),,4.0,3.0,,4.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,ANDRES CARDONA
2,17,Jose Luis Montoya Leon,Defense (Cutter),,,,,,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,JOSE LUIS MONTOYA LEON
3,23,Kyle Murray,Defense (Cutter),"5'6""",2.0,3.0,1.0,4.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,KYLE MURRAY
4,24,Daniel Diaz,Defense (Handler),,1.0,2.0,,3.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,DANIEL DIAZ
5,30,Michael Hammond,,,9.0,6.0,,2.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,MICHAEL HAMMOND
6,33,Carlos Sanchez Gomez,Defense (Cutter),,,,,,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,CARLOS SANCHEZ GOMEZ
7,46,Santiago Ramirez Gaitan,Cutter,,3.0,3.0,1.0,6.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,SANTIAGO RAMIREZ GAITAN
8,50,Adnan Raslan,Defense (Cutter),"6'2""",1.0,,,,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,ADNAN RASLAN
9,55,Sergio Mariño,Defense (Handler),"5'6""",,,,,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,SERGIO MARIÑO
10,72,Jonathan Cantor Herrera,Handler/Cutter,"2'4""",4.0,5.0,,18.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,JONATHAN CANTOR HERRERA
11,82,Ian Hahn,Cutter,"5'10""",4.0,6.0,2.0,6.0,/events/teams/?EventTeamId=AT%2f%2bOV8G3HSuiSFi%2fAcxF%2fTu7hpsxbAgku3K5hF5%2fFU%3d,MAKAWUA ,11,IAN HAHN
0,0,Theodore Sither,,,3.0,1.0,,2.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,THEODORE SITHER
1,1,Max Cassell,,,2.0,4.0,,1.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,MAX CASSELL
2,2,Christian Boxley,,"5'10""",9.0,3.0,,1.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,CHRISTIAN BOXLEY
3,3,Jackson Cochran,Mid,"5'8""",3.0,5.0,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,JACKSON COCHRAN
4,4,Delrico Johnson,,,1.0,,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,DELRICO JOHNSON
5,5,David Cranston,Defense (Cutter),"6'2""",3.0,2.0,4.0,2.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,DAVID CRANSTON
6,7,Joe Freund,,,9.0,4.0,,4.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,JOE FREUND
7,8,Jeremy Hess,,,3.0,1.0,3.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,JEREMY HESS
8,10,Tyler Monroe,,"1'0""",4.0,9.0,,4.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,TYLER MONROE
9,15,Nathan Castine,,,4.0,,,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,NATHAN CASTINE
10,17,Eric Miner,,,2.0,1.0,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,ERIC MINER
11,21,Matthew Rowan McDonnell,Cutter,,13.0,4.0,2.0,6.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,MATTHEW ROWAN MCDONNELL
12,22,Ryan Swift,,,,2.0,1.0,5.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,RYAN SWIFT
13,23,Alexandre Fall,,,2.0,,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,ALEXANDRE FALL
14,29,Christian Johnson,,"6'2""",6.0,4.0,1.0,3.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,CHRISTIAN JOHNSON
15,30,David Bloodgood,,"6'0""",1.0,4.0,2.0,1.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,DAVID BLOODGOOD
16,36,Nick Spiva,,,,10.0,1.0,2.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,NICK SPIVA
17,43,Nathan Prior,,,3.0,7.0,1.0,1.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,NATHAN PRIOR
18,45,Jeff Wodatch,Cutter,,4.0,6.0,,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,JEFF WODATCH
19,51,Kevin Versteeg,Dump,"10'11""",3.0,,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,KEVIN VERSTEEG
20,52,Gus Norrbom,,,5.0,2.0,1.0,3.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,GUS NORRBOM
21,63,David Shields,,"5'9""",,,,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,DAVID SHIELDS
22,70,Christopher Strub,Defense (Handler),"5'9""",2.0,,1.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,CHRISTOPHER STRUB
23,90,Markham Shofner,,,,11.0,1.0,1.0,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,MARKHAM SHOFNER
24,91,Troy Holland,,"6'0""",3.0,5.0,6.0,,/events/teams/?EventTeamId=2XwyBleM%2b0tw%2bFrsZdbT3w9P5Z1yaYH%2btO0lRW%2bvwiY%3d,Truck Stop,2,TROY HOLLAND
0,1,Harito Hashiguchi,Deep,,1.0,2.0,3.0,,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,HARITO HASHIGUCHI
1,2,Takuya Seki,Handler,,4.0,8.0,1.0,4.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,TAKUYA SEKI
2,4,Taku Honna,Handler,,11.0,13.0,1.0,6.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,TAKU HONNA
3,5,Hiroki Ohnishi,Handler,,2.0,1.0,,3.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,HIROKI OHNISHI
4,9,Takaharu Komori,Deep,,15.0,4.0,,3.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,TAKAHARU KOMORI
5,10,Shuhei Omotani,Deep,,,1.0,1.0,1.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,SHUHEI OMOTANI
6,11,Yusuke Nagashima,Deep,"1'0""",,,1.0,1.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,YUSUKE NAGASHIMA
7,13,Wataru Tashiro,Deep,,2.0,4.0,,2.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,WATARU TASHIRO
8,17,Takahisa Ishii,Handler,,4.0,7.0,2.0,2.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,TAKAHISA ISHII
9,19,Yuki Otani,Deep,,6.0,3.0,,2.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,YUKI OTANI
10,21,Ken Nemoto,Handler,,5.0,16.0,1.0,4.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,KEN NEMOTO
11,22,Takayuki Yamaguchi,Deep,,5.0,,2.0,,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,TAKAYUKI YAMAGUCHI
12,27,Kentaro Nakao,Handler,,7.0,4.0,3.0,,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,KENTARO NAKAO
13,36,Kan Yamagami,Deep,,4.0,,2.0,,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,KAN YAMAGAMI
14,58,Nozomu Niwa,Dump,,1.0,7.0,,7.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,NOZOMU NIWA
15,88,Katsuhide Hori,Deep,,9.0,9.0,,6.0,/events/teams/?EventTeamId=e6L660LBSjPLXrk%2bso8FOkjVolzOLfDBnd08M6pEOWY%3d,Nomadic Tribe,7,KATSUHIDE HORI
0,0,Brad Wylam,Deep,"6'1""",,,1.0,,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,BRAD WYLAM
1,1,William Bianca,,,1.0,3.0,1.0,,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,WILLIAM BIANCA
2,2,Grant Waldron,Handler/Cutter,"5'10""",1.0,5.0,,1.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,GRANT WALDRON
3,2,Jordan Chambliss,,"6'9""",,,,,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,JORDAN CHAMBLISS
4,3,Brandon Beers,Deep,"1'0""",3.0,,,2.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,BRANDON BEERS
5,4,Beau Waldron,,"6'0""",2.0,1.0,2.0,,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,BEAU WALDRON
6,5,Chase Hammond,Handler,"5'9""",1.0,3.0,1.0,1.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,CHASE HAMMOND
7,6,Brett Hulsmeyer,Defense (Cutter/Handler),"6'6""",5.0,1.0,2.0,2.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,BRETT HULSMEYER
8,7,Justin Schroeder,Deep,"4'10""",1.0,2.0,2.0,4.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,JUSTIN SCHROEDER
9,9,Eric Sjostrom,,"6'0""",4.0,11.0,,3.0,/events/teams/?EventTeamId=nngdfLCBJIqxYsMxehjRvaYpCVgJvLk70Mz4AZoBW68%3d,Freaks,12,ERIC SJOSTROM
