,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
1,0,1,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
2,1,1,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
3,1,2,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
4,1,3,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
5,2,3,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
6,2,4,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
7,3,4,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
8,3,5,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
9,4,5,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
10,4,6,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
11,5,6,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
12,5,7,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
13,6,7,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
14,6,8,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
15,7,8,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
16,7,9,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
17,8,9,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
18,8,10,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
19,8,11,/teams/events/match_report/?EventGameId=pRbQQ99TrS9bWZYMBOBTwlePZuZZ6o58OcvfRlOME68%3d,Furious George,Johnny Bravo,13,14,11,15
