,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
10,12,Amy Zhou,AMY ZHOU,0,0,2,2,1,3,3,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
11,13,Kathleen Ratcliff,KATHLEEN RATCLIFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
12,14,Colleen Giglia,COLLEEN GIGLIA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
13,17,Caroline Tornquist,CAROLINE TORNQUIST,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
14,19,Katey Forth,KATEY FORTH,4,4,1,1,1,4,4,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
15,20,Casey Gorman,CASEY GORMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
16,22,Lauren Allen,LAUREN ALLEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
17,23,Sarah Lord,SARAH LORD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
18,24,Kelly Ross,KELLY ROSS,1,1,3,3,1,3,3,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
19,25,Michelle Carey,MICHELLE CAREY,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
20,34,Ingrid Petterson,INGRID PETTERSON,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
21,44,Keila Strick,KEILA STRICK,3,3,1,1,1,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
22,50,Hannah Boone,HANNAH BOONE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
23,55,Molly Roy,MOLLY ROY,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Scandal,5,14,Nemesis,9,9
0,0,Eileen Duffner,EILEEN DUFFNER,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
1,1,Allison Fish,ALLISON FISH,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
2,2,Elizabeth Arakaki,ELIZABETH ARAKAKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
3,4,Monica Matsumoto,MONICA MATSUMOTO,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
4,5,Anna Thorn,ANNA THORN,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
5,6,Risa Umeno,RISA UMENO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
6,8,Christina Sur,CHRISTINA SUR,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
7,10,Emilie Willingham,EMILIE WILLINGHAM,0,0,2,2,0,3,3,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
8,11,Beth Daviess,BETH DAVIESS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
9,12,Jennifer Corcoran,JENNIFER CORCORAN,0,0,3,3,2,7,7,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
10,13,Jessica Sipperley,JESSICA SIPPERLEY,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
11,15,Danielle Blatt,DANIELLE BLATT,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
12,17,Erika Danckers,ERIKA DANCKERS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
13,18,Sarah Kim,SARAH KIM,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
14,19,Rachel Foster,RACHEL FOSTER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
15,22,Jessica LeDonne,JESSICA LEDONNE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
16,23,Emily Hadel,EMILY HADEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
17,25,MK Andersen,MK ANDERSEN,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
18,31,Abby Shure,ABBY SHURE,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
19,32,Carol Li,CAROL LI,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
20,72,Jacqueline Jarik,JACQUELINE JARIK,0,0,1,1,2,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
21,77,Sara Miller,SARA MILLER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
22,84,Sarah Lipscomb,SARAH LIPSCOMB,2,2,0,0,1,1,1,/teams/events/match_report/?EventGameId=vggkK7b%2fHC9IrMo2hef6LMkXIDfjtWAaD7R4OIHp%2fZU%3d,Nemesis,9,9,Scandal,5,14
0,2,Nancy Haskell,NANCY HASKELL,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
1,3,Molly Barlow,MOLLY BARLOW,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
2,6,Corinn Pruitt,CORINN PRUITT,0,0,1,1,1,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
3,7,Sara Nitz,SARA NITZ,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
4,8,"Becky ""Tots"" Moore","BECKY ""TOTS"" MOORE",3,3,0,0,1,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
5,9,Janine Walker,JANINE WALKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
6,10,Kristen Smiach,KRISTEN SMIACH,2,2,0,0,2,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
7,12,Jessica Mast,JESSICA MAST,0,0,2,2,0,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
8,14,Theresa Zettner,THERESA ZETTNER,0,0,0,0,2,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
9,15,Brittany Wright,BRITTANY WRIGHT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
10,16,Sarah Craycraft,SARAH CRAYCRAFT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
11,18,Caitlin Harley,CAITLIN HARLEY,1,1,1,1,0,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
12,20,Sophia Knowles,SOPHIA KNOWLES,0,0,1,1,1,4,4,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
13,21,Mallory Griffith,MALLORY GRIFFITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
14,22,Talia Barth,TALIA BARTH,1,1,3,3,1,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
15,23,Nichole Kwee,NICHOLE KWEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
16,24,Julia Weinert,JULIA WEINERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
17,30,Mackenzie Fazekas,MACKENZIE FAZEKAS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
18,31,Sara Scott,SARA SCOTT,2,2,1,1,1,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
19,38,Jennifer Perry,JENNIFER PERRY,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
20,42,Meg Duffy,MEG DUFFY,0,0,2,2,2,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
21,44,Grace Denney,GRACE DENNEY,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
22,66,Tia Esposito,TIA ESPOSITO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
23,99,Iris Javersak,IRIS JAVERSAK,2,2,1,1,1,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Rival,10,15,Pop,15,9
0,1,Lillian Bailey,LILLIAN BAILEY,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
1,2,Stephanie Perleberg,STEPHANIE PERLEBERG,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
2,3,Makella Daley,MAKELLA DALEY,0,0,4,4,1,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
3,4,Cassidy Kummrow,CASSIDY KUMMROW,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
4,5,Kalli Perano,KALLI PERANO,0,0,2,2,1,4,4,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
5,7,Frances Tsukano,FRANCES TSUKANO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
6,8,Jenny Gaynor,JENNY GAYNOR,3,3,0,0,1,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
7,9,Sara Helm,SARA HELM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
8,11,Rachel Gage,RACHEL GAGE,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
9,12,Rebecca Enders,REBECCA ENDERS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
10,13,Rachel Johnson,RACHEL JOHNSON,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
11,15,Katie Godfrey,KATIE GODFREY,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
12,17,Madeleine Preiss,MADELEINE PREISS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
13,18,Adrienne Baker,ADRIENNE BAKER,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
14,19,AJ Uthe,AJ UTHE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
15,25,Courtney Kiesow,COURTNEY KIESOW,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
16,26,Becca Ludford,BECCA LUDFORD,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
17,28,Jill Kiener,JILL KIENER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
18,33,Kayla Blanek,KAYLA BLANEK,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
19,40,Michelle (Chip) Chang,MICHELLE (CHIP) CHANG,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
20,49,Rose Gruenhagen,ROSE GRUENHAGEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
21,53,Emma Piorier,EMMA PIORIER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
22,77,Kristen Schultz,KRISTEN SCHULTZ,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
23,89,Rebekah Swanson,REBEKAH SWANSON,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
24,93,Biz Cook,BIZ COOK,2,2,0,0,0,3,3,/teams/events/match_report/?EventGameId=oDIlbPS7b5JfZ%2beYjnlcC9WEDuJj5F%2fJ3mw7r8Ungtw%3d,Pop,15,9,Rival,10,15
0,0,Melissa Devlin,MELISSA DEVLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
1,2,Jesse Shofner,JESSE SHOFNER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
2,3,Maggie Chen,MAGGIE CHEN,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
3,4,Liza Minor,LIZA MINOR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
4,5,Nhi Nguyen,NHI NGUYEN,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
5,6,Samantha Peletier,SAMANTHA PELETIER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
6,7,Paige Applegate,PAIGE APPLEGATE,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
7,8,Victoria Elmore,VICTORIA ELMORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
8,10,Lauren Baecher,LAUREN BAECHER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
9,11,Dena Slattery,DENA SLATTERY,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
10,12,Liz Kaloupek,LIZ KALOUPEK,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
11,13,Alika Johnston,ALIKA JOHNSTON,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
12,15,Sara Taggart,SARA TAGGART,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
13,16,Megan Cousins,MEGAN COUSINS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
14,18,Manuela Cardenas,MANUELA CARDENAS,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
15,20,Kiera Lindgren,KIERA LINDGREN,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=ZaCRmlPVAvuBCekI5%2b0a5mk3QhHfSXMc880cL4BSoDQ%3d,Molly Brown,4,15,Wildfire,16,4
