,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,15,3,15,11,15,Jughandle,15,10,Mischief,14,/teams/events/match_report/?EventGameId=nahHyuOWF9Mjc4b0vcxAuAbrak5y6tg45F6jACoL8%2bQ%3d
1,11,7,11,15,10,Mischief,11,15,Jughandle,16,/teams/events/match_report/?EventGameId=nahHyuOWF9Mjc4b0vcxAuAbrak5y6tg45F6jACoL8%2bQ%3d
0,15,5,15,6,16,Columbus Cocktails,15,4,BFG,8,/teams/events/match_report/?EventGameId=Du70c6Z3liObdwiT6tgzDLURFbiq%2fo1pttT%2fwCm%2b%2bXk%3d
1,6,3,6,15,4,BFG,6,16,Columbus Cocktails,16,/teams/events/match_report/?EventGameId=Du70c6Z3liObdwiT6tgzDLURFbiq%2fo1pttT%2fwCm%2b%2bXk%3d
0,10,9,11,13,13,Toro,10,8,Blackbird,16,/teams/events/match_report/?EventGameId=i2T8IXyoYENUw4KlL4rYaBIPbHSp8J5X9H9drz8IHKg%3d
1,12,5,12,10,8,Blackbird,13,13,Toro,12,/teams/events/match_report/?EventGameId=i2T8IXyoYENUw4KlL4rYaBIPbHSp8J5X9H9drz8IHKg%3d
0,13,12,13,12,13,Toro,13,7,shame.,22,/teams/events/match_report/?EventGameId=%2fKTMyCokPwN4U3hhOW5PzjEB2ZfKwqXdOjWaGZyVnPI%3d
1,12,14,12,13,7,shame.,12,13,Toro,22,/teams/events/match_report/?EventGameId=%2fKTMyCokPwN4U3hhOW5PzjEB2ZfKwqXdOjWaGZyVnPI%3d
0,12,6,12,14,14,XIST,12,15,Jughandle,19,/teams/events/match_report/?EventGameId=UOxx%2fOLM6W%2fEGAupIzjVbY%2f7SvE1WL%2bXrUZixFNW7AU%3d
1,14,5,14,12,15,Jughandle,14,14,XIST,18,/teams/events/match_report/?EventGameId=UOxx%2fOLM6W%2fEGAupIzjVbY%2f7SvE1WL%2bXrUZixFNW7AU%3d
0,5,7,5,15,4,BFG,5,14,XIST,24,/teams/events/match_report/?EventGameId=ShuVUI7rgksC2TrrQ7Cqr1pxto6BWxoYfruSnvia3cM%3d
1,15,13,15,5,14,XIST,15,4,BFG,18,/teams/events/match_report/?EventGameId=ShuVUI7rgksC2TrrQ7Cqr1pxto6BWxoYfruSnvia3cM%3d
0,15,6,15,10,9,Slow White,15,5,Snake Country,9,/teams/events/match_report/?EventGameId=mK1%2fDfRA8S6APnkYS1MDkY24lCuP0YByqYE2DMyDtZk%3d
1,9,4,10,15,5,Snake Country,10,9,Slow White,13,/teams/events/match_report/?EventGameId=mK1%2fDfRA8S6APnkYS1MDkY24lCuP0YByqYE2DMyDtZk%3d
0,9,8,10,12,5,Snake Country,10,4,BFG,18,/teams/events/match_report/?EventGameId=BBzK4KJySZIVlg5rAj7rpLhVUqjuGTPnsPwmU0aS%2b8s%3d
1,10,7,11,10,4,BFG,12,5,Snake Country,16,/teams/events/match_report/?EventGameId=BBzK4KJySZIVlg5rAj7rpLhVUqjuGTPnsPwmU0aS%2b8s%3d
0,15,7,15,9,12,No Touching!,15,8,Blackbird,8,/teams/events/match_report/?EventGameId=x%2fzD%2fUAKMk50NS9KH3c7ji36q87zQnVTOEDV3vVjtXU%3d
1,9,4,9,15,8,Blackbird,9,12,No Touching!,14,/teams/events/match_report/?EventGameId=x%2fzD%2fUAKMk50NS9KH3c7ji36q87zQnVTOEDV3vVjtXU%3d
0,15,10,15,10,12,No Touching!,15,13,Toro,16,/teams/events/match_report/?EventGameId=QIqGKuVWsgenW3TWGvikKjI37GrDHVWuSfuE7ZPHczw%3d
1,10,11,10,15,13,Toro,10,12,No Touching!,20,/teams/events/match_report/?EventGameId=QIqGKuVWsgenW3TWGvikKjI37GrDHVWuSfuE7ZPHczw%3d
0,11,4,11,15,7,shame.,11,10,Mischief,15,/teams/events/match_report/?EventGameId=EIcTCCUQ7mJkxA5isenT79R0gp6nd3w89aFFGA0pSBg%3d
1,15,5,15,11,10,Mischief,15,7,shame.,10,/teams/events/match_report/?EventGameId=EIcTCCUQ7mJkxA5isenT79R0gp6nd3w89aFFGA0pSBg%3d
0,15,3,14,7,14,XIST,15,7,shame.,9,/teams/events/match_report/?EventGameId=TPDGsAwGgOb8GhxduYSIL8VjE%2b2zLJ6Fx4HlutnloGI%3d
1,7,5,7,15,7,shame.,7,14,XIST,17,/teams/events/match_report/?EventGameId=TPDGsAwGgOb8GhxduYSIL8VjE%2b2zLJ6Fx4HlutnloGI%3d
0,15,9,14,9,16,Columbus Cocktails,15,7,shame.,18,/teams/events/match_report/?EventGameId=xDMkRFgV6zgDs8zkXldoXFCtJP3WBhtB9pW0ty2xMgo%3d
1,9,9,9,15,7,shame.,9,16,Columbus Cocktails,24,/teams/events/match_report/?EventGameId=xDMkRFgV6zgDs8zkXldoXFCtJP3WBhtB9pW0ty2xMgo%3d
0,16,3,16,14,16,Columbus Cocktails,16,13,Toro,12,/teams/events/match_report/?EventGameId=fyhBao9rGVSgmPZcK985FcOHcC93ICyNaFhrOaiXEhQ%3d
1,14,5,14,16,13,Toro,14,16,Columbus Cocktails,14,/teams/events/match_report/?EventGameId=fyhBao9rGVSgmPZcK985FcOHcC93ICyNaFhrOaiXEhQ%3d
0,12,10,12,15,8,Blackbird,12,2,Drag'n Thrust,21,/teams/events/match_report/?EventGameId=08aL%2fxG48QyeIo6mPfEMb1Ik7eIKfYHgbzvCOYbnGWg%3d
1,15,8,15,12,2,Drag'n Thrust,15,8,Blackbird,19,/teams/events/match_report/?EventGameId=08aL%2fxG48QyeIo6mPfEMb1Ik7eIKfYHgbzvCOYbnGWg%3d
0,9,5,9,15,9,Slow White,9,12,No Touching!,13,/teams/events/match_report/?EventGameId=D5ylQI5p9PbnG2hKCIDTDCksKqePRbAPlD4pL6nMm%2fQ%3d
1,15,5,15,9,12,No Touching!,15,9,Slow White,8,/teams/events/match_report/?EventGameId=D5ylQI5p9PbnG2hKCIDTDCksKqePRbAPlD4pL6nMm%2fQ%3d
0,15,9,13,6,12,No Touching!,15,1,AMP,8,/teams/events/match_report/?EventGameId=ajcSNYJCPyJaq%2fsk5YSnAiJJRB%2bw9DsF1uRvRo%2bgBco%3d
1,6,6,6,15,1,AMP,6,12,No Touching!,20,/teams/events/match_report/?EventGameId=ajcSNYJCPyJaq%2fsk5YSnAiJJRB%2bw9DsF1uRvRo%2bgBco%3d
0,13,12,13,8,14,XIST,14,2,Drag'n Thrust,12,/teams/events/match_report/?EventGameId=rXwow5R7o82pK9W9aP1NnHojjCkwbF1%2b3iO%2b967T6jU%3d
1,8,4,7,14,2,Drag'n Thrust,8,14,XIST,16,/teams/events/match_report/?EventGameId=rXwow5R7o82pK9W9aP1NnHojjCkwbF1%2b3iO%2b967T6jU%3d
0,14,10,14,12,9,Slow White,14,14,XIST,17,/teams/events/match_report/?EventGameId=sKffzHayVp7TEPbYp7xhjtNhde63TrPq2l0gztBYqE0%3d
1,12,3,12,14,14,XIST,12,9,Slow White,19,/teams/events/match_report/?EventGameId=sKffzHayVp7TEPbYp7xhjtNhde63TrPq2l0gztBYqE0%3d
0,10,2,10,13,3,Seattle Mixtape,11,8,Blackbird,10,/teams/events/match_report/?EventGameId=%2bYUSJyeJGtQfv%2fxwge%2f8Bk0EOl0IdRM3nKcjZPArLTI%3d
1,13,4,14,11,8,Blackbird,13,3,Seattle Mixtape,9,/teams/events/match_report/?EventGameId=%2bYUSJyeJGtQfv%2fxwge%2f8Bk0EOl0IdRM3nKcjZPArLTI%3d
0,14,4,14,15,1,AMP,14,6,Space Heater,13,/teams/events/match_report/?EventGameId=CMbhRcUApmECe%2fEsK93jHiOBZDUCFGTMHa6s6QtxORg%3d
1,15,6,15,14,6,Space Heater,15,1,AMP,12,/teams/events/match_report/?EventGameId=CMbhRcUApmECe%2fEsK93jHiOBZDUCFGTMHa6s6QtxORg%3d
0,15,2,15,8,12,No Touching!,15,4,BFG,6,/teams/events/match_report/?EventGameId=t1Km0TzL0YlZ3W72MZ210OfxYqWASpFGDnIQY1T9jB4%3d
1,8,0,7,15,4,BFG,8,12,No Touching!,12,/teams/events/match_report/?EventGameId=t1Km0TzL0YlZ3W72MZ210OfxYqWASpFGDnIQY1T9jB4%3d
0,14,6,15,9,11,Polar Bears,15,16,Columbus Cocktails,12,/teams/events/match_report/?EventGameId=kBMAt4fP6juN4SbYi0lCzFM6gI2zAe8GHQYvy6NYdd8%3d
1,9,7,9,15,16,Columbus Cocktails,9,11,Polar Bears,17,/teams/events/match_report/?EventGameId=kBMAt4fP6juN4SbYi0lCzFM6gI2zAe8GHQYvy6NYdd8%3d
0,15,8,15,8,13,Toro,15,1,AMP,17,/teams/events/match_report/?EventGameId=f9MGOx22tjoGxKKqXrcRHaoNSSnFqLfeHbDhDfjL%2fnA%3d
1,8,9,8,15,1,AMP,8,13,Toro,18,/teams/events/match_report/?EventGameId=f9MGOx22tjoGxKKqXrcRHaoNSSnFqLfeHbDhDfjL%2fnA%3d
0,8,4,8,15,10,Mischief,8,7,shame.,19,/teams/events/match_report/?EventGameId=DuCKWlnZXNKF2vtR8%2bJkcLKrNv%2b%2f6aax5PAxjaRJ2Y0%3d
1,15,12,14,8,7,shame.,15,10,Mischief,12,/teams/events/match_report/?EventGameId=DuCKWlnZXNKF2vtR8%2bJkcLKrNv%2b%2f6aax5PAxjaRJ2Y0%3d
0,13,12,13,14,1,AMP,13,9,Slow White,20,/teams/events/match_report/?EventGameId=2kCUUc%2bPUE56MSI9NomqvtjlbaYxzfJNvlBKUl3XBQI%3d
1,14,8,14,13,9,Slow White,14,1,AMP,22,/teams/events/match_report/?EventGameId=2kCUUc%2bPUE56MSI9NomqvtjlbaYxzfJNvlBKUl3XBQI%3d
0,15,1,15,7,15,Jughandle,15,6,Space Heater,5,/teams/events/match_report/?EventGameId=pirXbBGxjoem6vooSpOpvIiVkpZZyc5U%2b4Q5tHJAlG4%3d
1,7,3,7,15,6,Space Heater,7,15,Jughandle,8,/teams/events/match_report/?EventGameId=pirXbBGxjoem6vooSpOpvIiVkpZZyc5U%2b4Q5tHJAlG4%3d
0,13,15,13,10,10,Mischief,13,3,Seattle Mixtape,21,/teams/events/match_report/?EventGameId=2DOqbsaOsD37JI4VC0Xcv38mELRHeE9sWzYFn00p74E%3d
1,10,10,9,13,3,Seattle Mixtape,10,10,Mischief,26,/teams/events/match_report/?EventGameId=2DOqbsaOsD37JI4VC0Xcv38mELRHeE9sWzYFn00p74E%3d
0,15,9,15,11,11,Polar Bears,15,2,Drag'n Thrust,20,/teams/events/match_report/?EventGameId=nEWz7rS238xjfFNlvrGYdLTmcCpGUt3Gjed9xC8kXf4%3d
1,11,3,11,15,2,Drag'n Thrust,11,11,Polar Bears,25,/teams/events/match_report/?EventGameId=nEWz7rS238xjfFNlvrGYdLTmcCpGUt3Gjed9xC8kXf4%3d
0,9,11,9,15,5,Snake Country,9,10,Mischief,16,/teams/events/match_report/?EventGameId=X0G6I8P51Plk8K%2b1jY4T%2bOZAohKHa276GTQy3Plk5vA%3d
1,15,9,15,9,10,Mischief,15,5,Snake Country,12,/teams/events/match_report/?EventGameId=X0G6I8P51Plk8K%2b1jY4T%2bOZAohKHa276GTQy3Plk5vA%3d
0,14,4,14,13,4,BFG,14,8,Blackbird,16,/teams/events/match_report/?EventGameId=ZrOaMvrqmSFXIddZ4LhgrK6eL1dXkzXes34ZSOg3IPo%3d
1,13,9,13,14,8,Blackbird,13,4,BFG,14,/teams/events/match_report/?EventGameId=ZrOaMvrqmSFXIddZ4LhgrK6eL1dXkzXes34ZSOg3IPo%3d
0,11,3,11,15,11,Polar Bears,11,7,shame.,18,/teams/events/match_report/?EventGameId=wGR%2fIa4A9%2b08F8ZFoYxBgm3qmrt9T6DiOgvyIQB64W8%3d
1,15,8,15,11,7,shame.,15,11,Polar Bears,13,/teams/events/match_report/?EventGameId=wGR%2fIa4A9%2b08F8ZFoYxBgm3qmrt9T6DiOgvyIQB64W8%3d
0,13,9,13,12,13,Toro,13,12,No Touching!,14,/teams/events/match_report/?EventGameId=Uc7OQc%2bqcndbhewRMV8r6z3Hcozw5DAZ1xeX%2f0C3FdU%3d
1,12,5,12,13,12,No Touching!,12,13,Toro,17,/teams/events/match_report/?EventGameId=Uc7OQc%2bqcndbhewRMV8r6z3Hcozw5DAZ1xeX%2f0C3FdU%3d
0,15,7,15,7,2,Drag'n Thrust,15,1,AMP,5,/teams/events/match_report/?EventGameId=TxCMrW65YpdaqQRvE1cVTpVBTDMFTO5jUcOEOyz0%2fn8%3d
1,7,4,7,15,1,AMP,7,2,Drag'n Thrust,8,/teams/events/match_report/?EventGameId=TxCMrW65YpdaqQRvE1cVTpVBTDMFTO5jUcOEOyz0%2fn8%3d
0,16,6,16,15,9,Slow White,16,4,BFG,20,/teams/events/match_report/?EventGameId=u6S5oQXKRa9%2foO5X71LOs0jBEZuyPLfVmgXDmiM%2fYHs%3d
1,15,9,15,16,4,BFG,15,9,Slow White,20,/teams/events/match_report/?EventGameId=u6S5oQXKRa9%2foO5X71LOs0jBEZuyPLfVmgXDmiM%2fYHs%3d
0,8,2,8,15,1,AMP,8,3,Seattle Mixtape,12,/teams/events/match_report/?EventGameId=OOiZxhNA4X2yXBTPLlwyBAKAiuP5rFdqrzh6rBHWsZU%3d
1,15,6,15,8,3,Seattle Mixtape,15,1,AMP,6,/teams/events/match_report/?EventGameId=OOiZxhNA4X2yXBTPLlwyBAKAiuP5rFdqrzh6rBHWsZU%3d
0,15,9,15,12,10,Mischief,15,2,Drag'n Thrust,11,/teams/events/match_report/?EventGameId=lHAWHmLjtiwF1U58xj0%2fsqkNONvd3NGOPs%2bb5%2f%2bY9Ow%3d
1,12,6,12,15,2,Drag'n Thrust,12,10,Mischief,14,/teams/events/match_report/?EventGameId=lHAWHmLjtiwF1U58xj0%2fsqkNONvd3NGOPs%2bb5%2f%2bY9Ow%3d
0,13,6,13,12,4,BFG,13,6,Space Heater,19,/teams/events/match_report/?EventGameId=L56jSj20X2x%2bcyMrOeMq%2bmOr6mCAvdR6fDLMWJiBjfE%3d
1,12,5,12,13,6,Space Heater,12,4,BFG,17,/teams/events/match_report/?EventGameId=L56jSj20X2x%2bcyMrOeMq%2bmOr6mCAvdR6fDLMWJiBjfE%3d
0,9,5,9,15,6,Space Heater,9,3,Seattle Mixtape,11,/teams/events/match_report/?EventGameId=0xBlvku4cG%2b8M9HzTKEdG1bvPUtS%2bwdOvnm1%2ftKleZI%3d
1,15,6,15,9,3,Seattle Mixtape,15,6,Space Heater,6,/teams/events/match_report/?EventGameId=0xBlvku4cG%2b8M9HzTKEdG1bvPUtS%2bwdOvnm1%2ftKleZI%3d
0,9,5,9,15,3,Seattle Mixtape,9,11,Polar Bears,17,/teams/events/match_report/?EventGameId=PewkKSzWdojrrW6v3oiEf6LoM4510RqSA11UADmE%2b34%3d
1,15,10,15,9,11,Polar Bears,15,3,Seattle Mixtape,13,/teams/events/match_report/?EventGameId=PewkKSzWdojrrW6v3oiEf6LoM4510RqSA11UADmE%2b34%3d
0,15,7,15,10,16,Columbus Cocktails,15,9,Slow White,7,/teams/events/match_report/?EventGameId=yf4ufXThZAkOv6UnXXHa8LaZWa9Q4dLyZbg9C5DTAOU%3d
1,10,4,10,15,9,Slow White,10,16,Columbus Cocktails,13,/teams/events/match_report/?EventGameId=yf4ufXThZAkOv6UnXXHa8LaZWa9Q4dLyZbg9C5DTAOU%3d
0,15,5,15,11,16,Columbus Cocktails,15,5,Snake Country,9,/teams/events/match_report/?EventGameId=3l7h%2fFXZKgk82zUsJ7im2L2IdRpWJjWQQ3DLwx9aXj8%3d
1,11,5,11,15,5,Snake Country,11,16,Columbus Cocktails,13,/teams/events/match_report/?EventGameId=3l7h%2fFXZKgk82zUsJ7im2L2IdRpWJjWQQ3DLwx9aXj8%3d
0,10,4,8,15,15,Jughandle,10,14,XIST,14,/teams/events/match_report/?EventGameId=PjVt5hweTet%2bTxcbPiY5toLIgLSQGcH62dJHsXdaymw%3d
1,15,5,15,10,14,XIST,15,15,Jughandle,11,/teams/events/match_report/?EventGameId=PjVt5hweTet%2bTxcbPiY5toLIgLSQGcH62dJHsXdaymw%3d
