,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
10,21,Patrick Barron,PATRICK BARRON,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
11,27,Solomon Maerowitz-McMahan,SOLOMON MAEROWITZ-MCMAHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
12,28,Aaron Raskin,AARON RASKIN,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
13,29,Jared Chapman,JARED CHAPMAN,2,2,0,0,2,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
14,31,Eddie Scott,EDDIE SCOTT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
15,32,Jack Staples,JACK STAPLES,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
16,33,William Thornton,WILLIAM THORNTON,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
17,34,Nico Mueller,NICO MUELLER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
18,38,Matt Caswell,MATT CASWELL,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
19,80,Chris Bartoli,CHRIS BARTOLI,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
20,89,Eugene L'Heureux,EUGENE L'HEUREUX,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
21,96,Alexander Donadio,ALEXANDER DONADIO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Massachusetts,1,15,Colorado State,13,10
0,1,Jack Hinchsliff,JACK HINCHSLIFF,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
1,2,Easton Archibald,EASTON ARCHIBALD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
2,3,John Miller,JOHN MILLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
3,4,Mo Scott,MO SCOTT,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
4,5,Jordan Trepp,JORDAN TREPP,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
5,7,Will McDonald,WILL MCDONALD,3,3,2,2,0,1,1,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
6,9,Jacob Servaty,JACOB SERVATY,0,0,2,2,1,2,2,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
7,11,Jack McGinnis,JACK MCGINNIS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
8,12,Mark Stratford,MARK STRATFORD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
9,13,Dylan Custer,DYLAN CUSTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
10,15,Mason Kiefer,MASON KIEFER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
11,16,Jake Marrapode,JAKE MARRAPODE,2,2,2,2,0,5,5,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
12,17,Cole Turner,COLE TURNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
13,18,Dylan Johnson,DYLAN JOHNSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
14,20,Clark Yarbrough,CLARK YARBROUGH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
15,21,Lucas Beal,LUCAS BEAL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
16,22,Hudson Martin,HUDSON MARTIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
17,24,David Miller,DAVID MILLER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
18,30,Sten Larson,STEN LARSON,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
19,31,Toby Nordhoff,TOBY NORDHOFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
20,33,Matthew Bush,MATTHEW BUSH,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
21,34,Cody Spicer,CODY SPICER,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
22,36,Daniel Crump,DANIEL CRUMP,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
23,44,Thomas Theodorescu,THOMAS THEODORESCU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
24,54,Sean Peskin,SEAN PESKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
25,90,Dylan Cheever,DYLAN CHEEVER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=5SH9vW7OebB2ONjSiNWF9GzM65tjDjK4ou9UC%2fYGBzE%3d,Colorado State,13,10,Massachusetts,1,15
0,0,Theodore Sither,THEODORE SITHER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
1,2,Kerry Athey,KERRY ATHEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
2,3,Duncan Fitzgerald,DUNCAN FITZGERALD,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
3,5,Logan Chantelois,LOGAN CHANTELOIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
4,8,Kent Mastroianni,KENT MASTROIANNI,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
5,9,Colby Chuck,COLBY CHUCK,1,1,2,2,2,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
6,11,Tim McGinn,TIM MCGINN,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
7,14,Michael Fielden,MICHAEL FIELDEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
8,15,Max Moore,MAX MOORE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
9,17,Jacob Lambert,JACOB LAMBERT,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
10,21,Spencer Latarski,SPENCER LATARSKI,0,0,1,1,2,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
11,22,Zach Meyer,ZACH MEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
12,23,Xander Cuizon Tice,XANDER CUIZON TICE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
13,24,Adam Rees,ADAM REES,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
14,25,Leandro Marx,LEANDRO MARX,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
15,26,Colton Clark,COLTON CLARK,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
16,32,Martin Harris,MARTIN HARRIS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
17,33,Ben Pettis,BEN PETTIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
18,42,Will Lohre,WILL LOHRE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
19,55,Connor Matthews,CONNOR MATTHEWS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
20,57,Jonathan Aycock,JONATHAN AYCOCK,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
21,59,Noah Coolman,NOAH COOLMAN,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
22,69,Hai Luong,HAI LUONG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
23,77,Kit Tyler,KIT TYLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
24,80,Braedon Petrus,BRAEDON PETRUS,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
25,88,Noah Stuart,NOAH STUART,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Oregon,5,15,Virginia Tech,20,6
0,0,Tim Slade,TIM SLADE,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
1,2,Alexander DeLuca,ALEXANDER DELUCA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
2,4,Joe Novak,JOE NOVAK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
3,5,Owen Wright,OWEN WRIGHT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
4,6,Ryan Rossum,RYAN ROSSUM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
5,8,Aaron Arslan,AARON ARSLAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
6,9,Drew Ledford,DREW LEDFORD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
7,12,Kyle Flynn,KYLE FLYNN,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
8,13,David van Pelt,DAVID VAN PELT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
9,16,Evan Mclean,EVAN MCLEAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
10,17,Colum Bergeron,COLUM BERGERON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
11,18,Tyler Vincent,TYLER VINCENT,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
12,19,Ian Connerney,IAN CONNERNEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
13,20,Dylan Hitt,DYLAN HITT,0,0,1,1,0,5,5,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
14,21,Rhys Bergeron,RHYS BERGERON,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
15,22,Ferry Akbar Buchanan,FERRY AKBAR BUCHANAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
16,25,Mike Vignali,MIKE VIGNALI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
17,27,Christian Kingett,CHRISTIAN KINGETT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
18,42,Joe Freund,JOE FREUND,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
19,43,Adam Norrbom,ADAM NORRBOM,0,0,4,4,0,2,2,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
20,54,Andrew Franco,ANDREW FRANCO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
21,55,Christian Gilbertson,CHRISTIAN GILBERTSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
22,69,Daniel Sablosky,DANIEL SABLOSKY,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
23,87,Toby White,TOBY WHITE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=Ov3O7Bm6WJISmM6MBYqe6VlO%2f7YSDwQP%2fQYT5xrQ1o8%3d,Virginia Tech,20,6,Oregon,5,15
0,0,Josh Kautz,JOSH KAUTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
1,1,Charles McCutcheon,CHARLES MCCUTCHEON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
2,2,Alexander Jirele,ALEXANDER JIRELE,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
3,3,Malakai Stern,MALAKAI STERN,0,0,4,4,1,4,4,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
4,4,Ben Jagt,BEN JAGT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
5,5,Tony Poletto,TONY POLETTO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
6,6,Brian Thompson,BRIAN THOMPSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
7,7,Zach Trosvig,ZACH TROSVIG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
8,8,Cole Wallin,COLE WALLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
9,9,Tom Duret,TOM DURET,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
10,11,Sam Kaminsky,SAM KAMINSKY,0,0,1,1,0,6,6,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
11,12,Wystan Duhn,WYSTAN DUHN,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=1jYLIjNHArkVAnGaC9iA05fDRpjxo%2fT%2f%2fuL6Fu5NpKQ%3d,Minnesota,4,9,British Columbia,16,15
