,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
1,1,0,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
2,2,0,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
3,3,0,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
4,3,1,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
5,4,1,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
6,5,1,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
7,6,1,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
8,7,1,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
9,7,2,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
10,8,2,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
11,9,2,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
12,10,2,/teams/events/match_report/?EventGameId=7BXS62DygDbeRRmC8uTL33HGY9KDVbOgYhnRoaCq8Ys%3d,Bunka Shutter Buzz Bullets,Osaka Spirits,3,12,15,4
