,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
25,85,Andrew Mouw,ANDREW MOUW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,North Carolina,1,15,Georgia,12,6
26,97,Kai Marcus,KAI MARCUS,0,0,2,2,1,2,2,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,North Carolina,1,15,Georgia,12,6
0,0,Ryan Dollar,RYAN DOLLAR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
1,2,Drew Di Francesco,DREW DI FRANCESCO,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
2,3,Jared Bennett,JARED BENNETT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
3,4,Tyler Randall,TYLER RANDALL,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
4,6,Luke Hamilton,LUKE HAMILTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
5,7,Jon Ross Ingley,JON ROSS INGLEY,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
6,8,Sebastian Di Francesco,SEBASTIAN DI FRANCESCO,0,0,1,1,0,3,3,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
7,9,Tyler Butterfield,TYLER BUTTERFIELD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
8,11,Matthew Cook,MATTHEW COOK,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
9,12,Conner Stoll,CONNER STOLL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
10,13,Coleman Benedict,COLEMAN BENEDICT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
11,16,Hunter Cutts,HUNTER CUTTS,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
12,17,Ben Gladstone,BEN GLADSTONE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
13,19,Collin Cassidy,COLLIN CASSIDY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
14,21,Coleman Tappero,COLEMAN TAPPERO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
15,23,John Roorbach,JOHN ROORBACH,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
16,24,Patrick Trent,PATRICK TRENT,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
17,26,Miles Griffin,MILES GRIFFIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
18,27,Hayden Austin-Knab,HAYDEN AUSTIN-KNAB,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
19,28,Mack Hodges,MACK HODGES,0,0,1,1,0,3,3,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
20,29,Mason Cary,MASON CARY,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
21,35,Travis Kellogg,TRAVIS KELLOGG,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
22,41,Theodore Sifnaios,THEODORE SIFNAIOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
23,42,Jason Jones,JASON JONES,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
24,44,Ryan Hill,RYAN HILL,0,0,0,0,0,4,4,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
25,55,Jeremiah Adeola,JEREMIAH ADEOLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
26,60,David William Petmecky,DAVID WILLIAM PETMECKY,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
27,88,Brandon Li,BRANDON LI,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=nRQs1wclB496aCbLHxOTRVxePr7wq%2bFxlmnqZxQvBu8%3d,Georgia,12,6,North Carolina,1,15
0,0,Alex Atkins,ALEX ATKINS,1,1,2,2,1,4,4,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
1,2,Alex Tatum,ALEX TATUM,2,2,1,1,1,5,5,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
2,5,Saeed Semrin,SAEED SEMRIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
3,7,Sean Chapel,SEAN CHAPEL,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
4,9,Matthew Loughridge,MATTHEW LOUGHRIDGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
5,10,Danny Langevin,DANNY LANGEVIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
6,11,Son Nguyen,SON NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
7,12,Girish Narayanswamy,GIRISH NARAYANSWAMY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
8,13,Gregory Blumer,GREGORY BLUMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
9,15,Brendan Sheets,BRENDAN SHEETS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
10,16,Christopher Larson,CHRISTOPHER LARSON,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
11,17,Zane Barber,ZANE BARBER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
12,18,Jakob Rheins,JAKOB RHEINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
13,19,Isaac Chestler,ISAAC CHESTLER,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
14,20,Jace Pivonka,JACE PIVONKA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
15,21,Jason Otsuki,JASON OTSUKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
16,22,Thomas Brewster,THOMAS BREWSTER,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
17,24,Mathieu Agee,MATHIEU AGEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
18,25,Conor Tabor,CONOR TABOR,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
19,26,Daniel Brunker,DANIEL BRUNKER,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
20,34,Michael Fruge,MICHAEL FRUGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
21,42,Jacob Reed,JACOB REED,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
22,44,Cole Besser,COLE BESSER,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
23,88,Quinn Finer,QUINN FINER,0,0,3,3,0,2,2,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
24,99,Aston Horton,ASTON HORTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Colorado,5,10,Brown,2,15
0,2,Ken Noh,KEN NOH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
1,4,Jackson De Campos,JACKSON DE CAMPOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
2,6,Dylan Villeneuve,DYLAN VILLENEUVE,1,1,2,2,3,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
3,7,Griffin Kao,GRIFFIN KAO,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
4,8,Nathaniel Dick,NATHANIEL DICK,1,1,1,1,0,3,3,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
5,9,Asher Lehrer-Small,ASHER LEHRER-SMALL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
6,10,Bryan Xian,BRYAN XIAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
7,11,Eli Standard,ELI STANDARD,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
8,12,Mac Hecht,MAC HECHT,1,1,7,7,1,3,3,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
9,13,Alex Liu,ALEX LIU,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
10,15,Azeez Adeyemi,AZEEZ ADEYEMI,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
11,16,Jack Facey,JACK FACEY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
12,19,Solomon Rueschemeyer-Bailey,SOLOMON RUESCHEMEYER-BAILEY,0,0,4,4,1,3,3,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
13,22,Nicholas Plotkin,NICHOLAS PLOTKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
14,22,Martin Trouilloud,MARTIN TROUILLOUD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
15,25,Benjamin Toruño,BENJAMIN TORUÑO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
16,29,Benjamin Attal,BENJAMIN ATTAL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
17,32,Michael Chen,MICHAEL CHEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
18,34,John Randolph,JOHN RANDOLPH,10,10,0,0,1,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
19,36,Henry Laseter,HENRY LASETER,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
20,68,Talon Johnson,TALON JOHNSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=7l7qXyBj%2bKyGhfs%2fWV88pt4BLLBp%2fFrrngoSJNPmQWA%3d,Brown,2,15,Colorado,5,10
0,0,Ryan Dollar,RYAN DOLLAR,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
1,2,Drew Di Francesco,DREW DI FRANCESCO,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
2,3,Jared Bennett,JARED BENNETT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
3,4,Tyler Randall,TYLER RANDALL,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
4,6,Luke Hamilton,LUKE HAMILTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
5,7,Jon Ross Ingley,JON ROSS INGLEY,0,0,0,0,1,6,6,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
6,8,Sebastian Di Francesco,SEBASTIAN DI FRANCESCO,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
7,9,Tyler Butterfield,TYLER BUTTERFIELD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
8,11,Matthew Cook,MATTHEW COOK,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
9,12,Conner Stoll,CONNER STOLL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
10,13,Coleman Benedict,COLEMAN BENEDICT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
11,16,Hunter Cutts,HUNTER CUTTS,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
12,17,Ben Gladstone,BEN GLADSTONE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
13,19,Collin Cassidy,COLLIN CASSIDY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=eLjIDV2EO1uy16IUyWLVSSJl8IrmwRbzw1gCTO4XGfo%3d,Georgia,12,10,California,17,8
