,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
17,31,Chris Kocher,,,8.0,8.0,1.0,1.0,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,CHRIS KOCHER
18,47,Conrad Schloer,,,6.0,1.0,1.0,2.0,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,CONRAD SCHLOER
19,50,Beau Kittredge,,,,,,,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,BEAU KITTREDGE
20,60,William Dean,,,,,,,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,WILLIAM DEAN
21,66,Jibran Mieser,Deep,"5'10""",1.0,,,,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,JIBRAN MIESER
22,69,Benjamin Jagt,Deep,"6'4""",9.0,1.0,,,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,BENJAMIN JAGT
23,80,Michael Drost,,,2.0,1.0,2.0,1.0,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,MICHAEL DROST
24,82,Marques Brownlee,,"6'3""",3.0,1.0,,1.0,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,MARQUES BROWNLEE
25,87,Jeffrey Babbitt,,"6'2""",5.0,,2.0,,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,JEFFREY BABBITT
26,99,Milo Snyder,,"1'0""",1.0,2.0,1.0,1.0,/events/teams/?EventTeamId=UfpFUO3irJYrH8eMmfnS3S8tpZA7tZvcjGAROSEEcek%3d,PoNY,2,MILO SNYDER
0,1,Ryan Osgar,Cutter,"6'1""",17.0,32.0,,6.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,RYAN OSGAR
1,2,Logan Pruess,,,2.0,3.0,5.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,LOGAN PRUESS
2,3,Colin Berry,Defense (Cutter),"6'3""",1.0,,2.0,2.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,COLIN BERRY
3,4,Gregory Cousins,Cutter,"5'10""",15.0,10.0,,6.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,GREGORY COUSINS
4,5,Charles McCutcheon,Defense (Cutter),"1'0""",3.0,,,,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,CHARLES MCCUTCHEON
5,6,Charles Weinberg,Cutter,"6'0""",5.0,2.0,1.0,2.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,CHARLES WEINBERG
6,8,Nicholas Vogt,Cutter,"6'1""",12.0,,1.0,2.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,NICHOLAS VOGT
7,10,Anthony Poletto,Handler,"10'11""",,3.0,,4.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,ANTHONY POLETTO
8,11,Andrew Meshnick,,,,,,,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,ANDREW MESHNICK
9,13,Cole Jurek,Cutter,"5'11""",2.0,3.0,,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,COLE JUREK
10,15,Kristian Johnson,Handler,"5'10""",,,1.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,KRISTIAN JOHNSON
11,16,Bill Everhart,Mid,"6'1""",,,1.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,BILL EVERHART
12,17,Ethan Rasmussen,,,,,1.0,,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,ETHAN RASMUSSEN
13,18,Wystan Duhn,Handler,,,1.0,1.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,WYSTAN DUHN
14,19,Grayson Pangburn,,,,,,,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,GRAYSON PANGBURN
15,20,Thomas Echols,Handler/Cutter,,1.0,1.0,,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,THOMAS ECHOLS
16,21,Codi Wood,Handler,,1.0,5.0,3.0,8.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,CODI WOOD
17,26,Jordan Taylor,Cutter,"6'0""",,1.0,2.0,,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,JORDAN TAYLOR
18,29,Josh Klane,Handler,"5'9""",1.0,7.0,,3.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,JOSH KLANE
19,32,Andrew Roy,Handler,"6'0""",,2.0,2.0,2.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,ANDREW ROY
20,33,Connor Anderson,Defense (Cutter),,2.0,,2.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,CONNOR ANDERSON
21,66,Jason Tschida,Handler,,2.0,10.0,2.0,7.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,JASON TSCHIDA
22,69,Josh Kautz,Cutter,"6'2""",1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,JOSH KAUTZ
23,71,Nicholas Simonelli,Cutter,"6'0""",14.0,5.0,,7.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,NICHOLAS SIMONELLI
24,80,Kevin Pettit-Scantling,,,2.0,1.0,3.0,2.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,KEVIN PETTIT-SCANTLING
25,92,Kevin Brown,Mid,"6'1""",7.0,3.0,,1.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,KEVIN BROWN
26,99,Tristan Van De Moortele,Handler,"5'9""",5.0,3.0,1.0,6.0,/events/teams/?EventTeamId=w5L7kac2cXQfjUzRsOCsHfZfTH2LFRcVXVp6RrcmIys%3d,Sub Zero,7,TRISTAN VAN DE MOORTELE
0,0,Jeremy Langdon,Deep,"6'2""",1.0,,3.0,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,JEREMY LANGDON
1,1,Max Sheppard,Handler/Cutter,"6'4""",17.0,5.0,1.0,6.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,MAX SHEPPARD
2,2,Jonathan Mast,,"6'1""",,,1.0,2.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,JONATHAN MAST
3,3,Patrick Earles,Handler/Cutter,"6'2""",11.0,22.0,,12.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,PATRICK EARLES
4,4,Ben Banyas,,,,1.0,,1.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,BEN BANYAS
5,5,Ryan Hoffman,Defense (Cutter/Handler),"6'4""",,,,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,RYAN HOFFMAN
6,6,Anson Reppermund,,,,2.0,6.0,4.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,ANSON REPPERMUND
7,7,Mark Fedorenko,Mid,"6'3""",4.0,2.0,,2.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,MARK FEDORENKO
8,8,Thomas Edmonds,,"6'0""",9.0,13.0,3.0,6.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,THOMAS EDMONDS
9,9,Patrick McMullen,,,1.0,,,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,PATRICK MCMULLEN
10,10,Max Thorne,Mid,"5'7""",7.0,6.0,,2.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,MAX THORNE
11,14,Kenny Furdella,,,1.0,,,1.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,KENNY FURDELLA
12,15,Dylan Best,,,6.0,5.0,2.0,5.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,DYLAN BEST
13,18,Kyle Hartley,Defense (Cutter),"6'3""",,2.0,2.0,4.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,KYLE HARTLEY
14,22,Owen Watt,Mid,"6'3""",1.0,2.0,,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,OWEN WATT
15,24,Alexander Thomas,Defense (Cutter),"6'0""",,,,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,ALEXANDER THOMAS
16,25,Adam Burgess,Handler/Cutter,"6'0""",2.0,1.0,3.0,4.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,ADAM BURGESS
17,27,Jasper Tom,,,5.0,5.0,3.0,3.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,JASPER TOM
18,29,Hafeez Shams,Deep,"6'0""",,1.0,,,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,HAFEEZ SHAMS
19,34,Casey Mann,,,,,1.0,1.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,CASEY MANN
20,45,Brett Matzuka,,,3.0,9.0,1.0,4.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,BRETT MATZUKA
21,48,Jimmy Towle,,"5'9""",11.0,4.0,1.0,7.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,JIMMY TOWLE
22,49,Sam VanDusen,Defense (Cutter),"6'0""",6.0,4.0,3.0,10.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,SAM VANDUSEN
23,55,Chris Graber,,"5'10""",1.0,1.0,2.0,2.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,CHRIS GRABER
24,81,Tyler DeGirolamo,,,4.0,3.0,,1.0,/events/teams/?EventTeamId=E1CJS99bij09%2fCmvrNSbQwZcezL%2bn7XpwIhfy9vTkUg%3d,Pittsburgh Temper,11,TYLER DEGIROLAMO
0,0,Mark Rauls,Dump,"5'5""",,1.0,1.0,4.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,MARK RAULS
1,1,Jack Hinchsliff,,"5'9""",2.0,,,,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JACK HINCHSLIFF
2,3,David Miller,Dump,"1'0""",1.0,,,4.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,DAVID MILLER
3,5,Elliott Erickson,Cutter,"5'8""",2.0,2.0,3.0,5.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,ELLIOTT ERICKSON
4,6,Matt Jackson,Deep,"5'8""",5.0,7.0,1.0,5.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,MATT JACKSON
5,7,Jonathan Nethercutt,,,1.0,4.0,4.0,11.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JONATHAN NETHERCUTT
6,8,Mathieu Agee,Dump,"6'3""",,,1.0,2.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,MATHIEU AGEE
7,10,Nicholas Purifico,Dump,,3.0,,1.0,1.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,NICHOLAS PURIFICO
8,11,Joshua Crane,,,6.0,5.0,1.0,10.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JOSHUA CRANE
9,12,Joel Schlachet,,,11.0,13.0,3.0,5.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JOEL SCHLACHET
10,14,Joseph Carrara,,,,3.0,,,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JOSEPH CARRARA
11,15,Dennison Bechis,,,9.0,7.0,2.0,4.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,DENNISON BECHIS
12,19,Scott Trimble,,,1.0,,1.0,1.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,SCOTT TRIMBLE
13,22,Stanley Peterson,,,7.0,6.0,2.0,3.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,STANLEY PETERSON
14,24,Matt Bubernak,Deep,,,1.0,1.0,1.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,MATT BUBERNAK
15,25,Conor Tabor,Dump,,,2.0,2.0,2.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,CONOR TABOR
16,29,Sandy Brown,Dump,"6'5""",,1.0,1.0,,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,SANDY BROWN
17,32,Kevin Johnson,Dump,"5'10""",1.0,,,1.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,KEVIN JOHNSON
18,34,Henry Konker,Dump,"1'0""",4.0,9.0,1.0,10.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,HENRY KONKER
19,35,Todd Wolma,Dump,"6'1""",2.0,1.0,2.0,2.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,TODD WOLMA
20,38,Jonah Wisch,,,2.0,2.0,,5.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,JONAH WISCH
21,42,Ben Lohre,,,13.0,6.0,4.0,7.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,BEN LOHRE
22,72,Dylan Salzman,Dump,"5'8""",2.0,5.0,2.0,4.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,DYLAN SALZMAN
23,84,Evan Boecking,Handler,"7'3""",,1.0,1.0,2.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,EVAN BOECKING
24,85,Calvin Delamere,Dump,,3.0,3.0,1.0,2.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,CALVIN DELAMERE
25,88,Quinn Finer,Dump,"6'0""",4.0,,2.0,7.0,/events/teams/?EventTeamId=cN19r9gPCZaAl5JlEOE%2ft6u%2bvI0YzW8mYCTvoinTzCs%3d,Johnny Bravo,14,QUINN FINER
0,0,Jesse White,Cutter,"6'0""",,1.0,1.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JESSE WHITE
1,2,Joey Kennedy,,,1.0,,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JOEY KENNEDY
2,3,Jeffrey Holm,,,,,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JEFFREY HOLM
3,4,Seth Weaver,Handler/Cutter,"5'9""",3.0,2.0,1.0,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,SETH WEAVER
4,5,Johnny Bansfield,Handler,"5'9""",,12.0,5.0,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JOHNNY BANSFIELD
5,6,Dex Dremann,Handler/Cutter,"6'0""",,,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,DEX DREMANN
6,7,Kurt Gibson,Mid,"6'2""",4.0,7.0,1.0,5.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,KURT GIBSON
7,8,Stephan Mance,Handler,"1'0""",1.0,2.0,,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,STEPHAN MANCE
8,9,Jeffrey Weis,Cutter,,3.0,,1.0,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JEFFREY WEIS
9,10,Von Alanguilan,Cutter,"1'0""",1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,VON ALANGUILAN
10,11,Nathan Goff,Cutter,,3.0,,2.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,NATHAN GOFF
11,12,Kyle Rutledge,Handler,,3.0,2.0,,2.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,KYLE RUTLEDGE
12,13,Alex Evangelides,Cutter,"6'1""",9.0,2.0,1.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,ALEX EVANGELIDES
13,16,Yiding Hou,Handler,"5'9""",3.0,3.0,,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,YIDING HOU
14,17,Keegan North,,"6'1""",2.0,4.0,,3.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,KEEGAN NORTH
15,19,Paul Arters,Handler,"6'0""",5.0,4.0,,2.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,PAUL ARTERS
16,24,Michael Pardo,Cutter,"6'3""",2.0,,1.0,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,MICHAEL PARDO
17,25,Ross Barker,Cutter,"5'11""",1.0,2.0,1.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,ROSS BARKER
18,26,Peter Graffy,,"6'3""",2.0,2.0,1.0,1.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,PETER GRAFFY
19,27,Zane Rankin,Defense (Cutter),"6'2""",4.0,2.0,2.0,2.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,ZANE RANKIN
20,31,Walden Nelson,Handler,,7.0,1.0,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,WALDEN NELSON
21,32,Sam Kanner,Handler,,1.0,5.0,,2.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,SAM KANNER
22,55,Pawel Janas,Handler,"5'10""",4.0,2.0,,6.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,PAWEL JANAS
23,61,Eric Schumacher,,"6'1""",,,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,ERIC SCHUMACHER
24,88,Timothy Schoch,,"6'1""",2.0,2.0,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,TIMOTHY SCHOCH
25,91,Joe White,Deep,"5'11""",8.0,15.0,2.0,8.0,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JOE WHITE
26,94,Jack Shanahan,Cutter,"6'1""",1.0,,,,/events/teams/?EventTeamId=Qj3YTMLLCbPysvx90xMFfKt6d6iO99I83Pgyas4aJaU%3d,Chicago Machine,6,JACK SHANAHAN
0,0,Theodore Sither,,,2.0,3.0,,1.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,THEODORE SITHER
1,1,Max Cassell,,,1.0,3.0,,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,MAX CASSELL
2,2,Christian Boxley,,"5'10""",9.0,2.0,,3.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,CHRISTIAN BOXLEY
3,3,Jackson Cochran,Mid,"5'8""",5.0,3.0,1.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,JACKSON COCHRAN
4,4,Delrico Johnson,,,4.0,1.0,3.0,2.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,DELRICO JOHNSON
5,5,David Cranston,Defense (Cutter),"6'2""",4.0,3.0,4.0,,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,DAVID CRANSTON
6,7,Joe Freund,,,9.0,3.0,,4.0,/events/teams/?EventTeamId=bdacM3R1Cl6lcXF7G3X45%2fqjW7NdtBqUNAGDqJmYqEA%3d,Truck Stop,3,JOE FREUND
