,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
1,3,Mario O'Brien,,,,4.0,1.0,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,MARIO O'BRIEN
2,5,Reid Koss,,,1.0,1.0,2.0,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,REID KOSS
3,7,Kerry Chang,,,9.0,5.0,,3.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,KERRY CHANG
4,8,Kodi Smart,,,1.0,1.0,,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,KODI SMART
5,9,Kaia Roast,,"5'10""",2.0,16.0,2.0,5.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,KAIA ROAST
6,10,Julia Bladin,,,3.0,4.0,,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JULIA BLADIN
7,11,Austin Barden,,"6'1""",3.0,,1.0,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,AUSTIN BARDEN
8,12,Marc Anthony Munoz,,,1.0,,,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,MARC ANTHONY MUNOZ
9,13,Nariah-Belle Sims,,"5'5""",2.0,,1.0,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,NARIAH-BELLE SIMS
10,16,Judith Yeo,,,,,,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JUDITH YEO
11,17,Thomas Li,,,9.0,11.0,2.0,6.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,THOMAS LI
12,19,Jonas Golden,,,1.0,1.0,1.0,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JONAS GOLDEN
13,20,Alexa Kirkland,,,8.0,8.0,2.0,5.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,ALEXA KIRKLAND
14,21,Ben McGinn,,,5.0,4.0,1.0,3.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,BEN MCGINN
15,24,Lucas Davies,Handler,"6'0""",7.0,2.0,1.0,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,LUCAS DAVIES
16,26,Andi Coleman,,,2.0,1.0,1.0,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,ANDI COLEMAN
17,27,Jeffrey Pape,Dump,"1'6""",,4.0,1.0,5.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JEFFREY PAPE
18,28,Leah Bar-On Simmons,,,2.0,2.0,1.0,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,LEAH BAR-ON SIMMONS
19,29,Jimmy Hooper,,"1'0""",,3.0,1.0,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JIMMY HOOPER
20,30,Sarah Benditt,,,3.0,,1.0,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,SARAH BENDITT
21,32,Alissa Soo,,,,,,,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,ALISSA SOO
22,33,Annamaria Pape,,,1.0,,,1.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,ANNAMARIA PAPE
23,44,Stephen Gussin,,,,2.0,3.0,,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,STEPHEN GUSSIN
24,88,Lili Gu,,,,,,,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,LILI GU
25,89,Jay Boychuk,,,14.0,8.0,,2.0,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,JAY BOYCHUK
26,99,Kyle Terriere,Defense (Cutter),"6'0""",1.0,,2.0,,/events/teams/?EventTeamId=DAUOx24mdy6PQa8ftRUSv5WXsTGvZDsevxL6u4XXOV0%3d,BFG,9,KYLE TERRIERE
0,1,Zachary Norrbom,Handler,"5'8""",5.0,6.0,1.0,3.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ZACHARY NORRBOM
1,3,Peter MacArthur,Handler,"5'10""",5.0,2.0,1.0,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,PETER MACARTHUR
2,4,Patrick Shriwise,,,3.0,9.0,3.0,2.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,PATRICK SHRIWISE
3,7,David Boylan-Kolchin,Handler/Cutter,"6'1""",1.0,1.0,2.0,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,DAVID BOYLAN-KOLCHIN
4,8,Ashley Sylvester,,,,1.0,1.0,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ASHLEY SYLVESTER
5,9,Kyle Khalifa,,,6.0,2.0,,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,KYLE KHALIFA
6,10,Jenny Fey,,,4.0,12.0,1.0,7.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,JENNY FEY
7,12,Ella Juengst,,,4.0,1.0,1.0,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ELLA JUENGST
8,15,Ryan Cooper,Handler,"3'0""",5.0,1.0,2.0,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,RYAN COOPER
9,19,Georgia Bosscher,,,6.0,7.0,2.0,7.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,GEORGIA BOSSCHER
10,23,Mia Greenwald,,,3.0,,2.0,2.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,MIA GREENWALD
11,27,Cody Johnston,Defense (Handler),"6'0""",2.0,6.0,,2.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,CODY JOHNSTON
12,32,Anthony McLean,Deep,"6'1""",8.0,3.0,,2.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ANTHONY MCLEAN
13,35,Katherine Sanz,,,2.0,,,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,KATHERINE SANZ
14,37,Sandra Jorgensen,,,2.0,1.0,,2.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,SANDRA JORGENSEN
15,38,Gabe Westergren,,,2.0,,,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,GABE WESTERGREN
16,43,Megan McVey,Mid,"5'7""",3.0,,,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,MEGAN MCVEY
17,45,Beau De Koninck,,,,,,1.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,BEAU DE KONINCK
18,50,Hannah Boone,,,1.0,1.0,1.0,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,HANNAH BOONE
19,53,Jonny Malks,Dump,"5'11""",2.0,5.0,2.0,4.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,JONNY MALKS
20,61,Erik Salmi,Handler/Cutter,"5'11""",,,1.0,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ERIK SALMI
21,69,Clea Poklemba,,"5'4""",,3.0,2.0,3.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,CLEA POKLEMBA
22,81,Sydney Rehder,,"5'5""",,,,,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,SYDNEY REHDER
23,88,Kelly Hyland,,,7.0,3.0,,5.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,KELLY HYLAND
24,99,Alan Kolick,,,3.0,9.0,5.0,3.0,/events/teams/?EventTeamId=HEiQ2W9M%2bT4EK5g2odGPgg81ikAy39x2yClShWvnQy0%3d,Space Heater,3,ALAN KOLICK
0,2,Brett Sullivan,,,5.0,2.0,1.0,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,BRETT SULLIVAN
1,3,Patrick Niles,,,,2.0,1.0,2.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,PATRICK NILES
2,4,Erica Baken,Handler,"5'7""",5.0,4.0,3.0,5.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,ERICA BAKEN
3,5,Ellie Sjordal,Cutter,"5'4""",,1.0,,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,ELLIE SJORDAL
4,6,Logan Weiss,Cutter,"6'0""",1.0,3.0,,4.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,LOGAN WEISS
5,7,Blake Trantina,,"1'0""",6.0,1.0,5.0,2.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,BLAKE TRANTINA
6,8,Greta Regan,,,,4.0,1.0,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,GRETA REGAN
7,9,Emily Regan,,,,,,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,EMILY REGAN
8,10,Erin McCann,Cutter,"5'4""",1.0,,,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,ERIN MCCANN
9,13,Jacob Lien,,"5'11""",2.0,2.0,1.0,3.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,JACOB LIEN
10,14,Austin Lien,,"5'8""",,1.0,,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,AUSTIN LIEN
11,15,Leona DeRango,Cutter,,1.0,,,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,LEONA DERANGO
12,16,Brian Schoenrock,Defense (Cutter),"6'1""",8.0,6.0,6.0,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,BRIAN SCHOENROCK
13,17,James Hron,,,3.0,2.0,2.0,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,JAMES HRON
14,18,Sam Berglund,Handler,"6'1""",,8.0,3.0,3.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,SAM BERGLUND
15,19,Tavis Leighton,,,3.0,3.0,,8.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,TAVIS LEIGHTON
16,20,Neal Hanke,,,5.0,2.0,2.0,2.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,NEAL HANKE
17,22,Kathryn Ritzmann,,,7.0,6.0,1.0,6.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,KATHRYN RITZMANN
18,24,Holly Denecour,Handler,,,3.0,,3.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,HOLLY DENECOUR
19,26,Rebecca Ludford,Cutter,"5'6""",12.0,2.0,,3.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,REBECCA LUDFORD
20,30,Leo Sovell-Fernandez,Handler/Cutter,"5'10""",4.0,8.0,,2.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,LEO SOVELL-FERNANDEZ
21,31,Maggie Peck,Handler,"5'4""",,1.0,,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,MAGGIE PECK
22,43,Bryan Vohnoutka,,,2.0,2.0,4.0,2.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,BRYAN VOHNOUTKA
23,44,Sarah Meckstroth,,"5'8""",6.0,5.0,3.0,6.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,SARAH MECKSTROTH
24,49,Caleb Denecour,Defense (Cutter),"5'9""",8.0,15.0,3.0,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,CALEB DENECOUR
25,59,Claire Thallon,Cutter,"5'8""",8.0,4.0,2.0,1.0,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,CLAIRE THALLON
26,77,Zach Trosvig,Cutter,,2.0,,,,/events/teams/?EventTeamId=meELZp7SEJAcu%2bX3%2fvMcTPSDkdJrynASJUY1AOPJFzY%3d,Drag'n Thrust,5,ZACH TROSVIG
0,0,Jacob Taylor,Handler/Cutter,,7.0,10.0,1.0,5.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JACOB TAYLOR
1,1,Brian Garcia,Handler/Cutter,,2.0,15.0,1.0,11.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,BRIAN GARCIA
2,2,Allison Springer,,"5'5""",4.0,,,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,ALLISON SPRINGER
3,3,Anna Beddor,Defense (Cutter/Handler),"5'5""",1.0,,,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,ANNA BEDDOR
4,4,Davis Whitehead,Defense (Cutter/Handler),,3.0,6.0,4.0,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,DAVIS WHITEHEAD
5,5,Kirsten Lundquist,Defense (Cutter/Handler),,7.0,3.0,1.0,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,KIRSTEN LUNDQUIST
6,6,Tessa Jones,Handler,"5'2""",1.0,,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,TESSA JONES
7,7,Jon Cox,,,7.0,,1.0,5.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JON COX
8,8,Peter Prial,Handler/Cutter,"6'3""",5.0,5.0,,3.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,PETER PRIAL
9,10,Alex Grintsvayg,,,2.0,2.0,2.0,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,ALEX GRINTSVAYG
10,11,Ryan Levins,Handler/Cutter,"6'3""",,,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,RYAN LEVINS
11,12,Christopher Waite,Defense (Cutter/Handler),"1'0""",1.0,3.0,,1.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,CHRISTOPHER WAITE
12,13,Kimberly Culpan,Handler/Cutter,"5'9""",7.0,2.0,1.0,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,KIMBERLY CULPAN
13,17,Auralyn Mackenzie,Handler/Cutter,,,,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,AURALYN MACKENZIE
14,21,Misha Herscu,Defense (Cutter/Handler),,,1.0,1.0,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,MISHA HERSCU
15,22,Chelsea Murphy,,"5'3""",3.0,5.0,4.0,6.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,CHELSEA MURPHY
16,23,David Reshef,Handler/Cutter,"5'10""",,1.0,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,DAVID RESHEF
17,24,Jesse Wolf,Defense (Cutter/Handler),"5'9""",1.0,,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JESSE WOLF
18,27,Colette Pellegrini,,,6.0,,1.0,1.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,COLETTE PELLEGRINI
19,30,Kristina Chambers,,"5'5""",,,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,KRISTINA CHAMBERS
20,32,Lauren Doyle,,,3.0,2.0,,4.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,LAUREN DOYLE
21,33,Jake Herman,Defense (Cutter/Handler),,3.0,1.0,1.0,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JAKE HERMAN
22,35,Piers MacNaughton,Handler/Cutter,,6.0,10.0,1.0,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,PIERS MACNAUGHTON
23,43,Jon Hirschberger,Defense (Cutter/Handler),,4.0,2.0,,1.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JON HIRSCHBERGER
24,46,Daniel Glatt,Defense (Cutter/Handler),,,2.0,,,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,DANIEL GLATT
25,64,Jamie Quella,Defense (Cutter/Handler),"6'0""",3.0,5.0,,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,JAMIE QUELLA
26,89,Annie Fisher,Defense (Cutter/Handler),,2.0,,1.0,2.0,/events/teams/?EventTeamId=Cbevn057%2fVRpqDdg4eb3QNjCQAIhUbl85iHA6WegBSc%3d,Snake Country,4,ANNIE FISHER
0,0,Matsumoto Kosuke,Handler,,2.0,12.0,,13.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,MATSUMOTO KOSUKE
1,3,Akifumi Muraoka,Mid,,4.0,5.0,2.0,9.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,AKIFUMI MURAOKA
2,5,Minori Yahata,Mid,"5'5""",7.0,3.0,3.0,3.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,MINORI YAHATA
3,6,Tomoda Narumi,Handler,,1.0,4.0,1.0,10.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,TOMODA NARUMI
4,8,Shotaro Kinoshita,Mid,,3.0,12.0,2.0,9.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,SHOTARO KINOSHITA
5,13,Hazuki Irie,Mid,,9.0,2.0,2.0,2.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,HAZUKI IRIE
6,16,Daiki Washio,Handler,,,,1.0,2.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,DAIKI WASHIO
7,26,Risako Fukuda,Mid,,3.0,1.0,,,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,RISAKO FUKUDA
8,31,Yoshiko Fueki,Mid,,1.0,1.0,,,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,YOSHIKO FUEKI
9,34,Natsuko Yamoto,Mid,,,,,,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,NATSUKO YAMOTO
10,42,Yuji Matsumura,Mid,,5.0,5.0,3.0,4.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,YUJI MATSUMURA
11,61,Haruka Suzuki,Mid,,3.0,1.0,1.0,2.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,HARUKA SUZUKI
12,64,Shogo Inokuchi,Handler,,4.0,7.0,3.0,8.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,SHOGO INOKUCHI
13,68,Kenta Nakasone,Handler,,8.0,7.0,2.0,3.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,KENTA NAKASONE
14,94,Kazutaka Sadohara,Dump,,1.0,,,,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,KAZUTAKA SADOHARA
15,96,Yuya Yanagisawa,Mid,,15.0,7.0,4.0,2.0,/events/teams/?EventTeamId=Fxu6h2OHLADxCL9Unw7eo5yMr6vYTITrJUa8BJVmxUE%3d,CRAZY,10,YUYA YANAGISAWA
