,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
18,31,Will Beck,WILL BECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
19,33,Sam Gordon-Koven,SAM GORDON-KOVEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
20,35,Andrew Halpin,ANDREW HALPIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
21,40,Vinh Bui,VINH BUI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
22,42,Will Lohre,WILL LOHRE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
23,44,Owen Murphy,OWEN MURPHY,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
24,62,Quinn Buermeyer,QUINN BUERMEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
25,64,Leandro Marx,LEANDRO MARX,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
26,91,Aaron Adamson,AARON ADAMSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=bLI70GN%2bmxoOSzVE6DKR62ZL%2fYMLukZIpYtIvde%2f8dk%3d,Rhino Slam,10,8,HIGH FIVE,13,15
0,0,Brandon Malecek,BRANDON MALECEK,0,0,3,3,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
1,1,Jason Holleran,JASON HOLLERAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
2,2,Matthew Bennett,MATTHEW BENNETT,0,0,3,3,1,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
3,4,Jay Froude,JAY FROUDE,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
4,6,Michael Matthis,MICHAEL MATTHIS,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
5,7,Benjamin Lewis,BENJAMIN LEWIS,1,1,0,0,2,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
6,9,Carson Wilder,CARSON WILDER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
7,10,Kaplan Maurer,KAPLAN MAURER,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
8,11,Robert Lewis,ROBERT LEWIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
9,12,Andrew Walch,ANDREW WALCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
10,13,Dalton Smith,DALTON SMITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
11,14,Carter Hollo,CARTER HOLLO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
12,16,Christopher Larocque,CHRISTOPHER LAROCQUE,1,1,3,3,0,3,3,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
13,17,Chris Larberg,CHRIS LARBERG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
14,19,Ethan Pollack,ETHAN POLLACK,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
15,20,Chase Cunningham,CHASE CUNNINGHAM,1,1,0,0,0,3,3,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
16,21,Connor Ughetta,CONNOR UGHETTA,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
17,22,Griffin Miller,GRIFFIN MILLER,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
18,24,Rory Orloff,RORY ORLOFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
19,26,Noah Chambers,NOAH CHAMBERS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
20,27,Kyle Henke,KYLE HENKE,3,3,1,1,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
21,29,Mick Walter,MICK WALTER,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
22,31,Kai Marshall,KAI MARSHALL,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
23,34,Henry Furuta,HENRY FURUTA,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
24,50,Matthew Armour,MATTHEW ARMOUR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
25,83,Mitchell Bennett,MITCHELL BENNETT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
26,99,Joshua Zdrodowski,JOSHUA ZDRODOWSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Doublewide,11,15,Pittsburgh Temper,14,12
0,0,Andrew Kohl,ANDREW KOHL,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
1,1,Max Sheppard,MAX SHEPPARD,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
2,2,Jonathan Mast,JONATHAN MAST,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
3,3,Patrick Earles,PATRICK EARLES,1,1,4,4,1,3,3,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
4,4,David Vatz,DAVID VATZ,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
5,6,Anson Reppermund,ANSON REPPERMUND,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
6,7,Mark Fedorenko,MARK FEDORENKO,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
7,8,Thomas Edmonds,THOMAS EDMONDS,1,1,4,4,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
8,10,Max Thorne,MAX THORNE,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
9,11,Leo Warren,LEO WARREN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
10,12,Justin Abel,JUSTIN ABEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
11,14,Kenny Furdella,KENNY FURDELLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
12,15,Dylan Best,DYLAN BEST,1,1,0,0,2,3,3,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
13,17,Matthew Hanna,MATTHEW HANNA,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
14,24,Alexander Thomas,ALEXANDER THOMAS,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
15,27,Jasper Tom,JASPER TOM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
16,29,Hafeez Shams,HAFEEZ SHAMS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
17,35,Dan Goldstein,DAN GOLDSTEIN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
18,38,Jonah Wisch,JONAH WISCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
19,42,Marcus Ranii-Dropcho,MARCUS RANII-DROPCHO,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
20,43,Jake Rovner,JAKE ROVNER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
21,48,Jimmy Towle,JIMMY TOWLE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
22,49,Sam Vandusen,SAM VANDUSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
23,52,Aaron Collins,AARON COLLINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
24,71,Tad Wissel,TAD WISSEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
25,79,Michael Ing,MICHAEL ING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=b5PxbUHj2rz%2fqdCksIXKS3YkH4AZ4uE05hcu3IN4w9M%3d,Pittsburgh Temper,14,12,Doublewide,11,15
