,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Team,Opp Seed,Opp Score
3,7,Calise Cardenas,CALISE CARDENAS,1,1,0,0,2,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
4,8,Rachel Bradshaw,RACHEL BRADSHAW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
5,9,Qxhna Titcomb,QXHNA TITCOMB,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
6,10,Shira Stern,SHIRA STERN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
7,11,Kaede Yoshida,KAEDE YOSHIDA,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
8,14,Hana Kawai,HANA KAWAI,0,0,2,2,0,2,2,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
9,15,Bailey Zahniser,BAILEY ZAHNISER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
10,16,Cassandra Swafford,CASSANDRA SWAFFORD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
11,17,Dominique Fontenette,DOMINIQUE FONTENETTE,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
12,18,Madeline Gilbert,MADELINE GILBERT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
13,19,Hannah Kreilkamp,HANNAH KREILKAMP,2,2,2,2,0,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
14,20,Kristin (Charlie) Eide,KRISTIN (CHARLIE) EIDE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
15,21,Molly McKeon,MOLLY MCKEON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
16,22,Jack Verzuh,JACK VERZUH,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
17,23,Aimie Kawai,AIMIE KAWAI,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
18,25,Alyssa Weatherford,ALYSSA WEATHERFORD,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
19,27,Julia Snyder,JULIA SNYDER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
20,31,Stephanie Lim,STEPHANIE LIM,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
21,32,Linnea Soo,LINNEA SOO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
22,44,Abbie Abramovich,ABBIE ABRAMOVICH,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
23,81,Charlie Mercer,CHARLIE MERCER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,Seattle Riot,1,15,HUCK,10,12
0,1,Maiko Hara,MAIKO HARA,1,1,4,4,1,2,2,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
1,3,Hiroko Yamashita,HIROKO YAMASHITA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
2,5,Kana Noguchi,KANA NOGUCHI,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
3,6,Noriko Nakamura,NORIKO NAKAMURA,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
4,7,Ayana Takamasu,AYANA TAKAMASU,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
5,8,Ayumi Fujioka,AYUMI FUJIOKA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
6,9,Tsugumi Sakamoto,TSUGUMI SAKAMOTO,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
7,11,Shibata Azuki,SHIBATA AZUKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
8,14,Akari Haruma,AKARI HARUMA,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
9,15,Arisa Kawasaki,ARISA KAWASAKI,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
10,16,Yurika Shimabukuro,YURIKA SHIMABUKURO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
11,18,Haruna Miyaoka,HARUNA MIYAOKA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
12,26,Noe Kogure,NOE KOGURE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
13,27,Reona Oshima,REONA OSHIMA,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
14,31,Yuko Sato,YUKO SATO,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
15,51,Ayami Yamane,AYAMI YAMANE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
16,86,Kana Yanagisawa,KANA YANAGISAWA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=QZb34hdMY38sNI9jBQXLIFZTN4TwK97mmIbt04g7oqM%3d,HUCK,10,12,Seattle Riot,1,15
0,1,Magon Liu,MAGON LIU,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
1,2,Marisa Mead,MARISA MEAD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
2,3,Sharon Lin,SHARON LIN,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
3,6,Sarah Griffith,SARAH GRIFFITH,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
4,7,Octavia Payne,OCTAVIA PAYNE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
5,8,Nancy Sun,NANCY SUN,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
6,9,Marika Austin,MARIKA AUSTIN,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
7,11,Carolyn Finney,CAROLYN FINNEY,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
8,12,Diana Charrier,DIANA CHARRIER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
9,13,Cree Howard,CREE HOWARD,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
10,14,Yelena Gorlin,YELENA GORLIN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
11,15,Julia Butterfield,JULIA BUTTERFIELD,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
12,19,Amel Awadelkarim,AMEL AWADELKARIM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
13,20,Bree Cahn,BREE CAHN,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
14,21,Meeri Chang,MEERI CHANG,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
15,29,Kirstin Johnson,KIRSTIN JOHNSON,0,0,2,2,1,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
16,33,Anna Nazarov,ANNA NAZAROV,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
17,38,Claire McKeever,CLAIRE MCKEEVER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
18,39,Anna Reed,ANNA REED,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
19,44,Maggie Ruden,MAGGIE RUDEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
20,47,Bethany Kaylor,BETHANY KAYLOR,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
21,51,Claire Desmond,CLAIRE DESMOND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
22,66,Lakshmi Narayan,LAKSHMI NARAYAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
23,91,Jessica O'Connor,JESSICA O'CONNOR,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,Fury,3,15,German National Team,9,13
0,3,Sophie Flammer,SOPHIE FLAMMER,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,German National Team,9,13,Fury,3,15
1,4,Caroline Tisson,CAROLINE TISSON,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,German National Team,9,13,Fury,3,15
2,5,Vera Forsch,VERA FORSCH,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=EQqqiq2zBfgsPMX9hly4A%2bMBnKp71%2fvhXp5kKzSOysc%3d,German National Team,9,13,Fury,3,15
