,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,3,0,2,11,14,Wildfire,8,6,Schwa,0,/teams/events/match_report/?EventGameId=Uu9ZW9dSlJgdvCQgyvslkyEpiXQW1r7JJE0qdXanGF0%3d
0,11,0,11,10,14,Wildfire,11,11,Showdown,0,/teams/events/match_report/?EventGameId=AHSM53%2fV6yJLd6EagsfwUJLaf4sxSbQY7Aubw%2bPwZDc%3d
1,10,0,10,11,11,Showdown,10,14,Wildfire,0,/teams/events/match_report/?EventGameId=AHSM53%2fV6yJLd6EagsfwUJLaf4sxSbQY7Aubw%2bPwZDc%3d
0,0,0,0,5,16,BENT,13,6,Schwa,0,/teams/events/match_report/?EventGameId=iqHr%2fIISLvJbQxhFRpHHX%2by6i%2bCugp%2bPaenqsI7RUc0%3d
1,0,0,0,13,6,Schwa,5,16,BENT,0,/teams/events/match_report/?EventGameId=iqHr%2fIISLvJbQxhFRpHHX%2by6i%2bCugp%2bPaenqsI7RUc0%3d
0,8,0,6,8,14,Wildfire,12,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=h9rCJZxyQbd7hPyutxzyy9h8ufWaVaS9ueYPJkfECqo%3d
1,0,0,0,12,2,Seattle Riot,8,14,Wildfire,0,/teams/events/match_report/?EventGameId=h9rCJZxyQbd7hPyutxzyy9h8ufWaVaS9ueYPJkfECqo%3d
0,12,0,11,3,12,Nemesis,13,1,Molly Brown,0,/teams/events/match_report/?EventGameId=5OGGrsOevhR3LZqbW8QHZaZyPmY2gREiZlkBYvJgac8%3d
1,3,0,2,13,1,Molly Brown,3,12,Nemesis,0,/teams/events/match_report/?EventGameId=5OGGrsOevhR3LZqbW8QHZaZyPmY2gREiZlkBYvJgac8%3d
0,9,0,12,10,16,BENT,13,4,Scandal,0,/teams/events/match_report/?EventGameId=rE%2b5o2n0jGTfSTmXbJioxv2Bmr0wyjIFrqOh02DKU38%3d
1,1,0,2,13,4,Scandal,10,16,BENT,0,/teams/events/match_report/?EventGameId=rE%2b5o2n0jGTfSTmXbJioxv2Bmr0wyjIFrqOh02DKU38%3d
0,8,0,10,8,7,Rival,13,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=nP8aT3IQvmCCHHU2cm0UQeX4f8FCjZ0if9YV7yRkXA8%3d
1,8,0,8,13,2,Seattle Riot,8,7,Rival,0,/teams/events/match_report/?EventGameId=nP8aT3IQvmCCHHU2cm0UQeX4f8FCjZ0if9YV7yRkXA8%3d
0,5,0,8,13,15,Phoenix,8,10,Pop,0,/teams/events/match_report/?EventGameId=dxbmD%2fK2yILN8k3DY3AtAt1QyxYVeSx3%2bLb9OCHIZrU%3d
1,13,0,12,8,10,Pop,13,15,Phoenix,0,/teams/events/match_report/?EventGameId=dxbmD%2fK2yILN8k3DY3AtAt1QyxYVeSx3%2bLb9OCHIZrU%3d
0,6,0,8,7,15,Phoenix,13,4,Scandal,0,/teams/events/match_report/?EventGameId=%2f0CThm3RYnzML7RUNqwrSKrwkf%2fcVGdnQ0AqvPPgzLI%3d
1,4,0,7,13,4,Scandal,7,15,Phoenix,0,/teams/events/match_report/?EventGameId=%2f0CThm3RYnzML7RUNqwrSKrwkf%2fcVGdnQ0AqvPPgzLI%3d
0,9,0,9,7,13,LOL,10,8,Underground,0,/teams/events/match_report/?EventGameId=fB%2fod4ybTG1JSU5Ie98YVEXFgoU%2bLyxP%2buUQCgMvDE0%3d
1,4,0,2,10,8,Underground,7,13,LOL,0,/teams/events/match_report/?EventGameId=fB%2fod4ybTG1JSU5Ie98YVEXFgoU%2bLyxP%2buUQCgMvDE0%3d
0,10,0,9,9,9,Heist,10,15,Phoenix,0,/teams/events/match_report/?EventGameId=g9tyAdf11xXidXv1wl1BqCtPWxeMj5p6yKk5AzS8EP0%3d
1,9,0,9,10,15,Phoenix,9,9,Heist,0,/teams/events/match_report/?EventGameId=g9tyAdf11xXidXv1wl1BqCtPWxeMj5p6yKk5AzS8EP0%3d
0,0,0,0,10,14,Wildfire,9,8,Underground,0,/teams/events/match_report/?EventGameId=HnQ5IgZoWg9CnlDCXnQTyh1IykiO3sUq7mHyYr%2b53LE%3d
1,0,0,0,9,8,Underground,10,14,Wildfire,0,/teams/events/match_report/?EventGameId=HnQ5IgZoWg9CnlDCXnQTyh1IykiO3sUq7mHyYr%2b53LE%3d
0,12,0,13,11,14,Wildfire,13,7,Rival,0,/teams/events/match_report/?EventGameId=fuTu%2fl5%2bLVGrDh9T2ikDGnIObaTJ2BGXg1VFb4USgBs%3d
1,7,0,5,13,7,Rival,11,14,Wildfire,0,/teams/events/match_report/?EventGameId=fuTu%2fl5%2bLVGrDh9T2ikDGnIObaTJ2BGXg1VFb4USgBs%3d
0,0,0,0,13,16,BENT,8,13,LOL,0,/teams/events/match_report/?EventGameId=Y%2bRi4Mig6Ef1TqLc8iygboWi2gvcD61dxEX14%2bQshzc%3d
1,0,0,0,8,13,LOL,13,16,BENT,0,/teams/events/match_report/?EventGameId=Y%2bRi4Mig6Ef1TqLc8iygboWi2gvcD61dxEX14%2bQshzc%3d
0,8,0,8,12,5,Nightlock,8,3,Traffic,0,/teams/events/match_report/?EventGameId=e7%2b6%2bKg4w0LLydZRMp8fNnOcJHdvsd3GFc%2fOiruMLyo%3d
1,12,0,12,8,3,Traffic,12,5,Nightlock,0,/teams/events/match_report/?EventGameId=e7%2b6%2bKg4w0LLydZRMp8fNnOcJHdvsd3GFc%2fOiruMLyo%3d
0,9,0,9,11,16,BENT,10,8,Underground,0,/teams/events/match_report/?EventGameId=SwPK%2b3NDZzAJsKs2K7ByCzTQMFMdsPKHDm%2f2peA0mqc%3d
1,5,0,3,10,8,Underground,11,16,BENT,0,/teams/events/match_report/?EventGameId=SwPK%2b3NDZzAJsKs2K7ByCzTQMFMdsPKHDm%2f2peA0mqc%3d
0,6,0,6,13,2,Seattle Riot,7,15,Phoenix,0,/teams/events/match_report/?EventGameId=56XG2ieX2jcHCZGsV5mzAslBe8d8OWtVSqG4z15VD1U%3d
1,6,0,10,7,15,Phoenix,13,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=56XG2ieX2jcHCZGsV5mzAslBe8d8OWtVSqG4z15VD1U%3d
0,2,0,2,10,10,Pop,9,14,Wildfire,0,/teams/events/match_report/?EventGameId=f4dxkg2qYycWyrR85b%2bfGQtZbtvZlZrkdq6Q9kStoQs%3d
1,9,0,10,9,14,Wildfire,10,10,Pop,0,/teams/events/match_report/?EventGameId=f4dxkg2qYycWyrR85b%2bfGQtZbtvZlZrkdq6Q9kStoQs%3d
0,7,0,8,9,12,Nemesis,10,11,Showdown,0,/teams/events/match_report/?EventGameId=mEphIgJk5bUdvNbwNlXEQQ0E%2fB34cd0f3MCTjdxh0Rc%3d
1,7,0,6,10,11,Showdown,9,12,Nemesis,0,/teams/events/match_report/?EventGameId=mEphIgJk5bUdvNbwNlXEQQ0E%2fB34cd0f3MCTjdxh0Rc%3d
0,12,0,12,7,11,Showdown,13,7,Rival,0,/teams/events/match_report/?EventGameId=iwh0pnIjQpIvA3QMYHWZZRE8HLzTbR1R2ZrBlSmG89w%3d
1,7,0,7,13,7,Rival,7,11,Showdown,0,/teams/events/match_report/?EventGameId=iwh0pnIjQpIvA3QMYHWZZRE8HLzTbR1R2ZrBlSmG89w%3d
0,11,0,10,10,7,Rival,12,1,Molly Brown,0,/teams/events/match_report/?EventGameId=GmMZ3LNw98WfakUlzbOce%2bqA5NPZnzYfWV5nrsaBilQ%3d
1,10,0,10,12,1,Molly Brown,10,7,Rival,0,/teams/events/match_report/?EventGameId=GmMZ3LNw98WfakUlzbOce%2bqA5NPZnzYfWV5nrsaBilQ%3d
0,10,0,11,14,12,Nemesis,12,8,Underground,0,/teams/events/match_report/?EventGameId=GjaFmIhn%2bTbYF25FRnpY%2bZg4lSk0xPbe1S43szi7eVo%3d
1,13,0,13,12,8,Underground,14,12,Nemesis,0,/teams/events/match_report/?EventGameId=GjaFmIhn%2bTbYF25FRnpY%2bZg4lSk0xPbe1S43szi7eVo%3d
0,7,0,8,10,12,Nemesis,9,10,Pop,0,/teams/events/match_report/?EventGameId=TxRUR5ynafKtcZ7yBKKUH4kLpEe3irsU%2bKm6JfeBu8I%3d
1,10,0,10,9,10,Pop,10,12,Nemesis,0,/teams/events/match_report/?EventGameId=TxRUR5ynafKtcZ7yBKKUH4kLpEe3irsU%2bKm6JfeBu8I%3d
0,8,0,7,10,9,Heist,8,5,Nightlock,0,/teams/events/match_report/?EventGameId=wZMp%2bNgtbidalOrMClzSldREPRONA%2bNVp6ePzpN49lo%3d
1,7,0,10,8,5,Nightlock,10,9,Heist,0,/teams/events/match_report/?EventGameId=wZMp%2bNgtbidalOrMClzSldREPRONA%2bNVp6ePzpN49lo%3d
0,13,0,12,11,11,Showdown,13,3,Traffic,0,/teams/events/match_report/?EventGameId=YHzek1Gav0PVxtUHkYW5ZiOeGHmbrq1OkuboGDMDgGg%3d
1,10,0,10,13,3,Traffic,11,11,Showdown,0,/teams/events/match_report/?EventGameId=YHzek1Gav0PVxtUHkYW5ZiOeGHmbrq1OkuboGDMDgGg%3d
0,11,0,8,13,15,Phoenix,11,6,Schwa,0,/teams/events/match_report/?EventGameId=FhgjXIiJ0yXOCBtBxKGq%2flrvNu8u8N7pidQ6TWGSI60%3d
1,11,0,12,11,6,Schwa,13,15,Phoenix,0,/teams/events/match_report/?EventGameId=FhgjXIiJ0yXOCBtBxKGq%2flrvNu8u8N7pidQ6TWGSI60%3d
0,13,0,13,10,10,Pop,13,3,Traffic,0,/teams/events/match_report/?EventGameId=Ozv1csLDKluX70c5oefbaPE9HQdxSGZ2us0WPdJxbe4%3d
1,6,0,10,13,3,Traffic,10,10,Pop,0,/teams/events/match_report/?EventGameId=Ozv1csLDKluX70c5oefbaPE9HQdxSGZ2us0WPdJxbe4%3d
0,12,0,11,2,13,LOL,13,1,Molly Brown,0,/teams/events/match_report/?EventGameId=wd45Hsg5lgwzZh3xfQLpSPPIGUfYfDKj1O7TiJPHYng%3d
1,1,0,1,13,1,Molly Brown,2,13,LOL,0,/teams/events/match_report/?EventGameId=wd45Hsg5lgwzZh3xfQLpSPPIGUfYfDKj1O7TiJPHYng%3d
0,13,0,13,9,6,Schwa,13,7,Rival,0,/teams/events/match_report/?EventGameId=2jY4hKsTlEr7F2OgsHSf35n7mnVdvByitHh8AKo92a4%3d
1,9,0,8,13,7,Rival,9,6,Schwa,0,/teams/events/match_report/?EventGameId=2jY4hKsTlEr7F2OgsHSf35n7mnVdvByitHh8AKo92a4%3d
0,13,0,13,6,10,Pop,13,6,Schwa,0,/teams/events/match_report/?EventGameId=xw1ThOdld78y%2fXljZARgBamRigTc%2fhg8ToydDZz4MnQ%3d
1,6,0,6,13,6,Schwa,6,10,Pop,0,/teams/events/match_report/?EventGameId=xw1ThOdld78y%2fXljZARgBamRigTc%2fhg8ToydDZz4MnQ%3d
0,0,0,0,7,13,LOL,9,10,Pop,0,/teams/events/match_report/?EventGameId=s3sRB6TAbavvVZbYwFIo4ASM4dfQc4TOGuXJ3eb%2bZdY%3d
1,0,0,0,9,10,Pop,7,13,LOL,0,/teams/events/match_report/?EventGameId=s3sRB6TAbavvVZbYwFIo4ASM4dfQc4TOGuXJ3eb%2bZdY%3d
0,12,0,12,10,6,Schwa,12,3,Traffic,0,/teams/events/match_report/?EventGameId=V01he9YeHUeGEkLhi9Pg6nfWqKSV2rCT%2bYftMzW3ing%3d
1,8,0,7,12,3,Traffic,10,6,Schwa,0,/teams/events/match_report/?EventGameId=V01he9YeHUeGEkLhi9Pg6nfWqKSV2rCT%2bYftMzW3ing%3d
0,6,0,6,13,5,Nightlock,6,9,Heist,0,/teams/events/match_report/?EventGameId=36TgR7dod%2fUCkGHQiJo3D99GUbnSDUxf8hW%2bvkEGquk%3d
1,11,0,12,6,9,Heist,13,5,Nightlock,0,/teams/events/match_report/?EventGameId=36TgR7dod%2fUCkGHQiJo3D99GUbnSDUxf8hW%2bvkEGquk%3d
0,11,0,11,13,5,Nightlock,11,12,Nemesis,0,/teams/events/match_report/?EventGameId=8O5buq3SIcfM9kV7Pzk%2bkFtpF9O%2fqI68ORaDwCSoyGE%3d
1,12,0,13,11,12,Nemesis,13,5,Nightlock,0,/teams/events/match_report/?EventGameId=8O5buq3SIcfM9kV7Pzk%2bkFtpF9O%2fqI68ORaDwCSoyGE%3d
0,7,0,9,5,8,Underground,12,1,Molly Brown,0,/teams/events/match_report/?EventGameId=06nImakX44xML6DxHlTTBvUxEjBRaH9F0wryPmvHhMk%3d
1,5,0,4,12,1,Molly Brown,5,8,Underground,0,/teams/events/match_report/?EventGameId=06nImakX44xML6DxHlTTBvUxEjBRaH9F0wryPmvHhMk%3d
0,6,0,10,6,11,Showdown,13,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=mvuJrEGovUqdiPcsu8qW4CFdsE6wP6giCbZNIHrJz08%3d
1,6,0,6,13,2,Seattle Riot,6,11,Showdown,0,/teams/events/match_report/?EventGameId=mvuJrEGovUqdiPcsu8qW4CFdsE6wP6giCbZNIHrJz08%3d
0,13,0,12,9,8,Underground,13,9,Heist,0,/teams/events/match_report/?EventGameId=8akSi%2fZGOyBzo5AOS7derxXKqY3C7HSIOl7Zi1Ma8wk%3d
1,7,0,8,13,9,Heist,9,8,Underground,0,/teams/events/match_report/?EventGameId=8akSi%2fZGOyBzo5AOS7derxXKqY3C7HSIOl7Zi1Ma8wk%3d
0,7,0,6,13,2,Seattle Riot,7,5,Nightlock,0,/teams/events/match_report/?EventGameId=dn0AlNzUTCpcHagSz03946uGgmcURfF3BhVn%2boY5s0w%3d
1,7,0,10,7,5,Nightlock,13,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=dn0AlNzUTCpcHagSz03946uGgmcURfF3BhVn%2boY5s0w%3d
0,8,0,8,13,4,Scandal,7,3,Traffic,0,/teams/events/match_report/?EventGameId=hO8GcUBI33TlZdEd5ISiHWb4vXsY2G14JlcYcvNfSl8%3d
1,11,0,13,7,3,Traffic,13,4,Scandal,0,/teams/events/match_report/?EventGameId=hO8GcUBI33TlZdEd5ISiHWb4vXsY2G14JlcYcvNfSl8%3d
0,10,0,10,11,3,Traffic,10,7,Rival,0,/teams/events/match_report/?EventGameId=aCuJZYStZic3s69wRLrLjGWgBUQHg3Kr2h%2fYhFzSLZk%3d
1,11,0,11,10,7,Rival,11,3,Traffic,0,/teams/events/match_report/?EventGameId=aCuJZYStZic3s69wRLrLjGWgBUQHg3Kr2h%2fYhFzSLZk%3d
0,0,0,0,9,16,BENT,11,5,Nightlock,0,/teams/events/match_report/?EventGameId=GAJXkfEEZibBEGOmgPEMD8VyckmQ95Gg0w0GR75XKgE%3d
1,0,0,0,11,5,Nightlock,9,16,BENT,0,/teams/events/match_report/?EventGameId=GAJXkfEEZibBEGOmgPEMD8VyckmQ95Gg0w0GR75XKgE%3d
0,11,0,10,9,4,Scandal,13,1,Molly Brown,0,/teams/events/match_report/?EventGameId=1YB0HfbwhJe9yqq%2f3ArvTSQjudVpjk6jdusje%2bngvQA%3d
1,9,0,9,13,1,Molly Brown,9,4,Scandal,0,/teams/events/match_report/?EventGameId=1YB0HfbwhJe9yqq%2f3ArvTSQjudVpjk6jdusje%2bngvQA%3d
0,13,0,13,12,9,Heist,13,4,Scandal,0,/teams/events/match_report/?EventGameId=3NkYG3htv7NxzAnsKpA9VIerOdp2pBlGcDw5v3NIYb0%3d
1,12,0,12,13,4,Scandal,12,9,Heist,0,/teams/events/match_report/?EventGameId=3NkYG3htv7NxzAnsKpA9VIerOdp2pBlGcDw5v3NIYb0%3d
0,9,0,9,11,9,Heist,10,7,Rival,0,/teams/events/match_report/?EventGameId=4jcUurnKzVS%2bd7mGB%2fzKwS8XsCJ282b4XRSZ%2beqDPTc%3d
1,11,0,10,10,7,Rival,11,9,Heist,0,/teams/events/match_report/?EventGameId=4jcUurnKzVS%2bd7mGB%2fzKwS8XsCJ282b4XRSZ%2beqDPTc%3d
0,10,0,9,12,2,Seattle Riot,11,1,Molly Brown,0,/teams/events/match_report/?EventGameId=MzI5F%2fDD8kRnrgszj8XmVgRooBtpo7tLud28MjMlFvM%3d
1,7,0,10,11,1,Molly Brown,12,2,Seattle Riot,0,/teams/events/match_report/?EventGameId=MzI5F%2fDD8kRnrgszj8XmVgRooBtpo7tLud28MjMlFvM%3d
