,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,15,7,15,11,1,Carleton College,15,9,Pittsburgh,9,/teams/events/match_report/?EventGameId=Q%2fmmRXFE9MGatPxquXi2TIuEF%2bORcU%2fiPoov29Q1B5o%3d
0,4,2,4,15,1,Carleton College,4,6,Georgia,19,/teams/events/match_report/?EventGameId=CuPGkC43I%2bFgGyVkXP3aRj%2fSlOe2jR7lT4dX0bWSkbw%3d
1,15,6,15,4,6,Georgia,15,1,Carleton College,9,/teams/events/match_report/?EventGameId=CuPGkC43I%2bFgGyVkXP3aRj%2fSlOe2jR7lT4dX0bWSkbw%3d
0,11,14,11,14,18,Connecticut,11,15,Maryland,25,/teams/events/match_report/?EventGameId=%2fs4UUwXS0O%2bhaUKnP1RZ54h6i%2fiELD4hUl5zNafXyWk%3d
1,14,8,14,11,15,Maryland,14,18,Connecticut,22,/teams/events/match_report/?EventGameId=%2fs4UUwXS0O%2bhaUKnP1RZ54h6i%2fiELD4hUl5zNafXyWk%3d
0,15,4,15,8,17,Northwestern,15,1,Carleton College,12,/teams/events/match_report/?EventGameId=%2buaZu1LhXTZqvilW402h9NECQ%2bIn%2fMlNnN%2bPWyNTF9o%3d
1,8,7,8,15,1,Carleton College,8,17,Northwestern,22,/teams/events/match_report/?EventGameId=%2buaZu1LhXTZqvilW402h9NECQ%2bIn%2fMlNnN%2bPWyNTF9o%3d
0,15,7,15,6,20,Florida State,15,4,Brown,8,/teams/events/match_report/?EventGameId=cZtOhsOElFEjiQZ8K%2bQ0oMxRIF3KIMNTaTsppY6C5DU%3d
1,6,2,6,15,4,Brown,6,20,Florida State,16,/teams/events/match_report/?EventGameId=cZtOhsOElFEjiQZ8K%2bQ0oMxRIF3KIMNTaTsppY6C5DU%3d
0,14,5,15,14,16,Victoria,15,13,Auburn,15,/teams/events/match_report/?EventGameId=BV%2bMzE3yp3ViQrZa28IKp%2fuj5TcAAtykbLun6ts2UZQ%3d
1,14,9,14,15,13,Auburn,14,16,Victoria,16,/teams/events/match_report/?EventGameId=BV%2bMzE3yp3ViQrZa28IKp%2fuj5TcAAtykbLun6ts2UZQ%3d
0,15,9,15,6,19,Georgetown,15,3,Oregon,11,/teams/events/match_report/?EventGameId=2xb2bJVNV402QHMAHM8ItAJ%2bix5UbswJQES2PmIjP4Y%3d
1,6,5,6,15,3,Oregon,6,19,Georgetown,17,/teams/events/match_report/?EventGameId=2xb2bJVNV402QHMAHM8ItAJ%2bix5UbswJQES2PmIjP4Y%3d
0,15,6,15,8,16,Victoria,15,4,Brown,10,/teams/events/match_report/?EventGameId=cigbjixmo10XYu%2bokCNITiBazC8rcZqob%2fzaKSVodc0%3d
1,8,7,8,15,4,Brown,8,16,Victoria,12,/teams/events/match_report/?EventGameId=cigbjixmo10XYu%2bokCNITiBazC8rcZqob%2fzaKSVodc0%3d
0,14,10,14,11,20,Florida State,14,5,Washington,12,/teams/events/match_report/?EventGameId=DOa2jT%2bH3rCca6PZHVGY%2fGDYis%2f8uNv1bCc7xau7vmM%3d
1,11,5,11,14,5,Washington,11,20,Florida State,13,/teams/events/match_report/?EventGameId=DOa2jT%2bH3rCca6PZHVGY%2fGDYis%2f8uNv1bCc7xau7vmM%3d
0,15,9,15,8,13,Auburn,15,8,Massachusetts,13,/teams/events/match_report/?EventGameId=kXPfRc%2fnLytnWPey5KxXPft%2bAvq0zEz9kiCJoE9iWZI%3d
1,8,2,8,15,8,Massachusetts,8,13,Auburn,19,/teams/events/match_report/?EventGameId=kXPfRc%2fnLytnWPey5KxXPft%2bAvq0zEz9kiCJoE9iWZI%3d
0,15,7,15,7,12,Stanford,15,8,Massachusetts,4,/teams/events/match_report/?EventGameId=JcbnhBCoBV%2fFJNyyOkqpIhByZcz%2b97lehBdn5RV8ahI%3d
1,7,6,7,15,8,Massachusetts,7,12,Stanford,11,/teams/events/match_report/?EventGameId=JcbnhBCoBV%2fFJNyyOkqpIhByZcz%2b97lehBdn5RV8ahI%3d
0,11,8,11,13,11,Texas,10,7,Minnesota,20,/teams/events/match_report/?EventGameId=E8bAwzQiZaup1hjgx0HHThT3Lc2Xus9phKAneid23xA%3d
1,13,6,13,10,7,Minnesota,13,11,Texas,20,/teams/events/match_report/?EventGameId=E8bAwzQiZaup1hjgx0HHThT3Lc2Xus9phKAneid23xA%3d
0,14,9,15,8,18,Connecticut,15,2,North Carolina,9,/teams/events/match_report/?EventGameId=oYMdvQwRZciiOzYGZKo01tyfsjxlRxMDi3oBZn9F4D4%3d
1,7,3,7,15,2,North Carolina,8,18,Connecticut,16,/teams/events/match_report/?EventGameId=oYMdvQwRZciiOzYGZKo01tyfsjxlRxMDi3oBZn9F4D4%3d
0,12,10,12,10,12,Stanford,12,1,Carleton College,11,/teams/events/match_report/?EventGameId=CoYMw648PIZOndD1wsnydRIDZ3uU2PAspWUCCvQedHc%3d
1,10,7,10,12,1,Carleton College,10,12,Stanford,10,/teams/events/match_report/?EventGameId=CoYMw648PIZOndD1wsnydRIDZ3uU2PAspWUCCvQedHc%3d
0,10,7,10,15,17,Northwestern,10,12,Stanford,18,/teams/events/match_report/?EventGameId=szdUkRr3HKUgvwTgpMRFqLUU5nZZoK5JUtMk%2fADvoWg%3d
1,15,7,15,10,12,Stanford,15,17,Northwestern,16,/teams/events/match_report/?EventGameId=szdUkRr3HKUgvwTgpMRFqLUU5nZZoK5JUtMk%2fADvoWg%3d
0,11,1,11,15,2,North Carolina,11,5,Washington,12,/teams/events/match_report/?EventGameId=x0k%2fqf8D44AsSb5H2hoREiEB%2btiAs516S%2f2nkO%2fzV%2b8%3d
1,15,6,15,11,5,Washington,15,2,North Carolina,9,/teams/events/match_report/?EventGameId=x0k%2fqf8D44AsSb5H2hoREiEB%2btiAs516S%2f2nkO%2fzV%2b8%3d
0,13,3,15,11,19,Georgetown,15,14,William & Mary,13,/teams/events/match_report/?EventGameId=sNTXwvZwCNFWMJpE3ThN89VLhiGNzt5EAmL6CASLCmk%3d
1,10,6,11,15,14,William & Mary,11,19,Georgetown,13,/teams/events/match_report/?EventGameId=sNTXwvZwCNFWMJpE3ThN89VLhiGNzt5EAmL6CASLCmk%3d
0,12,3,12,15,5,Washington,12,8,Massachusetts,5,/teams/events/match_report/?EventGameId=e2cz%2fJmj3fg%2bwjGsj9u%2bpgZu3QnFCZq1Zb%2bx75FZVwc%3d
1,15,2,15,12,8,Massachusetts,15,5,Washington,2,/teams/events/match_report/?EventGameId=e2cz%2fJmj3fg%2bwjGsj9u%2bpgZu3QnFCZq1Zb%2bx75FZVwc%3d
0,13,7,13,14,2,North Carolina,13,3,Oregon,15,/teams/events/match_report/?EventGameId=B9MsRf6nIhmhTCeyc9IKAmJvWhNznJtsymjS8bBmHg8%3d
1,14,7,14,13,3,Oregon,14,2,North Carolina,14,/teams/events/match_report/?EventGameId=B9MsRf6nIhmhTCeyc9IKAmJvWhNznJtsymjS8bBmHg8%3d
0,14,18,14,13,15,Maryland,14,6,Georgia,29,/teams/events/match_report/?EventGameId=LtWsqwqQF4JAJcmR3T1R1eKTDwRXVlMz5fS0oeS8CEE%3d
1,13,14,13,14,6,Georgia,13,15,Maryland,31,/teams/events/match_report/?EventGameId=LtWsqwqQF4JAJcmR3T1R1eKTDwRXVlMz5fS0oeS8CEE%3d
0,12,7,12,14,5,Washington,12,4,Brown,10,/teams/events/match_report/?EventGameId=r44ON29inKusy1wTHHizZXlyQ9o9%2bhfZZAssyqnoe1c%3d
1,14,7,14,12,4,Brown,14,5,Washington,10,/teams/events/match_report/?EventGameId=r44ON29inKusy1wTHHizZXlyQ9o9%2bhfZZAssyqnoe1c%3d
0,8,5,8,15,9,Pittsburgh,8,10,Wisconsin,12,/teams/events/match_report/?EventGameId=mOxmrAIpP3NVDWNlbkTALqMYOmLtAbo3sx%2fNojTFMiQ%3d
1,15,7,15,8,10,Wisconsin,15,9,Pittsburgh,6,/teams/events/match_report/?EventGameId=mOxmrAIpP3NVDWNlbkTALqMYOmLtAbo3sx%2fNojTFMiQ%3d
0,13,4,13,15,3,Oregon,13,4,Brown,11,/teams/events/match_report/?EventGameId=%2byQ6p%2bh2n4PqchK31GDOMTbiitrS8nZDBBrY3MZ2Rfk%3d
1,15,5,15,13,4,Brown,15,3,Oregon,10,/teams/events/match_report/?EventGameId=%2byQ6p%2bh2n4PqchK31GDOMTbiitrS8nZDBBrY3MZ2Rfk%3d
0,11,12,11,10,15,Maryland,11,10,Wisconsin,33,/teams/events/match_report/?EventGameId=09hssGS5KFzNAAhYq6u5sRIWQ0sN1l1Wd76Nwv6RoaI%3d
1,10,15,10,11,10,Wisconsin,10,15,Maryland,31,/teams/events/match_report/?EventGameId=09hssGS5KFzNAAhYq6u5sRIWQ0sN1l1Wd76Nwv6RoaI%3d
0,15,6,15,9,20,Florida State,15,9,Pittsburgh,9,/teams/events/match_report/?EventGameId=qwlkovSN%2frao3e4sV09Mik2JAQAw%2bV%2b50n%2f7ZBq3zVU%3d
1,9,3,9,15,9,Pittsburgh,9,20,Florida State,14,/teams/events/match_report/?EventGameId=qwlkovSN%2frao3e4sV09Mik2JAQAw%2bV%2b50n%2f7ZBq3zVU%3d
0,10,8,10,14,2,North Carolina,10,9,Pittsburgh,16,/teams/events/match_report/?EventGameId=YjhmClh%2blTtvrtjHM0oDCiaI11SPd5yb9kKkxzDDe2o%3d
1,14,3,14,10,9,Pittsburgh,14,2,North Carolina,14,/teams/events/match_report/?EventGameId=YjhmClh%2blTtvrtjHM0oDCiaI11SPd5yb9kKkxzDDe2o%3d
0,9,5,10,15,10,Wisconsin,10,6,Georgia,18,/teams/events/match_report/?EventGameId=R8s9C57iL8LBG94p7h6zTf2vsqoXMHdnvNLjfSnMsYM%3d
1,15,4,15,10,6,Georgia,15,10,Wisconsin,14,/teams/events/match_report/?EventGameId=R8s9C57iL8LBG94p7h6zTf2vsqoXMHdnvNLjfSnMsYM%3d
0,15,6,15,8,11,Texas,15,2,North Carolina,7,/teams/events/match_report/?EventGameId=s334wCCWa9OGMjJ2j6bMB4KBpC0uqVhhhSWajjaWnXY%3d
1,8,3,8,15,2,North Carolina,8,11,Texas,8,/teams/events/match_report/?EventGameId=s334wCCWa9OGMjJ2j6bMB4KBpC0uqVhhhSWajjaWnXY%3d
0,12,5,11,15,20,Florida State,12,16,Victoria,16,/teams/events/match_report/?EventGameId=AsSdk7fxfkao1pHknK%2fYqmwNuyFYIdFd2d%2bODS3yBdk%3d
1,15,8,15,12,16,Victoria,15,20,Florida State,16,/teams/events/match_report/?EventGameId=AsSdk7fxfkao1pHknK%2fYqmwNuyFYIdFd2d%2bODS3yBdk%3d
0,10,10,10,12,17,Northwestern,10,13,Auburn,20,/teams/events/match_report/?EventGameId=xwLXeraZkzOluSxAGIQ5R0WF%2bwxHNysAMnVHnGfH99U%3d
1,12,10,12,10,13,Auburn,12,17,Northwestern,20,/teams/events/match_report/?EventGameId=xwLXeraZkzOluSxAGIQ5R0WF%2bwxHNysAMnVHnGfH99U%3d
0,13,12,13,9,14,William & Mary,13,11,Texas,23,/teams/events/match_report/?EventGameId=Y%2fiEH7n6S1jJgYSbhYCvCijgRkFgo5epUmFrsiz094g%3d
1,9,8,9,13,11,Texas,9,14,William & Mary,26,/teams/events/match_report/?EventGameId=Y%2fiEH7n6S1jJgYSbhYCvCijgRkFgo5epUmFrsiz094g%3d
0,15,4,14,11,16,Victoria,15,5,Washington,20,/teams/events/match_report/?EventGameId=DxjjTGX%2f8Fed6O%2fdqzTvHXrI%2bnE%2fwbN4Hl68Qyrw2nA%3d
1,11,4,10,15,5,Washington,11,16,Victoria,21,/teams/events/match_report/?EventGameId=DxjjTGX%2f8Fed6O%2fdqzTvHXrI%2bnE%2fwbN4Hl68Qyrw2nA%3d
0,15,6,15,11,18,Connecticut,15,11,Texas,8,/teams/events/match_report/?EventGameId=J0zcibq8JeD%2bPXT8qyNPaIFBw2WaIQUy6c1DWbePFGM%3d
1,11,4,11,15,11,Texas,11,18,Connecticut,13,/teams/events/match_report/?EventGameId=J0zcibq8JeD%2bPXT8qyNPaIFBw2WaIQUy6c1DWbePFGM%3d
0,15,9,15,8,10,Wisconsin,15,3,Oregon,12,/teams/events/match_report/?EventGameId=NpODvF7d4750WBI28td1Wb%2fu3KhSzJ3cGX45iFxsMuc%3d
1,8,10,8,15,3,Oregon,8,10,Wisconsin,15,/teams/events/match_report/?EventGameId=NpODvF7d4750WBI28td1Wb%2fu3KhSzJ3cGX45iFxsMuc%3d
0,15,5,15,4,7,Minnesota,15,2,North Carolina,4,/teams/events/match_report/?EventGameId=3DwPxJnr1VTGFV4zhR%2bmVyUzAdVO8hVNi3WFtS3bIqU%3d
1,4,0,4,15,2,North Carolina,4,7,Minnesota,15,/teams/events/match_report/?EventGameId=3DwPxJnr1VTGFV4zhR%2bmVyUzAdVO8hVNi3WFtS3bIqU%3d
