,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,0,0,0,7,15,Prairie Fire,13,14,Voodoo,0,/teams/events/match_report/?EventGameId=XQJFpyZHoP0ZgUwSmjv7t2Ut4QIu8CLZW5U0dRygArM%3d
1,0,0,0,13,14,Voodoo,7,15,Prairie Fire,0,/teams/events/match_report/?EventGameId=XQJFpyZHoP0ZgUwSmjv7t2Ut4QIu8CLZW5U0dRygArM%3d
0,4,1,3,5,15,Prairie Fire,13,3,Sockeye,3,/teams/events/match_report/?EventGameId=MmdyNB2XCqNzuzyv2NrLnKgglp2bWUYcR0haim3xst4%3d
1,5,1,4,13,3,Sockeye,5,15,Prairie Fire,9,/teams/events/match_report/?EventGameId=MmdyNB2XCqNzuzyv2NrLnKgglp2bWUYcR0haim3xst4%3d
0,0,0,0,8,11,Chain Lightning,13,13,Patrol,0,/teams/events/match_report/?EventGameId=mvPGIIsoGtY5Y61g34grade6kxmpOk7BPOSRwFZzou4%3d
1,0,0,0,13,13,Patrol,8,11,Chain Lightning,0,/teams/events/match_report/?EventGameId=mvPGIIsoGtY5Y61g34grade6kxmpOk7BPOSRwFZzou4%3d
0,3,0,3,7,13,Patrol,13,12,SoCal Condors,0,/teams/events/match_report/?EventGameId=TUWRtzeFuidh3r55AeFbCK0D0LlL%2bs5N%2bIE0wPn9s94%3d
1,7,0,7,13,12,SoCal Condors,7,13,Patrol,0,/teams/events/match_report/?EventGameId=TUWRtzeFuidh3r55AeFbCK0D0LlL%2bs5N%2bIE0wPn9s94%3d
0,0,0,0,13,6,Sub Zero,6,16,Inception,0,/teams/events/match_report/?EventGameId=2T4LE8AVro9gTettvLMPDbhWAX21OkFgVwcAQDTOk0w%3d
1,0,0,0,6,16,Inception,13,6,Sub Zero,0,/teams/events/match_report/?EventGameId=2T4LE8AVro9gTettvLMPDbhWAX21OkFgVwcAQDTOk0w%3d
0,6,3,8,9,13,Patrol,13,8,Johnny Bravo,4,/teams/events/match_report/?EventGameId=lV%2fbypgrQ%2bAhtWAovUK42cff9SISQvTBff3nV24MMxI%3d
1,9,2,9,13,8,Johnny Bravo,9,13,Patrol,5,/teams/events/match_report/?EventGameId=lV%2fbypgrQ%2bAhtWAovUK42cff9SISQvTBff3nV24MMxI%3d
0,0,0,0,13,3,Sockeye,12,4,Truck Stop,0,/teams/events/match_report/?EventGameId=x0axuXeqLOmpBo3pZR%2fvQYdNfQ4pbD7fZzIqU2rrKho%3d
1,0,0,0,12,4,Truck Stop,13,3,Sockeye,0,/teams/events/match_report/?EventGameId=x0axuXeqLOmpBo3pZR%2fvQYdNfQ4pbD7fZzIqU2rrKho%3d
0,12,7,13,6,5,Doublewide,13,4,Truck Stop,7,/teams/events/match_report/?EventGameId=mwLXP%2bTKoOwXXIbFdCg50G2%2bQ8TDgVopWxdDYWaUhYE%3d
1,6,2,5,13,4,Truck Stop,6,5,Doublewide,12,/teams/events/match_report/?EventGameId=mwLXP%2bTKoOwXXIbFdCg50G2%2bQ8TDgVopWxdDYWaUhYE%3d
0,2,0,1,8,8,Johnny Bravo,13,1,PoNY,0,/teams/events/match_report/?EventGameId=tOqsSu18SI0uxw3Dzw%2fqUTMLV7iUtHexyOj%2fWFv68fI%3d
1,4,2,6,13,1,PoNY,8,8,Johnny Bravo,0,/teams/events/match_report/?EventGameId=tOqsSu18SI0uxw3Dzw%2fqUTMLV7iUtHexyOj%2fWFv68fI%3d
0,6,2,4,9,15,Prairie Fire,13,10,GOAT,4,/teams/events/match_report/?EventGameId=dQVUTLen48nb7qcUZ%2fN4uB6NUz%2fJkRQMqIjS1mJpxYM%3d
1,9,1,9,13,10,GOAT,9,15,Prairie Fire,7,/teams/events/match_report/?EventGameId=dQVUTLen48nb7qcUZ%2fN4uB6NUz%2fJkRQMqIjS1mJpxYM%3d
0,0,0,0,11,7,Chicago Machine,10,1,PoNY,0,/teams/events/match_report/?EventGameId=lmyb7B54Xsv9PP5s%2fF1lzfZE8EPYDtmIHTkYtcIE5kI%3d
1,0,0,0,10,1,PoNY,11,7,Chicago Machine,0,/teams/events/match_report/?EventGameId=lmyb7B54Xsv9PP5s%2fF1lzfZE8EPYDtmIHTkYtcIE5kI%3d
0,11,1,11,7,9,Rhino Slam!,13,4,Truck Stop,0,/teams/events/match_report/?EventGameId=Vv49XVxa%2fX5xLwTBkAZ117Ad1EAwDMNskEylukhFU2c%3d
1,2,0,1,13,4,Truck Stop,7,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=Vv49XVxa%2fX5xLwTBkAZ117Ad1EAwDMNskEylukhFU2c%3d
0,0,0,0,8,9,Rhino Slam!,12,3,Sockeye,0,/teams/events/match_report/?EventGameId=ZjvE%2b5dRRQxfsAl52J49Ceo%2bgqBrC3b1%2bKUxqfMbjnU%3d
1,0,0,0,12,3,Sockeye,8,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=ZjvE%2b5dRRQxfsAl52J49Ceo%2bgqBrC3b1%2bKUxqfMbjnU%3d
0,0,0,0,13,12,SoCal Condors,8,15,Prairie Fire,0,/teams/events/match_report/?EventGameId=iEjeZQMxWRIXvmjkrfrzycDvSOGYuuLPcgnIJsFxT6I%3d
1,0,0,0,8,15,Prairie Fire,13,12,SoCal Condors,0,/teams/events/match_report/?EventGameId=iEjeZQMxWRIXvmjkrfrzycDvSOGYuuLPcgnIJsFxT6I%3d
0,0,0,0,13,10,GOAT,8,1,PoNY,0,/teams/events/match_report/?EventGameId=IG0BfznPeZCWzD3BYTLkiiAVvMFa59C42IL4Tb7DMYs%3d
1,0,0,0,8,1,PoNY,13,10,GOAT,0,/teams/events/match_report/?EventGameId=IG0BfznPeZCWzD3BYTLkiiAVvMFa59C42IL4Tb7DMYs%3d
0,1,2,0,11,13,Patrol,12,1,PoNY,0,/teams/events/match_report/?EventGameId=K8q5%2fcIy6LrW91cbAhWMehVzi4xfON3p0gQVFi3WFRw%3d
1,10,2,10,12,1,PoNY,11,13,Patrol,2,/teams/events/match_report/?EventGameId=K8q5%2fcIy6LrW91cbAhWMehVzi4xfON3p0gQVFi3WFRw%3d
0,0,0,0,6,9,Rhino Slam!,13,1,PoNY,0,/teams/events/match_report/?EventGameId=W6Sir1ikHViC%2fEcn85L3QdrtctJg7vUK8CefgS3wnE8%3d
1,0,0,0,13,1,PoNY,6,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=W6Sir1ikHViC%2fEcn85L3QdrtctJg7vUK8CefgS3wnE8%3d
0,0,0,0,13,2,Revolver,7,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=32zqEfzqQGGge%2fiGR2flbm4s0LeZ3jzESCtNBtYmCM0%3d
1,0,0,0,7,9,Rhino Slam!,13,2,Revolver,0,/teams/events/match_report/?EventGameId=32zqEfzqQGGge%2fiGR2flbm4s0LeZ3jzESCtNBtYmCM0%3d
0,4,1,5,11,7,Chicago Machine,13,2,Revolver,2,/teams/events/match_report/?EventGameId=6BVSXGzum63T3fQs1rkMtRPRcOxce1%2buEf8XG5gZHi4%3d
1,10,0,10,13,2,Revolver,11,7,Chicago Machine,5,/teams/events/match_report/?EventGameId=6BVSXGzum63T3fQs1rkMtRPRcOxce1%2buEf8XG5gZHi4%3d
0,4,1,7,7,14,Voodoo,13,11,Chain Lightning,1,/teams/events/match_report/?EventGameId=gvTrM2afKcyqFF65o84CP6aQeJhHXk5Jp9H0qaTlW%2fU%3d
1,5,0,3,13,11,Chain Lightning,7,14,Voodoo,3,/teams/events/match_report/?EventGameId=gvTrM2afKcyqFF65o84CP6aQeJhHXk5Jp9H0qaTlW%2fU%3d
0,0,0,0,13,4,Truck Stop,6,10,GOAT,0,/teams/events/match_report/?EventGameId=%2fB1Pj7nexSPCo7YBsrYXA6UhET4IzqV0feZNBs59Fbc%3d
1,0,0,0,6,10,GOAT,13,4,Truck Stop,0,/teams/events/match_report/?EventGameId=%2fB1Pj7nexSPCo7YBsrYXA6UhET4IzqV0feZNBs59Fbc%3d
0,5,1,2,11,12,SoCal Condors,13,1,PoNY,0,/teams/events/match_report/?EventGameId=MZQjMiyBJnMCsq5Y7u0jlncZUFwdYEooUJNC26DuYTc%3d
1,6,2,0,13,1,PoNY,11,12,SoCal Condors,0,/teams/events/match_report/?EventGameId=MZQjMiyBJnMCsq5Y7u0jlncZUFwdYEooUJNC26DuYTc%3d
0,0,0,0,10,16,Inception,12,13,Patrol,0,/teams/events/match_report/?EventGameId=AaH3ul%2bKtMWF%2bbXnnHuJqOEZ0Ho%2b4uORGch4pc%2fKoDc%3d
1,0,0,0,12,13,Patrol,10,16,Inception,0,/teams/events/match_report/?EventGameId=AaH3ul%2bKtMWF%2bbXnnHuJqOEZ0Ho%2b4uORGch4pc%2fKoDc%3d
0,3,3,7,11,10,GOAT,13,3,Sockeye,4,/teams/events/match_report/?EventGameId=KmeVOn5h6IJGcrbU0ZlT1pDpIsgPv3QAZaVYWW2L9fs%3d
1,7,0,5,13,3,Sockeye,11,10,GOAT,6,/teams/events/match_report/?EventGameId=KmeVOn5h6IJGcrbU0ZlT1pDpIsgPv3QAZaVYWW2L9fs%3d
0,0,0,0,5,5,Doublewide,13,3,Sockeye,0,/teams/events/match_report/?EventGameId=eDlfvaxMBZmj%2f6X5M50C6fX9oNknU2SwPbzFGZABGA4%3d
1,0,0,0,13,3,Sockeye,5,5,Doublewide,0,/teams/events/match_report/?EventGameId=eDlfvaxMBZmj%2f6X5M50C6fX9oNknU2SwPbzFGZABGA4%3d
0,6,0,1,12,11,Chain Lightning,13,2,Revolver,5,/teams/events/match_report/?EventGameId=SXpgWb6GGi30YruHGIwWgqf7DcV3vDI1PEZFczn8bMQ%3d
1,2,0,1,13,2,Revolver,12,11,Chain Lightning,0,/teams/events/match_report/?EventGameId=SXpgWb6GGi30YruHGIwWgqf7DcV3vDI1PEZFczn8bMQ%3d
0,7,4,7,13,11,Chain Lightning,7,7,Chicago Machine,4,/teams/events/match_report/?EventGameId=dwj1r39jvejdK7iinzI90uGiyMK8so9IPBjL0XSwiF8%3d
1,2,0,5,7,7,Chicago Machine,13,11,Chain Lightning,0,/teams/events/match_report/?EventGameId=dwj1r39jvejdK7iinzI90uGiyMK8so9IPBjL0XSwiF8%3d
0,8,2,4,6,16,Inception,13,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=tiL2spdZqnDNMH%2bNum3wtY0gsxjZb8OTD%2fmjztqDKv4%3d
1,6,3,6,13,9,Rhino Slam!,6,16,Inception,0,/teams/events/match_report/?EventGameId=tiL2spdZqnDNMH%2bNum3wtY0gsxjZb8OTD%2fmjztqDKv4%3d
0,0,0,0,12,7,Chicago Machine,11,6,Sub Zero,0,/teams/events/match_report/?EventGameId=b0%2bFPnxWVNZLU1MgW1uOwThXY6O5l4KCzfHJEnjSEzY%3d
1,0,0,0,11,6,Sub Zero,12,7,Chicago Machine,0,/teams/events/match_report/?EventGameId=b0%2bFPnxWVNZLU1MgW1uOwThXY6O5l4KCzfHJEnjSEzY%3d
0,0,0,0,13,5,Doublewide,10,12,SoCal Condors,0,/teams/events/match_report/?EventGameId=4NYOSWhsoI7HZ6O%2bbvxRGUKjrbz8jfFoZOad2wL9%2fuA%3d
1,0,0,0,10,12,SoCal Condors,13,5,Doublewide,0,/teams/events/match_report/?EventGameId=4NYOSWhsoI7HZ6O%2bbvxRGUKjrbz8jfFoZOad2wL9%2fuA%3d
0,5,1,9,15,6,Sub Zero,14,3,Sockeye,1,/teams/events/match_report/?EventGameId=P4K5A%2fCAtVGN1dMp2qr7nnSr2gqX0HEXvnzBgksyPyw%3d
1,8,2,10,14,3,Sockeye,15,6,Sub Zero,3,/teams/events/match_report/?EventGameId=P4K5A%2fCAtVGN1dMp2qr7nnSr2gqX0HEXvnzBgksyPyw%3d
0,9,1,8,14,12,SoCal Condors,13,8,Johnny Bravo,2,/teams/events/match_report/?EventGameId=BeibZW%2bq4zeOVVxIPjsMBhalEPRzRYiwEihL77lL3mY%3d
1,2,0,1,13,8,Johnny Bravo,14,12,SoCal Condors,1,/teams/events/match_report/?EventGameId=BeibZW%2bq4zeOVVxIPjsMBhalEPRzRYiwEihL77lL3mY%3d
0,0,0,0,14,5,Doublewide,13,10,GOAT,0,/teams/events/match_report/?EventGameId=Y3f2x0Z7yr6echaiMo4%2bpom9%2f3ZmzOvZdWnFF%2bLV72g%3d
1,0,0,0,13,10,GOAT,14,5,Doublewide,0,/teams/events/match_report/?EventGameId=Y3f2x0Z7yr6echaiMo4%2bpom9%2f3ZmzOvZdWnFF%2bLV72g%3d
0,7,3,11,9,14,Voodoo,11,7,Chicago Machine,2,/teams/events/match_report/?EventGameId=Vf3PZWExd3f3BWTVSZsN1GHy22CIivtmhTFjewLZqlY%3d
1,5,2,2,11,7,Chicago Machine,9,14,Voodoo,1,/teams/events/match_report/?EventGameId=Vf3PZWExd3f3BWTVSZsN1GHy22CIivtmhTFjewLZqlY%3d
0,0,0,0,13,10,GOAT,8,11,Chain Lightning,0,/teams/events/match_report/?EventGameId=OmPmR2TVNVWj4IOC8bCuwmHJH%2byIu6MiAqFXD7022R8%3d
1,0,0,0,8,11,Chain Lightning,13,10,GOAT,0,/teams/events/match_report/?EventGameId=OmPmR2TVNVWj4IOC8bCuwmHJH%2byIu6MiAqFXD7022R8%3d
0,0,0,0,9,7,Chicago Machine,13,4,Truck Stop,0,/teams/events/match_report/?EventGameId=J5JZWAqcU5VOdsXhKhiKa9kDlScz6RaynpewSTVfPa0%3d
1,0,0,0,13,4,Truck Stop,9,7,Chicago Machine,0,/teams/events/match_report/?EventGameId=J5JZWAqcU5VOdsXhKhiKa9kDlScz6RaynpewSTVfPa0%3d
0,10,3,11,14,9,Rhino Slam!,13,5,Doublewide,3,/teams/events/match_report/?EventGameId=Sbk0zIeRQ2rgAoBnXrdw3O6n5f0%2fnkftfJkOIhCL%2fTY%3d
1,4,1,8,13,5,Doublewide,14,9,Rhino Slam!,0,/teams/events/match_report/?EventGameId=Sbk0zIeRQ2rgAoBnXrdw3O6n5f0%2fnkftfJkOIhCL%2fTY%3d
0,0,0,0,9,16,Inception,13,14,Voodoo,0,/teams/events/match_report/?EventGameId=hHp4zRT9JxK3qJS64lbtmWK43Zlzg2Q%2fxtr8D1ZumuY%3d
1,0,0,0,13,14,Voodoo,9,16,Inception,0,/teams/events/match_report/?EventGameId=hHp4zRT9JxK3qJS64lbtmWK43Zlzg2Q%2fxtr8D1ZumuY%3d
0,0,0,0,11,8,Johnny Bravo,10,14,Voodoo,0,/teams/events/match_report/?EventGameId=RDSLcmCt%2fLLNWVbbxKR%2b1hlMZrN8%2bzID%2fzMLdZNy9OQ%3d
1,0,0,0,10,14,Voodoo,11,8,Johnny Bravo,0,/teams/events/match_report/?EventGameId=RDSLcmCt%2fLLNWVbbxKR%2b1hlMZrN8%2bzID%2fzMLdZNy9OQ%3d
0,13,7,12,6,16,Inception,13,5,Doublewide,5,/teams/events/match_report/?EventGameId=hTb1jklrMf7hu0kO6eLsBqrSgEtbXN068tmJFJjbrc4%3d
1,6,2,6,13,5,Doublewide,6,16,Inception,5,/teams/events/match_report/?EventGameId=hTb1jklrMf7hu0kO6eLsBqrSgEtbXN068tmJFJjbrc4%3d
0,6,4,6,11,14,Voodoo,13,2,Revolver,8,/teams/events/match_report/?EventGameId=y%2b6PAqfArJAqWYpzKWCnylzQO%2bV73ci%2bPF7c%2bNeFH7E%3d
1,6,0,4,13,2,Revolver,11,14,Voodoo,7,/teams/events/match_report/?EventGameId=y%2b6PAqfArJAqWYpzKWCnylzQO%2bV73ci%2bPF7c%2bNeFH7E%3d
