,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,5,0,3,12,5,shame.,6,14,7 Figures,0,/teams/events/match_report/?EventGameId=7ZIBF5YO%2bOqNIrKJlEQX0wNXMFwgNXppwSlXJgtGlsk%3d
1,8,0,5,6,14,7 Figures,12,5,shame.,0,/teams/events/match_report/?EventGameId=7ZIBF5YO%2bOqNIrKJlEQX0wNXMFwgNXppwSlXJgtGlsk%3d
0,7,0,7,13,11,Love Tractor,7,2,Public Enemy,0,/teams/events/match_report/?EventGameId=xcPOLLPq0WW4fBqi8ddOXhzQ388TMWGgmL4386wAezo%3d
1,12,0,12,7,2,Public Enemy,13,11,Love Tractor,0,/teams/events/match_report/?EventGameId=xcPOLLPq0WW4fBqi8ddOXhzQ388TMWGgmL4386wAezo%3d
0,11,0,11,12,9,Mischief,11,4,Metro North,0,/teams/events/match_report/?EventGameId=UYdCCsa0h9swaUk7mDJsnEBJt8jlrQyM8f1pvWZALbA%3d
1,11,0,12,11,4,Metro North,12,9,Mischief,0,/teams/events/match_report/?EventGameId=UYdCCsa0h9swaUk7mDJsnEBJt8jlrQyM8f1pvWZALbA%3d
0,3,0,3,13,3,Drag'n Thrust,6,7,Blackbird,0,/teams/events/match_report/?EventGameId=OLOy4n5KZGWEMOc0jymBT7lCrNB7cpdXHtVI9JeAxxM%3d
1,12,0,13,6,7,Blackbird,13,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=OLOy4n5KZGWEMOc0jymBT7lCrNB7cpdXHtVI9JeAxxM%3d
0,11,0,11,10,12,NOISE,12,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=29GmvaZkxuKxSnlqZzEHiAThMkbFudWT2xyinkUdjFY%3d
1,0,0,0,12,3,Drag'n Thrust,10,12,NOISE,0,/teams/events/match_report/?EventGameId=29GmvaZkxuKxSnlqZzEHiAThMkbFudWT2xyinkUdjFY%3d
0,5,0,4,12,11,Love Tractor,10,5,shame.,0,/teams/events/match_report/?EventGameId=zX2Qj9mFeVQGlUy%2fSdFSOvbJUPW95A6Xy0QPuH8lajs%3d
