,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
5,8.0,Ayumi Fujioka,Handler,,,,,,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,AYUMI FUJIOKA
6,9.0,Tsugumi Sakamoto,Handler,,4.0,5.0,1.0,5.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,TSUGUMI SAKAMOTO
7,11.0,Shibata Azuki,,,,1.0,,1.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,SHIBATA AZUKI
8,14.0,Akari Haruma,Handler,,2.0,5.0,,4.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,AKARI HARUMA
9,15.0,Arisa Kawasaki,Handler,,1.0,2.0,1.0,1.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,ARISA KAWASAKI
10,16.0,Yurika Shimabukuro,,,2.0,1.0,2.0,,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,YURIKA SHIMABUKURO
11,18.0,Haruna Miyaoka,Handler,,2.0,1.0,3.0,1.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,HARUNA MIYAOKA
12,26.0,Noe Kogure,Mid,,,1.0,,,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,NOE KOGURE
13,27.0,Reona Oshima,Deep,,21.0,2.0,3.0,5.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,REONA OSHIMA
14,31.0,Yuko Sato,Mid,,13.0,4.0,3.0,6.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,YUKO SATO
15,51.0,Ayami Yamane,Mid,,3.0,,1.0,3.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,AYAMI YAMANE
16,86.0,Kana Yanagisawa,Mid,,1.0,7.0,,1.0,/events/teams/?EventTeamId=Zjh%2b8s72DHnmQpU%2bXwkqTXe8tq3Bv%2fAc2tO9FUGb9SA%3d,HUCK,10,KANA YANAGISAWA
