,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
4,5,Alexandra Diaz,,,11.0,2.0,2.0,3.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,ALEXANDRA DIAZ
5,6,Rachel Ling,,,,,1.0,4.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,RACHEL LING
6,8,Alexa Cohen,Cutter,"5'6""",5.0,,,1.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,ALEXA COHEN
7,10,Christy Jarman,Defense (Cutter),"5'10""",2.0,1.0,,,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,CHRISTY JARMAN
8,11,Melissa Dunn,Cutter,"5'4""",6.0,1.0,3.0,7.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,MELISSA DUNN
9,12,Angela Dong,,,1.0,1.0,2.0,2.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,ANGELA DONG
10,15,Brittany Cabriales,Handler,"5'5""",,3.0,1.0,12.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,BRITTANY CABRIALES
11,16,Audrey Brown,,,1.0,3.0,,8.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,AUDREY BROWN
12,18,Rebeca Ellis,,,1.0,2.0,,8.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,REBECA ELLIS
13,19,Amanda Albi,Mid,"5'2""",1.0,,,1.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,AMANDA ALBI
14,20,Kelli Iwamoto,Handler,,2.0,7.0,3.0,10.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,KELLI IWAMOTO
15,22,Sheliemae Reyes,Handler,"5'3""",3.0,4.0,1.0,11.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,SHELIEMAE REYES
16,28,Brittnee Grimshaw,Handler/Cutter,"5'2""",6.0,6.0,2.0,2.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,BRITTNEE GRIMSHAW
17,29,Juliana Jordan,Handler/Cutter,"5'6""",2.0,1.0,1.0,5.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,JULIANA JORDAN
18,37,Hannah Walter,,"5'9""",8.0,12.0,,10.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,HANNAH WALTER
19,44,Rayna Wachs,,,4.0,1.0,3.0,2.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,RAYNA WACHS
20,47,Dena Elimelech,,,13.0,6.0,4.0,7.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,DENA ELIMELECH
21,51,Lindsay Lang,,,5.0,17.0,5.0,18.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,LINDSAY LANG
22,52,Annie Ngo,,,1.0,,4.0,2.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,ANNIE NGO
23,61,Hani Pajela,,"1'0""",2.0,3.0,3.0,3.0,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,HANI PAJELA
24,81,Ellen Smith,,,,,,,/events/teams/?EventTeamId=hs58Di7lJ6fyE%2bIwjOSfUhjW3N84og3B2l9P54lxAe8%3d,Wildfire,14,ELLEN SMITH
0,0,Kristen Reed,,,5.0,1.0,1.0,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,KRISTEN REED
1,1,Lindsay Soo,,"5'8""",6.0,6.0,5.0,6.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,LINDSAY SOO
2,2,Savannah Erwin,,,1.0,,3.0,1.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,SAVANNAH ERWIN
3,3,Lyra Olson,,,1.0,4.0,1.0,1.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,LYRA OLSON
4,4,Ashley Powell,,"5'5""",3.0,12.0,2.0,16.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,ASHLEY POWELL
5,5,Jessi Jones,,,3.0,11.0,1.0,14.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,JESSI JONES
6,6,Qing (Jenny) Wei,Cutter,"5'8""",14.0,10.0,4.0,11.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,QING (JENNY) WEI
7,7,Elisabeth Parker,,"5'4""",,2.0,,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,ELISABETH PARKER
8,8,Georgia Tse,,,3.0,,1.0,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,GEORGIA TSE
9,9,Jinny Riedel,,"5'3""",,1.0,2.0,7.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,JINNY RIEDEL
10,10,Emma Peaslee,,"5'4""",1.0,1.0,,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,EMMA PEASLEE
11,11,Dawn Culton,,,4.0,3.0,2.0,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,DAWN CULTON
12,12,Katie Backus,,,6.0,4.0,,6.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,KATIE BACKUS
13,14,Lyla Stanland,,"5'5""",7.0,8.0,4.0,4.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,LYLA STANLAND
14,15,Carmen Tormey,,,,,,,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,CARMEN TORMEY
15,20,Bridget Mizener,,,6.0,2.0,2.0,11.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,BRIDGET MIZENER
16,21,Kyra Catabay,,,,1.0,2.0,1.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,KYRA CATABAY
17,22,Anne Worth,Cutter,"5'4""",9.0,6.0,7.0,11.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,ANNE WORTH
18,25,Judy Ledlee,,,5.0,2.0,5.0,4.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,JUDY LEDLEE
19,28,Claire Revere,Mid,"5'5""",3.0,2.0,2.0,6.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,CLAIRE REVERE
20,31,Anna Ceschi,,,1.0,,3.0,3.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,ANNA CESCHI
21,33,Amanda Murphy,,,1.0,3.0,2.0,5.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,AMANDA MURPHY
22,58,Rowan Jaynes,,"5'5""",2.0,,,1.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,ROWAN JAYNES
23,62,Becky Widmayer,,,,1.0,,5.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,BECKY WIDMAYER
24,66,Jackie Wang,,,2.0,3.0,2.0,2.0,/events/teams/?EventTeamId=LX522CmeleXB3sK73TlcItxZVELpvEyDJVaykLWUpTc%3d,Phoenix,7,JACKIE WANG
0,2,Chelsea Mower,,"5'5""",3.0,1.0,,,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,CHELSEA MOWER
1,3,Analise Huysentruyt,,"5'3""",4.0,4.0,,9.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,ANALISE HUYSENTRUYT
2,4,Jacqueline Willwerth,,,6.0,5.0,1.0,8.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,JACQUELINE WILLWERTH
3,6,Chloe Rowse,,,8.0,4.0,1.0,13.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,CHLOE ROWSE
4,7,Alicia Collins,,"5'3""",7.0,6.0,1.0,7.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,ALICIA COLLINS
5,8,Jordan Bricknell,,,4.0,7.0,1.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,JORDAN BRICKNELL
6,9,Sherry Li,Handler,"5'5""",,,,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,SHERRY LI
7,10,Nikki Ross,,,,19.0,6.0,17.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,NIKKI ROSS
8,11,Meredith Bernstein,,,1.0,,,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,MEREDITH BERNSTEIN
9,12,Claire Babbott-Bryan,,,4.0,2.0,4.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,CLAIRE BABBOTT-BRYAN
10,13,Valerie Willocq,,,4.0,5.0,1.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,VALERIE WILLOCQ
11,14,Charlotte Doran,Handler,"5'6""",4.0,5.0,3.0,12.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,CHARLOTTE DORAN
12,15,Laura Fradin,,,2.0,1.0,4.0,16.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,LAURA FRADIN
13,21,Delaney Reardon,,,3.0,5.0,2.0,10.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,DELANEY REARDON
14,22,Melissa Ellis,,"5'9""",2.0,,5.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,MELISSA ELLIS
15,23,Leija Helling,,,3.0,2.0,,12.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,LEIJA HELLING
16,24,Caroline Weinberg,,"5'5""",2.0,2.0,,,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,CAROLINE WEINBERG
17,27,Audrey Love,,"5'7""",3.0,5.0,3.0,4.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,AUDREY LOVE
18,30,Rebecca Foster,,,1.0,,1.0,1.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,REBECCA FOSTER
19,33,Samantha Gray,,"5'4""",2.0,2.0,,7.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,SAMANTHA GRAY
20,44,Kennedy McCarthy,,,14.0,2.0,4.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,KENNEDY MCCARTHY
21,64,Tracey Lum,Handler,"5'2""",2.0,3.0,4.0,12.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,TRACEY LUM
22,99,Annie Shriver,,,1.0,,1.0,3.0,/events/teams/?EventTeamId=wfGqbimv2R82S8XPu9KE13%2bOVxGByBYsHSXB3sRRIiU%3d,Siege,11,ANNIE SHRIVER
0,0,Samantha Rodenberg,Cutter,"1'0""",3.0,1.0,2.0,,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,SAMANTHA RODENBERG
1,1,Kelly Johnson,Handler,,4.0,11.0,1.0,6.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,KELLY JOHNSON
2,2,Lindsey Wilson,,,,,,,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,LINDSEY WILSON
3,3,Molly Sinnott,,,2.0,1.0,2.0,2.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,MOLLY SINNOTT
4,7,Calise Cardenas,Deep,,3.0,,,1.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,CALISE CARDENAS
5,8,Rachel Bradshaw,Deep,,4.0,4.0,5.0,1.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,RACHEL BRADSHAW
6,9,Qxhna Titcomb,Handler,"5'7""",7.0,9.0,,5.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,QXHNA TITCOMB
7,10,Shira Stern,Cutter,"5'5""",6.0,,1.0,4.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,SHIRA STERN
8,11,Kaede Yoshida,,,5.0,5.0,2.0,9.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,KAEDE YOSHIDA
9,14,Hana Kawai,Deep,,6.0,9.0,1.0,5.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,HANA KAWAI
10,15,Bailey Zahniser,Cutter,,3.0,6.0,4.0,2.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,BAILEY ZAHNISER
11,16,Cassandra Swafford,Handler/Cutter,,5.0,2.0,1.0,2.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,CASSANDRA SWAFFORD
12,17,Dominique Fontenette,Mid,,4.0,,,2.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,DOMINIQUE FONTENETTE
13,18,Madeline Gilbert,Cutter,"1'0""",1.0,,2.0,1.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,MADELINE GILBERT
14,19,Hannah Kreilkamp,,,8.0,3.0,,3.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,HANNAH KREILKAMP
15,20,Kristin (Charlie) Eide,Handler/Cutter,"5'7""",,2.0,1.0,3.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,KRISTIN (CHARLIE) EIDE
16,21,Molly McKeon,Deep,"5'5""",1.0,,1.0,,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,MOLLY MCKEON
17,22,Jack Verzuh,Dump,"6'0""",6.0,10.0,3.0,6.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,JACK VERZUH
18,23,Aimie Kawai,Cutter,,1.0,,1.0,,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,AIMIE KAWAI
19,25,Alyssa Weatherford,Handler,"5'5""",2.0,7.0,,4.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,ALYSSA WEATHERFORD
20,26,Samiya Ismail,Cutter,"5'7""",1.0,4.0,2.0,6.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,SAMIYA ISMAIL
21,27,Julia Snyder,Handler,,1.0,9.0,1.0,7.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,JULIA SNYDER
22,31,Stephanie Lim,Handler,,1.0,2.0,1.0,4.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,STEPHANIE LIM
23,32,Linnea Soo,Defense (Cutter),"5'4""",1.0,,2.0,,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,LINNEA SOO
24,44,Abbie Abramovich,,,7.0,,2.0,3.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,ABBIE ABRAMOVICH
25,81,Charlie Mercer,Mid,,5.0,2.0,1.0,1.0,/events/teams/?EventTeamId=UmVH81eKoko2H99nFxaHI7%2b25wgV8EoBnJZE43tv1rY%3d,Seattle Riot,3,CHARLIE MERCER
0,1,Katey Forth,,,10.0,2.0,2.0,4.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,KATEY FORTH
1,2,Laurel Oldershaw,,"5'2""",1.0,3.0,2.0,5.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,LAUREL OLDERSHAW
2,6,Lisa Kowalski,Handler,"5'7""",2.0,1.0,1.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,LISA KOWALSKI
3,7,Danielle Byers,,,1.0,,2.0,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,DANIELLE BYERS
4,8,Kristin Franke,,,,,,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,KRISTIN FRANKE
5,10,Edith Teng,,,,,,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,EDITH TENG
6,11,Nada Tramonte,,,1.0,3.0,2.0,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,NADA TRAMONTE
7,12,Amy Zhou,,"5'2""",4.0,4.0,5.0,8.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,AMY ZHOU
8,13,Kathleen Ratcliff,,,1.0,12.0,2.0,6.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,KATHLEEN RATCLIFF
9,17,Caroline Tornquist,,"5'3""",7.0,2.0,,3.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,CAROLINE TORNQUIST
10,18,Christine Valvo,,,7.0,4.0,,3.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,CHRISTINE VALVO
11,19,Verena Woloson,,,3.0,3.0,1.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,VERENA WOLOSON
12,20,Casey Gorman,,"5'7""",13.0,5.0,2.0,8.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,CASEY GORMAN
13,21,Jessica Sourbeer,,,,4.0,1.0,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,JESSICA SOURBEER
14,22,Lauren Allen,,,12.0,1.0,7.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,LAUREN ALLEN
15,23,Sarah Lord,Handler,"5'5""",1.0,6.0,3.0,3.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,SARAH LORD
16,24,Kelly Ross,,"5'10""",,,,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,KELLY ROSS
17,25,Michelle Carey,,,,,,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,MICHELLE CAREY
18,27,Akina Younge,,,2.0,3.0,1.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,AKINA YOUNGE
19,34,Ingrid Petterson,,"5'7""",3.0,1.0,2.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,INGRID PETTERSON
20,36,Carolyn Normile,Handler,"5'3""",7.0,14.0,4.0,18.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,CAROLYN NORMILE
21,44,Keila Strick,,,5.0,,1.0,1.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,KEILA STRICK
22,49,Robyn Fennig,Handler,"5'6""",3.0,19.0,8.0,22.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,ROBYN FENNIG
23,72,Lauren Boyle,,"5'5""",2.0,,3.0,5.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,LAUREN BOYLE
24,82,Molly Moore,,,,2.0,2.0,,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,MOLLY MOORE
25,87,Austin Prucha,,,9.0,4.0,5.0,2.0,/events/teams/?EventTeamId=qZyUNlSxcoMEBzGJdphD%2bJo2rmTLOOOMY3EXitCZAAs%3d,Scandal,6,AUSTIN PRUCHA
0,1,Maggie O'Connor,,,,2.0,,2.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,MAGGIE O'CONNOR
1,2,Marisa Rafter,Handler,,3.0,8.0,3.0,11.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,MARISA RAFTER
2,4,Claire Leichter,,,1.0,3.0,2.0,1.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,CLAIRE LEICHTER
3,9,Audrey Lyman,Cutter,"1'0""",13.0,9.0,3.0,22.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,AUDREY LYMAN
4,10,Angela Aie,Handler,,4.0,3.0,1.0,8.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,ANGELA AIE
5,11,Iris Leung,Cutter,,3.0,1.0,1.0,3.0,/events/teams/?EventTeamId=rgttzBOpJKJF9QnRk7TbRQUXH%2fUStpb6M61NaajfB5Y%3d,Nightlock,10,IRIS LEUNG
