,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,13,12,14,9,15,Schwa,15,7,Ozone,23,/teams/events/match_report/?EventGameId=QQ%2f%2bzMigHrYi%2fEz0hVkWQaEKJNrwDiI%2buw0TdT5onNE%3d
1,9,9,9,15,7,Ozone,9,15,Schwa,27,/teams/events/match_report/?EventGameId=QQ%2f%2bzMigHrYi%2fEz0hVkWQaEKJNrwDiI%2buw0TdT5onNE%3d
0,12,0,11,11,9,Nightlock,12,5,Scandal,0,/teams/events/match_report/?EventGameId=pW1WQyFL7OYiFL%2f4%2bnEAVTOZTDYoFfGEb9QtkxTplfA%3d
1,13,0,13,12,5,Scandal,11,9,Nightlock,0,/teams/events/match_report/?EventGameId=pW1WQyFL7OYiFL%2f4%2bnEAVTOZTDYoFfGEb9QtkxTplfA%3d
0,12,9,13,12,14,Rival,13,12,Showdown,16,/teams/events/match_report/?EventGameId=avoSqiHGgDNMPXUW%2fVnwcha5mA5Txl5ZBomIlLbICnw%3d
1,12,5,12,13,12,Showdown,12,14,Rival,11,/teams/events/match_report/?EventGameId=avoSqiHGgDNMPXUW%2fVnwcha5mA5Txl5ZBomIlLbICnw%3d
0,15,9,15,9,6,Traffic,15,1,Seattle Riot,19,/teams/events/match_report/?EventGameId=cYJS4oYvdA6W%2f%2bpvu5bAG68LTLDqyu7v6funpmB1SXw%3d
1,9,10,9,15,1,Seattle Riot,9,6,Traffic,18,/teams/events/match_report/?EventGameId=cYJS4oYvdA6W%2f%2bpvu5bAG68LTLDqyu7v6funpmB1SXw%3d
0,13,6,13,12,8,6ixers,13,5,Scandal,22,/teams/events/match_report/?EventGameId=5CC6zr84MOoA15Z031kmYpjPcH0%2fLF7Xy%2faZ2FkpGoI%3d
1,12,7,12,13,5,Scandal,12,8,6ixers,21,/teams/events/match_report/?EventGameId=5CC6zr84MOoA15Z031kmYpjPcH0%2fLF7Xy%2faZ2FkpGoI%3d
0,13,5,13,10,15,Schwa,13,8,6ixers,29,/teams/events/match_report/?EventGameId=dcZR6YsxN%2fckzSw5KuefE3rpQLCGI3HFsEFRj6A36Lw%3d
1,10,12,10,13,8,6ixers,10,15,Schwa,28,/teams/events/match_report/?EventGameId=dcZR6YsxN%2fckzSw5KuefE3rpQLCGI3HFsEFRj6A36Lw%3d
0,9,12,11,13,13,Underground,11,15,Schwa,22,/teams/events/match_report/?EventGameId=CbWkRt3r48kBSWacpdVfwGhSBC2OsXtuABBeLehffe4%3d
1,12,18,12,11,15,Schwa,13,13,Underground,21,/teams/events/match_report/?EventGameId=CbWkRt3r48kBSWacpdVfwGhSBC2OsXtuABBeLehffe4%3d
0,15,14,15,5,14,Rival,15,2,Brute Squad,18,/teams/events/match_report/?EventGameId=ei3XBMY6sY%2bglZNAcXEGYqdQNOKK4fmLqW1kbvkJbW0%3d
1,4,4,4,15,2,Brute Squad,5,14,Rival,28,/teams/events/match_report/?EventGameId=ei3XBMY6sY%2bglZNAcXEGYqdQNOKK4fmLqW1kbvkJbW0%3d
0,0,0,0,0,3,Molly Brown,0,7,Ozone,0,/teams/events/match_report/?EventGameId=Nm%2bSsrxC0219QrJ77bKgt9LUqGYM7WjPJje%2fSHZQQd0%3d
1,0,0,0,0,7,Ozone,0,3,Molly Brown,0,/teams/events/match_report/?EventGameId=Nm%2bSsrxC0219QrJ77bKgt9LUqGYM7WjPJje%2fSHZQQd0%3d
0,12,5,12,9,11,Pop,12,14,Rival,25,/teams/events/match_report/?EventGameId=8kcSol0JCP0p4kuv050SNaH79hf6EtwhGYkwP%2fLGCWk%3d
1,9,9,7,12,14,Rival,9,11,Pop,25,/teams/events/match_report/?EventGameId=8kcSol0JCP0p4kuv050SNaH79hf6EtwhGYkwP%2fLGCWk%3d
0,9,6,9,13,5,Scandal,9,14,Rival,29,/teams/events/match_report/?EventGameId=OSlz4byIOdJrh6OuTsizLoQ5TGK5XlC3vJtnzM%2fI7dw%3d
1,12,14,12,9,14,Rival,13,5,Scandal,30,/teams/events/match_report/?EventGameId=OSlz4byIOdJrh6OuTsizLoQ5TGK5XlC3vJtnzM%2fI7dw%3d
0,4,5,5,15,4,Fury,5,7,Ozone,17,/teams/events/match_report/?EventGameId=%2bm%2fdSTw2X8HcK3PlQ9D1aYSIFblMUae8CKoj28PQ84U%3d
1,15,7,15,5,7,Ozone,15,4,Fury,8,/teams/events/match_report/?EventGameId=%2bm%2fdSTw2X8HcK3PlQ9D1aYSIFblMUae8CKoj28PQ84U%3d
0,6,5,6,15,2,Brute Squad,6,9,Nightlock,28,/teams/events/match_report/?EventGameId=CJyF41DuI8N7VBnxif1zLS86kM8w%2b7E8uuxNeiafGg0%3d
1,15,14,15,6,9,Nightlock,15,2,Brute Squad,21,/teams/events/match_report/?EventGameId=CJyF41DuI8N7VBnxif1zLS86kM8w%2b7E8uuxNeiafGg0%3d
0,10,10,10,12,11,Pop,10,12,Showdown,21,/teams/events/match_report/?EventGameId=tLCyICPazI6YPu53KbtY72ohw7aaR7v5%2bA2q6l%2b1RAg%3d
1,12,10,12,10,12,Showdown,12,11,Pop,23,/teams/events/match_report/?EventGameId=tLCyICPazI6YPu53KbtY72ohw7aaR7v5%2bA2q6l%2b1RAg%3d
0,16,6,15,10,15,Schwa,15,3,Molly Brown,10,/teams/events/match_report/?EventGameId=atpXTr8BxP%2fmm8irwER27EIGPpmrczqkJsHXjJcya1A%3d
1,9,1,9,15,3,Molly Brown,10,15,Schwa,5,/teams/events/match_report/?EventGameId=atpXTr8BxP%2fmm8irwER27EIGPpmrczqkJsHXjJcya1A%3d
0,14,6,15,7,9,Nightlock,15,1,Seattle Riot,9,/teams/events/match_report/?EventGameId=mvi3PYjZ20trItVqwZdWlswXDTOBqIduZoA8sbxsJxA%3d
1,7,7,7,15,1,Seattle Riot,7,9,Nightlock,19,/teams/events/match_report/?EventGameId=mvi3PYjZ20trItVqwZdWlswXDTOBqIduZoA8sbxsJxA%3d
0,13,7,13,13,2,Brute Squad,14,4,Fury,14,/teams/events/match_report/?EventGameId=ZWdQdU4xC5iAuJn0%2bJYeit6ybq1NVutReOaT02XYd0c%3d
1,12,5,12,14,4,Fury,13,2,Brute Squad,15,/teams/events/match_report/?EventGameId=ZWdQdU4xC5iAuJn0%2bJYeit6ybq1NVutReOaT02XYd0c%3d
0,15,5,15,8,6,Traffic,15,3,Molly Brown,15,/teams/events/match_report/?EventGameId=rPi8KI75K3v1WHnRYoWK4DH81hbHVG5R5KsWo%2fINKnk%3d
1,7,4,8,15,3,Molly Brown,8,6,Traffic,20,/teams/events/match_report/?EventGameId=rPi8KI75K3v1WHnRYoWK4DH81hbHVG5R5KsWo%2fINKnk%3d
0,13,16,13,14,15,Schwa,13,10,Heist,23,/teams/events/match_report/?EventGameId=b%2bhfRiuO7ATjMVQ3yffSXcDvZIrb9JR7k9ZZL7Qq5cU%3d
1,14,5,12,13,10,Heist,14,15,Schwa,16,/teams/events/match_report/?EventGameId=b%2bhfRiuO7ATjMVQ3yffSXcDvZIrb9JR7k9ZZL7Qq5cU%3d
0,11,7,11,10,8,6ixers,11,9,Nightlock,23,/teams/events/match_report/?EventGameId=s2ilva61siYQpeBoCfNMRnnW1%2bka1WexH%2bePlv4AOXQ%3d
1,10,14,10,11,9,Nightlock,10,8,6ixers,25,/teams/events/match_report/?EventGameId=s2ilva61siYQpeBoCfNMRnnW1%2bka1WexH%2bePlv4AOXQ%3d
0,14,7,15,6,12,Showdown,15,1,Seattle Riot,11,/teams/events/match_report/?EventGameId=QwffM%2fwexLozfHPGiBKrsLB5r2IKdtI%2fj7SRJFWkwpk%3d
1,5,5,6,15,1,Seattle Riot,6,12,Showdown,9,/teams/events/match_report/?EventGameId=QwffM%2fwexLozfHPGiBKrsLB5r2IKdtI%2fj7SRJFWkwpk%3d
0,10,8,9,15,15,Schwa,9,10,Heist,12,/teams/events/match_report/?EventGameId=Aa6Jt68FZjWqT%2fCdArjquzju0TZ2vXm6HSk7BsGWvUs%3d
1,15,12,15,9,10,Heist,15,15,Schwa,13,/teams/events/match_report/?EventGameId=Aa6Jt68FZjWqT%2fCdArjquzju0TZ2vXm6HSk7BsGWvUs%3d
0,14,2,14,8,15,Schwa,14,6,Traffic,0,/teams/events/match_report/?EventGameId=VbI%2bDyB8SzT7oCWzwxKw1aI9RXmMbeffbbQgju0HDRQ%3d
1,6,4,8,14,6,Traffic,8,15,Schwa,0,/teams/events/match_report/?EventGameId=VbI%2bDyB8SzT7oCWzwxKw1aI9RXmMbeffbbQgju0HDRQ%3d
0,15,10,15,6,10,Heist,15,3,Molly Brown,16,/teams/events/match_report/?EventGameId=aLMREJ55m3BicI4yHmECcHtgS6l%2b6uGZHahc2Bzeg54%3d
1,6,8,6,15,3,Molly Brown,6,10,Heist,20,/teams/events/match_report/?EventGameId=aLMREJ55m3BicI4yHmECcHtgS6l%2b6uGZHahc2Bzeg54%3d
0,14,14,14,11,16,Nemesis,14,9,Nightlock,28,/teams/events/match_report/?EventGameId=RU7Ldjn%2bNOI7RN%2fBB1UwBeyH4msfU4DUvOeHwggJQBk%3d
1,10,8,9,14,9,Nightlock,11,16,Nemesis,27,/teams/events/match_report/?EventGameId=RU7Ldjn%2bNOI7RN%2fBB1UwBeyH4msfU4DUvOeHwggJQBk%3d
0,15,7,15,12,14,Rival,15,7,Ozone,17,/teams/events/match_report/?EventGameId=%2fsN0AFzSNMxXLSDh%2blrPel6L3TDHwULLaVaI%2frLpfFg%3d
1,12,4,12,15,7,Ozone,12,14,Rival,19,/teams/events/match_report/?EventGameId=%2fsN0AFzSNMxXLSDh%2blrPel6L3TDHwULLaVaI%2frLpfFg%3d
0,8,7,8,15,6,Traffic,8,11,Pop,19,/teams/events/match_report/?EventGameId=ezjT6%2bmLTirF1D%2fbgHKa%2bSjuXP90Qm5afYUo9ue8JKQ%3d
1,13,8,13,8,11,Pop,15,6,Traffic,16,/teams/events/match_report/?EventGameId=ezjT6%2bmLTirF1D%2fbgHKa%2bSjuXP90Qm5afYUo9ue8JKQ%3d
0,12,11,12,13,12,Showdown,12,8,6ixers,22,/teams/events/match_report/?EventGameId=td8RYUxzknXRx5RcNI7bn5rpHCcnNXX%2fcJBkPi0kiGE%3d
1,12,7,13,12,8,6ixers,13,12,Showdown,21,/teams/events/match_report/?EventGameId=td8RYUxzknXRx5RcNI7bn5rpHCcnNXX%2fcJBkPi0kiGE%3d
0,15,5,15,9,7,Ozone,15,2,Brute Squad,9,/teams/events/match_report/?EventGameId=Ugaj91EoHCIJsxbgnD8yVWtYE3WeJCn8LQTT%2f%2fZsDxM%3d
1,9,1,9,15,2,Brute Squad,9,7,Ozone,14,/teams/events/match_report/?EventGameId=Ugaj91EoHCIJsxbgnD8yVWtYE3WeJCn8LQTT%2f%2fZsDxM%3d
0,6,11,6,12,13,Underground,6,12,Showdown,24,/teams/events/match_report/?EventGameId=wpiCpZWvhIdaNphKzUbNgJp%2bO5IYn2Snx2W6T35pXRw%3d
1,12,0,12,6,12,Showdown,12,13,Underground,0,/teams/events/match_report/?EventGameId=wpiCpZWvhIdaNphKzUbNgJp%2bO5IYn2Snx2W6T35pXRw%3d
0,15,7,15,8,8,6ixers,15,1,Seattle Riot,19,/teams/events/match_report/?EventGameId=J8lsh3xGjGtCqttYL7XMGfDC%2bGUl%2f9RxOmorzVuRjaA%3d
1,7,6,8,15,1,Seattle Riot,8,8,6ixers,23,/teams/events/match_report/?EventGameId=J8lsh3xGjGtCqttYL7XMGfDC%2bGUl%2f9RxOmorzVuRjaA%3d
0,15,7,15,10,16,Nemesis,15,10,Heist,22,/teams/events/match_report/?EventGameId=VYfRYwb2Ltz4K7ZFBWQDNjv%2b1eXTj2DS1%2f3HDD%2f0uPc%3d
1,8,9,9,15,10,Heist,10,16,Nemesis,25,/teams/events/match_report/?EventGameId=VYfRYwb2Ltz4K7ZFBWQDNjv%2b1eXTj2DS1%2f3HDD%2f0uPc%3d
0,13,5,15,7,16,Nemesis,15,4,Fury,11,/teams/events/match_report/?EventGameId=CUOHQRCcXB9l5BKokH%2fOHZVew2AxuuihVXb7%2bJtWzK8%3d
1,7,3,7,15,4,Fury,7,16,Nemesis,14,/teams/events/match_report/?EventGameId=CUOHQRCcXB9l5BKokH%2fOHZVew2AxuuihVXb7%2bJtWzK8%3d
0,12,8,15,4,9,Nightlock,15,4,Fury,11,/teams/events/match_report/?EventGameId=eVyeOMlyGg2fgauxkjY4%2bJDVB5FlU9ezH0vILMZ9woI%3d
1,4,0,4,15,4,Fury,4,9,Nightlock,15,/teams/events/match_report/?EventGameId=eVyeOMlyGg2fgauxkjY4%2bJDVB5FlU9ezH0vILMZ9woI%3d
0,12,9,12,6,11,Pop,12,7,Ozone,29,/teams/events/match_report/?EventGameId=9uozLywptBWPgvsIM5U6YzBI8WbZrw9k7fhTWF5gusw%3d
1,6,13,6,12,7,Ozone,6,11,Pop,35,/teams/events/match_report/?EventGameId=9uozLywptBWPgvsIM5U6YzBI8WbZrw9k7fhTWF5gusw%3d
0,10,0,10,15,5,Scandal,10,9,Nightlock,0,/teams/events/match_report/?EventGameId=I4AhcnDn%2bImqX7FtSa4cKZ07YxDIRgviDH5mmiSrhOU%3d
1,15,0,14,10,9,Nightlock,15,5,Scandal,0,/teams/events/match_report/?EventGameId=I4AhcnDn%2bImqX7FtSa4cKZ07YxDIRgviDH5mmiSrhOU%3d
0,11,12,11,12,7,Ozone,11,1,Seattle Riot,27,/teams/events/match_report/?EventGameId=8jeK5Izom1EFY%2bxPKTHB7bJfO%2fEKLFUmMEpHlT56J7w%3d
1,12,15,12,11,1,Seattle Riot,12,7,Ozone,29,/teams/events/match_report/?EventGameId=8jeK5Izom1EFY%2bxPKTHB7bJfO%2fEKLFUmMEpHlT56J7w%3d
0,14,14,14,12,14,Rival,14,11,Pop,29,/teams/events/match_report/?EventGameId=leEEqiZHV1AJ5mHRmmyDgK28K3zEN2EsWuPi6hn8Ejg%3d
1,12,10,12,14,11,Pop,12,14,Rival,33,/teams/events/match_report/?EventGameId=leEEqiZHV1AJ5mHRmmyDgK28K3zEN2EsWuPi6hn8Ejg%3d
0,10,3,9,15,10,Heist,11,16,Nemesis,14,/teams/events/match_report/?EventGameId=XN8x3ZD9%2bTPXK9YkOyP%2bNpKInDRFsIDCMfGAi9%2fstWA%3d
1,14,4,13,11,16,Nemesis,15,10,Heist,14,/teams/events/match_report/?EventGameId=XN8x3ZD9%2bTPXK9YkOyP%2bNpKInDRFsIDCMfGAi9%2fstWA%3d
0,14,5,14,7,5,Scandal,15,4,Fury,10,/teams/events/match_report/?EventGameId=M1hdr0uQi5Yof2U4uYQyWupJx6YlrmwjSJm6oZVFT74%3d
1,7,5,7,15,4,Fury,7,5,Scandal,18,/teams/events/match_report/?EventGameId=M1hdr0uQi5Yof2U4uYQyWupJx6YlrmwjSJm6oZVFT74%3d
0,15,11,15,9,11,Pop,15,10,Heist,28,/teams/events/match_report/?EventGameId=jv5lpUIXXtSKguSyYJW9Scfo3cGTUlTpJTv5Ce5RCMs%3d
1,8,6,9,15,10,Heist,9,11,Pop,34,/teams/events/match_report/?EventGameId=jv5lpUIXXtSKguSyYJW9Scfo3cGTUlTpJTv5Ce5RCMs%3d
0,0,0,0,11,13,Underground,12,8,6ixers,0,/teams/events/match_report/?EventGameId=D4TBE%2bsA0M3xCi%2bR1t3r2YM875MS5fWe18VPGNchcRw%3d
1,0,0,0,12,8,6ixers,11,13,Underground,0,/teams/events/match_report/?EventGameId=D4TBE%2bsA0M3xCi%2bR1t3r2YM875MS5fWe18VPGNchcRw%3d
0,13,10,13,11,5,Scandal,13,3,Molly Brown,15,/teams/events/match_report/?EventGameId=M%2bN7F%2b1h9Z16pQW0%2bkx8STBP2qyJELtG1acNqct5DcU%3d
1,11,7,11,13,3,Molly Brown,11,5,Scandal,19,/teams/events/match_report/?EventGameId=M%2bN7F%2b1h9Z16pQW0%2bkx8STBP2qyJELtG1acNqct5DcU%3d
0,15,9,15,11,10,Heist,15,6,Traffic,22,/teams/events/match_report/?EventGameId=YoEgPlDDE%2bmSPoPnDj0Zfwz8SGoMCGbJLXarG3Ml474%3d
1,11,11,11,15,6,Traffic,11,10,Heist,23,/teams/events/match_report/?EventGameId=YoEgPlDDE%2bmSPoPnDj0Zfwz8SGoMCGbJLXarG3Ml474%3d
0,14,13,14,9,16,Nemesis,14,8,6ixers,22,/teams/events/match_report/?EventGameId=fpnKvDwl4nVWXkXr0sqQZICF1N%2fuALv7bCrd7ZvM1QU%3d
1,6,6,9,14,8,6ixers,9,16,Nemesis,19,/teams/events/match_report/?EventGameId=fpnKvDwl4nVWXkXr0sqQZICF1N%2fuALv7bCrd7ZvM1QU%3d
0,5,7,5,15,4,Fury,5,6,Traffic,33,/teams/events/match_report/?EventGameId=5I58lnM%2bFc3S%2fsoReKftLAD5CaxtHXp67%2ffTLSL4q%2fU%3d
1,14,12,15,5,6,Traffic,15,4,Fury,23,/teams/events/match_report/?EventGameId=5I58lnM%2bFc3S%2fsoReKftLAD5CaxtHXp67%2ffTLSL4q%2fU%3d
0,8,9,12,10,12,Showdown,12,16,Nemesis,22,/teams/events/match_report/?EventGameId=huF1lduELUsXH10OzWiA1QcWh9Jw0iTPH8owsngCob4%3d
1,10,9,10,12,16,Nemesis,10,12,Showdown,24,/teams/events/match_report/?EventGameId=huF1lduELUsXH10OzWiA1QcWh9Jw0iTPH8owsngCob4%3d
0,7,10,7,12,14,Rival,7,13,Underground,24,/teams/events/match_report/?EventGameId=TThn6e5qjHodVub8Cu1kh8qwmXi6IThHOjbGPBLxhoE%3d
1,12,5,12,7,13,Underground,12,14,Rival,22,/teams/events/match_report/?EventGameId=TThn6e5qjHodVub8Cu1kh8qwmXi6IThHOjbGPBLxhoE%3d
0,10,15,10,12,2,Brute Squad,10,3,Molly Brown,34,/teams/events/match_report/?EventGameId=ibYCqo48S67w1aX8zMDhKIo684maNwLw1iTKVEsjoBc%3d
1,12,9,12,10,3,Molly Brown,12,2,Brute Squad,31,/teams/events/match_report/?EventGameId=ibYCqo48S67w1aX8zMDhKIo684maNwLw1iTKVEsjoBc%3d
