,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
1,8,14,8,9,10,Wisconsin,8,15,Tufts,32,/teams/events/match_report/?EventGameId=z20Kv9mnK7K90LT%2fEh9UtBk2TFa9QPy636Pjz6gmI9Q%3d
0,15,4,15,10,9,Washington,15,4,Cal Poly-SLO,13,/teams/events/match_report/?EventGameId=WrK5bzSA1Wpjl7Q3OM1wyOBtzJ92MJdXI%2fqKTBl7FuI%3d
1,10,5,10,15,4,Cal Poly-SLO,10,9,Washington,15,/teams/events/match_report/?EventGameId=WrK5bzSA1Wpjl7Q3OM1wyOBtzJ92MJdXI%2fqKTBl7FuI%3d
0,15,8,15,5,20,Rutgers,15,13,Minnesota,24,/teams/events/match_report/?EventGameId=%2b8ydMxL4zBdpa01GvWGkRNERGvskKI%2fNMXV%2bv3ptWGk%3d
1,5,9,5,15,13,Minnesota,5,20,Rutgers,30,/teams/events/match_report/?EventGameId=%2b8ydMxL4zBdpa01GvWGkRNERGvskKI%2fNMXV%2bv3ptWGk%3d
0,8,4,8,15,1,North Carolina,8,10,Wisconsin,20,/teams/events/match_report/?EventGameId=nsxrIVqZr%2fN88vvOlPA2grMVAmbst2QrbLDrBur0aZo%3d
1,14,9,15,8,10,Wisconsin,15,1,North Carolina,15,/teams/events/match_report/?EventGameId=nsxrIVqZr%2fN88vvOlPA2grMVAmbst2QrbLDrBur0aZo%3d
0,12,12,12,10,12,Georgia,12,5,Colorado,30,/teams/events/match_report/?EventGameId=mL8kFKlUia3wcq4TFG0UJHOIZzgm5yfe%2fSOfXiQ0Xx4%3d
1,10,13,10,12,5,Colorado,10,12,Georgia,30,/teams/events/match_report/?EventGameId=mL8kFKlUia3wcq4TFG0UJHOIZzgm5yfe%2fSOfXiQ0Xx4%3d
0,11,9,11,7,11,Texas,11,2,Brown,16,/teams/events/match_report/?EventGameId=bGjAEszqQBkvcWyLXkLZsuswrEZmP4lCL0Mz7uG13WI%3d
1,8,3,8,11,2,Brown,7,11,Texas,18,/teams/events/match_report/?EventGameId=bGjAEszqQBkvcWyLXkLZsuswrEZmP4lCL0Mz7uG13WI%3d
0,14,10,15,10,19,Victoria,15,6,Oregon,19,/teams/events/match_report/?EventGameId=XO3HtfYi8xf4K58hxt%2fgYg4DwY%2f0UufhL0SEuhhch3Q%3d
1,10,4,10,15,6,Oregon,10,19,Victoria,24,/teams/events/match_report/?EventGameId=XO3HtfYi8xf4K58hxt%2fgYg4DwY%2f0UufhL0SEuhhch3Q%3d
0,14,11,15,10,20,Rutgers,15,9,Washington,23,/teams/events/match_report/?EventGameId=VB%2bgqxQImK7EnkzR4DCVwsTYujev0pheHammuJxRFx8%3d
1,10,10,10,15,9,Washington,10,20,Rutgers,26,/teams/events/match_report/?EventGameId=VB%2bgqxQImK7EnkzR4DCVwsTYujev0pheHammuJxRFx8%3d
0,14,13,14,7,20,Rutgers,15,16,Northeastern,19,/teams/events/match_report/?EventGameId=9GtVZ5rA2yd7ts%2b5yWytf0XkKxH%2bx%2fRLIc1ngkOEDaU%3d
1,7,7,7,15,16,Northeastern,7,20,Rutgers,26,/teams/events/match_report/?EventGameId=9GtVZ5rA2yd7ts%2b5yWytf0XkKxH%2bx%2fRLIc1ngkOEDaU%3d
0,7,11,7,14,16,Northeastern,8,4,Cal Poly-SLO,35,/teams/events/match_report/?EventGameId=raenb7KLjMgo0SsleML9i5Gnjm0GoCNbJxuDHZr%2bTRs%3d
1,14,14,14,8,4,Cal Poly-SLO,14,16,Northeastern,30,/teams/events/match_report/?EventGameId=raenb7KLjMgo0SsleML9i5Gnjm0GoCNbJxuDHZr%2bTRs%3d
0,12,10,12,8,17,California,12,13,Minnesota,14,/teams/events/match_report/?EventGameId=Dvaaw8xnrIUNp8QtOeYf%2fsOwD2h3gfEV7QsjE%2bMFN4I%3d
1,8,6,8,12,13,Minnesota,8,17,California,16,/teams/events/match_report/?EventGameId=Dvaaw8xnrIUNp8QtOeYf%2fsOwD2h3gfEV7QsjE%2bMFN4I%3d
0,15,14,14,7,14,Michigan,15,11,Texas,24,/teams/events/match_report/?EventGameId=YRzp5oT5eLr8Q%2fwpVm4V4cj3A0c1AQo5RO1F8S1Dy8M%3d
1,7,9,7,15,11,Texas,7,14,Michigan,30,/teams/events/match_report/?EventGameId=YRzp5oT5eLr8Q%2fwpVm4V4cj3A0c1AQo5RO1F8S1Dy8M%3d
0,14,10,14,12,6,Oregon,14,3,Pittsburgh,22,/teams/events/match_report/?EventGameId=2nv7gf5aGiwI4Ur%2bNsTIykvcRVx5LLgazzRYTs1F768%3d
1,11,6,11,14,3,Pittsburgh,12,6,Oregon,24,/teams/events/match_report/?EventGameId=2nv7gf5aGiwI4Ur%2bNsTIykvcRVx5LLgazzRYTs1F768%3d
0,14,7,15,13,3,Pittsburgh,15,5,Colorado,15,/teams/events/match_report/?EventGameId=vqz1cRFpFqG7jOJBJgsMnyk%2bTtMqXTWKPqvN6ltiDEw%3d
1,13,9,13,15,5,Colorado,13,3,Pittsburgh,17,/teams/events/match_report/?EventGameId=vqz1cRFpFqG7jOJBJgsMnyk%2bTtMqXTWKPqvN6ltiDEw%3d
0,13,8,13,10,5,Colorado,13,4,Cal Poly-SLO,21,/teams/events/match_report/?EventGameId=iMZ5NmfuUGw7UDNuN%2bTWGzB70OecgMZLeJt0tZc45dU%3d
1,10,4,10,13,4,Cal Poly-SLO,10,5,Colorado,23,/teams/events/match_report/?EventGameId=iMZ5NmfuUGw7UDNuN%2bTWGzB70OecgMZLeJt0tZc45dU%3d
0,15,8,14,11,16,Northeastern,15,5,Colorado,16,/teams/events/match_report/?EventGameId=z%2fje8vt1BqfMa15Bbs2C7gcthsIrHxbIcq24rbM90Nw%3d
1,10,5,11,15,5,Colorado,11,16,Northeastern,17,/teams/events/match_report/?EventGameId=z%2fje8vt1BqfMa15Bbs2C7gcthsIrHxbIcq24rbM90Nw%3d
0,10,5,10,9,17,California,10,16,Northeastern,16,/teams/events/match_report/?EventGameId=cm%2byDvJChj2nRz%2bw3nMKX%2fR6t%2bGb2J%2bM0AqURM2SdYM%3d
1,9,11,9,10,16,Northeastern,9,17,California,14,/teams/events/match_report/?EventGameId=cm%2byDvJChj2nRz%2bw3nMKX%2fR6t%2bGb2J%2bM0AqURM2SdYM%3d
0,15,5,15,10,4,Cal Poly-SLO,15,1,North Carolina,6,/teams/events/match_report/?EventGameId=O3X13PdTFZhySDuCBfjm01XtMb5Ozug4MlbtghEq1JU%3d
1,10,6,10,15,1,North Carolina,10,4,Cal Poly-SLO,10,/teams/events/match_report/?EventGameId=O3X13PdTFZhySDuCBfjm01XtMb5Ozug4MlbtghEq1JU%3d
0,14,5,12,9,13,Minnesota,15,1,North Carolina,12,/teams/events/match_report/?EventGameId=3j5A6Byw%2b%2bN3iyYT%2f1mF%2fzVegTPI8tdgIw67FcjSr38%3d
1,9,5,9,15,1,North Carolina,9,13,Minnesota,16,/teams/events/match_report/?EventGameId=3j5A6Byw%2b%2bN3iyYT%2f1mF%2fzVegTPI8tdgIw67FcjSr38%3d
0,15,4,14,7,14,Michigan,15,2,Brown,18,/teams/events/match_report/?EventGameId=rMYO8It3TlY%2f73hYNDhUuH0NLIU10rAZ%2bWEcQpOQUrU%3d
1,7,6,7,15,2,Brown,7,14,Michigan,24,/teams/events/match_report/?EventGameId=rMYO8It3TlY%2f73hYNDhUuH0NLIU10rAZ%2bWEcQpOQUrU%3d
0,14,13,14,8,17,California,14,8,Ohio State,16,/teams/events/match_report/?EventGameId=sGeupGWWswHL7yLiiuCocAiGKW6FlOJzUW5zTeamEIc%3d
1,8,8,8,14,8,Ohio State,8,17,California,22,/teams/events/match_report/?EventGameId=sGeupGWWswHL7yLiiuCocAiGKW6FlOJzUW5zTeamEIc%3d
0,15,4,15,8,8,Ohio State,15,1,North Carolina,17,/teams/events/match_report/?EventGameId=TGRzW6yDUxGK4u8GZLRwXmdc5%2bfeLn1gXJJEac53%2bB8%3d
1,8,6,8,15,1,North Carolina,8,8,Ohio State,24,/teams/events/match_report/?EventGameId=TGRzW6yDUxGK4u8GZLRwXmdc5%2bfeLn1gXJJEac53%2bB8%3d
0,14,6,14,11,16,Northeastern,14,9,Washington,23,/teams/events/match_report/?EventGameId=fPeNuYJtvCIhzUFlpPPAgcskOAOTEomZTujoQ5cz0J0%3d
1,11,3,10,14,9,Washington,11,16,Northeastern,25,/teams/events/match_report/?EventGameId=fPeNuYJtvCIhzUFlpPPAgcskOAOTEomZTujoQ5cz0J0%3d
0,11,6,11,13,10,Wisconsin,11,11,Texas,19,/teams/events/match_report/?EventGameId=pAZ9zcSaLTI%2fAXUA0LiH5obWBuGhK8ldjqQAbhRr3tc%3d
1,12,8,13,11,11,Texas,13,10,Wisconsin,18,/teams/events/match_report/?EventGameId=pAZ9zcSaLTI%2fAXUA0LiH5obWBuGhK8ldjqQAbhRr3tc%3d
0,10,7,10,15,2,Brown,10,8,Ohio State,16,/teams/events/match_report/?EventGameId=kSwHo3DTeQmJ%2b4H4zdXhPqKtQYTQq5%2bceIsxuq2nU6w%3d
1,15,6,15,10,8,Ohio State,15,2,Brown,12,/teams/events/match_report/?EventGameId=kSwHo3DTeQmJ%2b4H4zdXhPqKtQYTQq5%2bceIsxuq2nU6w%3d
0,0,0,0,0,2,Brown,0,1,North Carolina,0,/teams/events/match_report/?EventGameId=i%2fJHED%2bBIc8GVdM7XzPEa01H%2bMoXIg3JyVma74X9Nlw%3d
1,0,0,0,0,1,North Carolina,0,2,Brown,0,/teams/events/match_report/?EventGameId=i%2fJHED%2bBIc8GVdM7XzPEa01H%2bMoXIg3JyVma74X9Nlw%3d
0,15,9,15,13,18,Iowa State,15,7,North Carolina State,17,/teams/events/match_report/?EventGameId=Qj%2fPr0LU34Gty40nawmmPMQMcgOIebDE%2fx1KaSIwYic%3d
1,13,3,13,15,7,North Carolina State,13,18,Iowa State,18,/teams/events/match_report/?EventGameId=Qj%2fPr0LU34Gty40nawmmPMQMcgOIebDE%2fx1KaSIwYic%3d
0,15,6,14,11,18,Iowa State,15,2,Brown,12,/teams/events/match_report/?EventGameId=MT4NOI0o2LBDaTsLleN6sUYUbDu2d5Q2ngjIJ8X2paU%3d
1,11,7,11,15,2,Brown,11,18,Iowa State,17,/teams/events/match_report/?EventGameId=MT4NOI0o2LBDaTsLleN6sUYUbDu2d5Q2ngjIJ8X2paU%3d
0,15,10,15,7,18,Iowa State,15,11,Texas,19,/teams/events/match_report/?EventGameId=3oEtKE1Qvzm85wksyKuJaSQ8ImkUxavCUb0Erc2TX14%3d
1,7,5,7,15,11,Texas,7,18,Iowa State,27,/teams/events/match_report/?EventGameId=3oEtKE1Qvzm85wksyKuJaSQ8ImkUxavCUb0Erc2TX14%3d
0,15,10,15,8,20,Rutgers,14,5,Colorado,28,/teams/events/match_report/?EventGameId=f8La2kVlXWIybm3iARclvFhBguoAfM2yb6qJWWAcQeo%3d
1,8,7,8,14,5,Colorado,8,20,Rutgers,34,/teams/events/match_report/?EventGameId=f8La2kVlXWIybm3iARclvFhBguoAfM2yb6qJWWAcQeo%3d
0,10,1,9,15,4,Cal Poly-SLO,10,14,Michigan,11,/teams/events/match_report/?EventGameId=NY6lC3rQj8NbBGWTni6g1WtT17YNxZK7c5oF7a3IBtw%3d
1,13,9,15,10,14,Michigan,15,4,Cal Poly-SLO,7,/teams/events/match_report/?EventGameId=NY6lC3rQj8NbBGWTni6g1WtT17YNxZK7c5oF7a3IBtw%3d
0,13,11,13,13,14,Michigan,12,6,Oregon,18,/teams/events/match_report/?EventGameId=1xeGPlbQQXlKY8XTiTz%2bDEBjGxpz15d%2fMRF%2b4BLx2so%3d
1,12,7,12,12,6,Oregon,13,14,Michigan,17,/teams/events/match_report/?EventGameId=1xeGPlbQQXlKY8XTiTz%2bDEBjGxpz15d%2fMRF%2b4BLx2so%3d
0,15,11,15,11,7,North Carolina State,15,15,Tufts,19,/teams/events/match_report/?EventGameId=0jcV%2f0sMsooz4VzvsIxFzgTI6i0hLlEGn6ZzNDFVo%2f0%3d
1,11,13,11,15,15,Tufts,11,7,North Carolina State,23,/teams/events/match_report/?EventGameId=0jcV%2f0sMsooz4VzvsIxFzgTI6i0hLlEGn6ZzNDFVo%2f0%3d
0,15,5,15,13,10,Wisconsin,15,3,Pittsburgh,12,/teams/events/match_report/?EventGameId=KoTPYSr%2bVPdvAQ%2f4tvETFzYkebNp5VilJlC5hPlguqI%3d
1,13,7,13,15,3,Pittsburgh,13,10,Wisconsin,13,/teams/events/match_report/?EventGameId=KoTPYSr%2bVPdvAQ%2f4tvETFzYkebNp5VilJlC5hPlguqI%3d
0,15,5,15,8,7,North Carolina State,15,2,Brown,13,/teams/events/match_report/?EventGameId=vJwr%2bjDsUgSFTfU%2b7%2fCONL7gZp9ykzFeypoghlsJpto%3d
1,8,9,8,15,2,Brown,8,7,North Carolina State,18,/teams/events/match_report/?EventGameId=vJwr%2bjDsUgSFTfU%2b7%2fCONL7gZp9ykzFeypoghlsJpto%3d
0,14,11,14,15,14,Michigan,14,7,North Carolina State,25,/teams/events/match_report/?EventGameId=CZweXmeFoWb6iK%2fwfLJj7DfeTDFQbyG5BMJXBk%2fdylM%3d
1,15,8,15,14,7,North Carolina State,15,14,Michigan,29,/teams/events/match_report/?EventGameId=CZweXmeFoWb6iK%2fwfLJj7DfeTDFQbyG5BMJXBk%2fdylM%3d
0,10,8,10,13,19,Victoria,10,15,Tufts,10,/teams/events/match_report/?EventGameId=%2fOEzV9K4q1zbkM3WtYRZiKsdt%2bAV%2bEwx7VeXXL%2fI1A8%3d
1,13,8,13,10,15,Tufts,13,19,Victoria,11,/teams/events/match_report/?EventGameId=%2fOEzV9K4q1zbkM3WtYRZiKsdt%2bAV%2bEwx7VeXXL%2fI1A8%3d
0,15,7,15,8,15,Tufts,15,6,Oregon,21,/teams/events/match_report/?EventGameId=PH1jaFs9pLm6Oc1zSOsf8TDpx2ND908Nbir8uoty1IM%3d
1,8,6,8,15,6,Oregon,8,15,Tufts,30,/teams/events/match_report/?EventGameId=PH1jaFs9pLm6Oc1zSOsf8TDpx2ND908Nbir8uoty1IM%3d
0,10,5,12,13,9,Washington,14,5,Colorado,12,/teams/events/match_report/?EventGameId=NVkeEyQN2%2fU%2bjtpRGT0zfHSqfzOdqBcO4uwc3JZma6k%3d
1,14,3,14,14,5,Colorado,13,9,Washington,11,/teams/events/match_report/?EventGameId=NVkeEyQN2%2fU%2bjtpRGT0zfHSqfzOdqBcO4uwc3JZma6k%3d
0,12,8,12,8,19,Victoria,12,18,Iowa State,28,/teams/events/match_report/?EventGameId=6qJYtN29qMesskOn3%2fcVNiIlY%2fTeBz8%2fgPb8ZVbc3Qg%3d
1,7,10,8,12,18,Iowa State,8,19,Victoria,28,/teams/events/match_report/?EventGameId=6qJYtN29qMesskOn3%2fcVNiIlY%2fTeBz8%2fgPb8ZVbc3Qg%3d
0,9,4,9,14,19,Victoria,9,3,Pittsburgh,25,/teams/events/match_report/?EventGameId=%2fwduZd9eHEzZhMEoO7a8W97XzbZr8%2bai9PbtTsBo7MM%3d
1,14,4,14,9,3,Pittsburgh,14,19,Victoria,20,/teams/events/match_report/?EventGameId=%2fwduZd9eHEzZhMEoO7a8W97XzbZr8%2bai9PbtTsBo7MM%3d
0,14,23,15,4,20,Rutgers,15,4,Cal Poly-SLO,27,/teams/events/match_report/?EventGameId=H0dHEcoFuh3WG1l8iaCfFwO7e4XU4GAIKo5M0QoO03k%3d
1,4,6,4,15,4,Cal Poly-SLO,4,20,Rutgers,43,/teams/events/match_report/?EventGameId=H0dHEcoFuh3WG1l8iaCfFwO7e4XU4GAIKo5M0QoO03k%3d
0,8,6,8,10,13,Minnesota,8,8,Ohio State,33,/teams/events/match_report/?EventGameId=e%2blATVDl9MzmQqs%2fkxUHnIiPMEMA4jTA5wZgveIpYu0%3d
1,10,14,10,8,8,Ohio State,10,13,Minnesota,29,/teams/events/match_report/?EventGameId=e%2blATVDl9MzmQqs%2fkxUHnIiPMEMA4jTA5wZgveIpYu0%3d
0,12,16,12,5,15,Tufts,12,3,Pittsburgh,34,/teams/events/match_report/?EventGameId=yeVJJX8wXyJYy839frs1kMiL4SLzY5P904wk5xtz%2feU%3d
1,5,13,5,12,3,Pittsburgh,5,15,Tufts,39,/teams/events/match_report/?EventGameId=yeVJJX8wXyJYy839frs1kMiL4SLzY5P904wk5xtz%2feU%3d
0,15,11,15,14,18,Iowa State,15,14,Michigan,24,/teams/events/match_report/?EventGameId=EIo%2bKVz%2fcf7Hc8GdngrZ9emdOj6MIaWL7hBC0DepWrg%3d
1,14,9,14,15,14,Michigan,14,18,Iowa State,22,/teams/events/match_report/?EventGameId=EIo%2bKVz%2fcf7Hc8GdngrZ9emdOj6MIaWL7hBC0DepWrg%3d
0,14,8,14,9,9,Washington,14,8,Ohio State,21,/teams/events/match_report/?EventGameId=wL30TJn%2fX1bYerQ8ZIPRSgVVkLIcI%2fUr9ztkf1jc61w%3d
1,9,13,9,14,8,Ohio State,9,9,Washington,24,/teams/events/match_report/?EventGameId=wL30TJn%2fX1bYerQ8ZIPRSgVVkLIcI%2fUr9ztkf1jc61w%3d
0,12,7,12,14,11,Texas,13,7,North Carolina State,21,/teams/events/match_report/?EventGameId=2umQVWC7nBQGPxF2Sn9nY%2bL7FSDXRk8DlYEMNLwQmno%3d
1,15,7,15,13,7,North Carolina State,14,11,Texas,21,/teams/events/match_report/?EventGameId=2umQVWC7nBQGPxF2Sn9nY%2bL7FSDXRk8DlYEMNLwQmno%3d
0,15,13,15,6,19,Victoria,15,10,Wisconsin,28,/teams/events/match_report/?EventGameId=W3w0%2f%2fs2qDGdk6F9y40hxgOGooXTa5q5dTzkPyFzkG8%3d
1,6,7,6,15,10,Wisconsin,6,19,Victoria,36,/teams/events/match_report/?EventGameId=W3w0%2f%2fs2qDGdk6F9y40hxgOGooXTa5q5dTzkPyFzkG8%3d
0,13,10,13,9,13,Minnesota,13,12,Georgia,26,/teams/events/match_report/?EventGameId=WD7pZnms94XfKf94zWGF5WNFRllf0LYSADAtxB2AJDI%3d
1,9,8,9,13,12,Georgia,9,13,Minnesota,29,/teams/events/match_report/?EventGameId=WD7pZnms94XfKf94zWGF5WNFRllf0LYSADAtxB2AJDI%3d
