,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
1,0,1,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
2,1,1,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
3,2,1,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
4,2,2,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
5,3,2,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
6,4,2,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
7,4,3,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
8,4,4,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
9,4,5,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
10,5,5,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
11,5,6,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
12,6,6,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
13,6,7,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
14,7,7,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
15,7,8,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
16,7,9,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
17,8,9,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
18,8,10,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
19,9,10,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
20,10,10,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
21,10,11,/teams/events/match_report/?EventGameId=aJIZnDAWn4TujGX80XMsJC5NdKZKhBmCaVdVQyr1JGY%3d,Heist,BENT,9,16,10,11
0,0,0,/teams/events/match_report/?EventGameId=MjL6MzwNpmNTQdkqFwOL4gYoyggzmDVzjA04N3NRrxI%3d,Nemesis,LOL,12,13,13,8
1,1,0,/teams/events/match_report/?EventGameId=MjL6MzwNpmNTQdkqFwOL4gYoyggzmDVzjA04N3NRrxI%3d,Nemesis,LOL,12,13,13,8
2,1,1,/teams/events/match_report/?EventGameId=MjL6MzwNpmNTQdkqFwOL4gYoyggzmDVzjA04N3NRrxI%3d,Nemesis,LOL,12,13,13,8
3,1,2,/teams/events/match_report/?EventGameId=MjL6MzwNpmNTQdkqFwOL4gYoyggzmDVzjA04N3NRrxI%3d,Nemesis,LOL,12,13,13,8
