,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
13,15.0,Dylan Best,,,8.0,3.0,1.0,1.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,DYLAN BEST
14,18.0,Kyle Hartley,Defense (Cutter),"6'3""",2.0,1.0,1.0,2.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,KYLE HARTLEY
15,22.0,Owen Watt,Mid,"6'3""",2.0,1.0,,2.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,OWEN WATT
16,24.0,Alexander Thomas,Defense (Cutter),"6'0""",,,,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,ALEXANDER THOMAS
17,25.0,Adam Burgess,Handler/Cutter,"6'0""",,,1.0,2.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,ADAM BURGESS
18,27.0,Jasper Tom,,,,,,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,JASPER TOM
19,29.0,Hafeez Shams,Deep,"6'0""",,,,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,HAFEEZ SHAMS
20,34.0,Casey Mann,,,1.0,,,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,CASEY MANN
21,45.0,Brett Matzuka,,,2.0,8.0,1.0,1.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,BRETT MATZUKA
22,48.0,Jimmy Towle,,"5'9""",6.0,2.0,1.0,1.0,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,JIMMY TOWLE
23,49.0,Sam VanDusen,Defense (Cutter),"6'0""",1.0,4.0,1.0,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,SAM VANDUSEN
24,55.0,Chris Graber,,"5'10""",2.0,,,,/events/teams/?EventTeamId=8JM45f9C%2bz7ke%2bvGEYNUdFJxg4q8DNvwpQ0iuGsEY6Y%3d,Pittsburgh Temper,7,CHRIS GRABER
