,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
16,15.0,Sara Taggart,,,3.0,5.0,,1.0,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,SARA TAGGART
17,18.0,Manuela Cardenas,,,,,,,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,MANUELA CARDENAS
18,21.0,Chelsea Twohig,,"5'6""",,,,,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,CHELSEA TWOHIG
19,22.0,Allysha Dixon,,"5'3""",1.0,1.0,1.0,,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,ALLYSHA DIXON
20,26.0,Lisa Pitcaithley,,"3'5""",2.0,6.0,,3.0,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,LISA PITCAITHLEY
21,44.0,Stacy Gaskill,,,3.0,1.0,,1.0,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,STACY GASKILL
22,52.0,Claire Chastain,,,3.0,13.0,1.0,8.0,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,CLAIRE CHASTAIN
23,65.0,Megan Ives,Handler/Cutter,"5'6""",1.0,,,,/events/teams/?EventTeamId=%2fuWrqFTELMFKgirvYptERkhSpK5msOXFjtjpMv5rnzg%3d,Molly Brown,6,MEGAN IVES
0,,Abbie Abramovich,,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,ABBIE ABRAMOVICH
1,,Calise Cardenas,Deep,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,CALISE CARDENAS
2,,Kaede Yoshida,,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,KAEDE YOSHIDA
3,,Kelly Johnson,Handler,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,KELLY JOHNSON
4,,Linnea Soo,Defense (Cutter),"5'4""",,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,LINNEA SOO
5,,Maria Valeria Cardenas Velasquez,,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,MARIA VALERIA CARDENAS VELASQUEZ
6,,Molly Sinnott,,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,MOLLY SINNOTT
7,,Qxhna Titcomb,Handler,"5'7""",,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,QXHNA TITCOMB
8,,Rachel Bradshaw,Deep,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,RACHEL BRADSHAW
9,,Samiya Ismail,Cutter,"5'7""",,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,SAMIYA ISMAIL
10,0.0,Samantha Rodenberg,Cutter,"1'0""",1.0,,1.0,2.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,SAMANTHA RODENBERG
11,10.0,Shira Stern,Cutter,"5'5""",4.0,2.0,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,SHIRA STERN
12,14.0,Hana Kawai,Deep,,5.0,2.0,5.0,1.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,HANA KAWAI
13,15.0,Bailey Zahniser,Cutter,,3.0,1.0,,4.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,BAILEY ZAHNISER
14,16.0,Cassandra Swafford,Handler/Cutter,,3.0,1.0,,1.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,CASSANDRA SWAFFORD
15,17.0,Dominique Fontenette,Mid,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,DOMINIQUE FONTENETTE
16,18.0,Madeline Gilbert,Cutter,"1'0""",1.0,,1.0,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,MADELINE GILBERT
17,19.0,Hannah Kreilkamp,,,2.0,1.0,,1.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,HANNAH KREILKAMP
18,20.0,Kristin (Charlie) Eide,Handler/Cutter,"5'7""",,1.0,,2.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,KRISTIN (CHARLIE) EIDE
19,21.0,Molly McKeon,Deep,"5'5""",1.0,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,MOLLY MCKEON
20,22.0,Jack Verzuh,Dump,"6'0""",4.0,6.0,2.0,5.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,JACK VERZUH
21,23.0,Aimie Kawai,Cutter,,1.0,,1.0,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,AIMIE KAWAI
22,25.0,Alyssa Weatherford,Handler,"5'5""",1.0,5.0,,7.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,ALYSSA WEATHERFORD
23,27.0,Julia Snyder,Handler,,,,,4.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,JULIA SNYDER
24,31.0,Stephanie Lim,Handler,,,,,,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,STEPHANIE LIM
25,81.0,Charlie Mercer,Mid,,1.0,1.0,,1.0,/events/teams/?EventTeamId=78imEZZKAsnf3XCCa%2f6MNLoXKiIEkCSFPXcMMnjfhuI%3d,Seattle Riot,1,CHARLIE MERCER
0,1.0,Katey Forth,,,2.0,3.0,,5.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,KATEY FORTH
1,2.0,Laurel Oldershaw,,"5'2""",1.0,2.0,,1.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,LAUREL OLDERSHAW
2,7.0,Danielle Byers,,,1.0,,,1.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,DANIELLE BYERS
3,11.0,Nada Tramonte,,,4.0,,,,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,NADA TRAMONTE
4,12.0,Amy Zhou,,"5'2""",9.0,2.0,1.0,1.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,AMY ZHOU
5,13.0,Kathleen Ratcliff,,,,10.0,2.0,4.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,KATHLEEN RATCLIFF
6,17.0,Caroline Tornquist,,"5'3""",10.0,,1.0,4.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,CAROLINE TORNQUIST
7,18.0,Christine Valvo,,,2.0,,1.0,1.0,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,CHRISTINE VALVO
8,19.0,Verena Woloson,,,1.0,,,,/events/teams/?EventTeamId=YVjZA2YBEU%2bZCRAASQwyu8F4Ad%2bD9Q6YJRE56%2fQ%2fVSQ%3d,Scandal,3,VERENA WOLOSON
